dataset,run_id,repeat,fold,model,train_records,test_records,original_predictors,transformed_features,runtime_seconds,accuracy,precision_adverse,recall_adverse,specificity,f1_adverse,balanced_accuracy,mcc,roc_auc,pr_auc,gmean,ks_statistic,tn,fp,fn,tp
German Credit,R3_F4,3,4,SVM,800,200,20,61,0.16472519998205826,0.705,0.6666666666666666,0.2898550724637681,0.9236641221374046,0.40404040404040403,0.6067595973005864,0.2842575625704319,0.7779621639561899,0.6331295671043095,0.5174250970472153,0.4275915477375816,121,10,49,20
German Credit,R3_F4,3,4,KNN,800,200,20,61,0.07321529998444021,0.715,0.6578947368421053,0.36231884057971014,0.9007633587786259,0.4672897196261682,0.631541099679168,0.31878828365800377,0.7153446177674521,0.5486451688450119,0.5712823608246251,0.3254784821329793,118,13,44,25
German Credit,R3_F4,3,4,DT,800,200,20,61,0.07731590000912547,0.705,0.5806451612903226,0.5217391304347826,0.8015267175572519,0.549618320610687,0.6616329239960173,0.33226502624604337,0.6616329239960174,0.46794530154277697,0.6466744564605643,0.3232658479920345,105,26,33,36
German Credit,R3_F4,3,4,RF,800,200,20,61,1.1167738999938592,0.72,0.696969696969697,0.3333333333333333,0.9236641221374046,0.45098039215686275,0.628498727735369,0.32913480579854587,0.7917358114835712,0.6468062414201252,0.5548765995358501,0.4917579378249806,121,10,46,23
German Credit,R3_F4,3,4,XGB,800,200,20,61,0.47787360002985224,0.685,0.5652173913043478,0.37681159420289856,0.8473282442748091,0.45217391304347826,0.6120699192388539,0.25318616557304763,0.7631375152118597,0.5685538680470902,0.565051419375559,0.43146365748423504,111,20,43,26
German Credit,R3_F5,3,5,LR,800,200,20,61,0.1408868000144139,0.77,0.6818181818181818,0.4838709677419355,0.8985507246376812,0.5660377358490566,0.6912108461898083,0.42696204471379057,0.7709209911173445,0.6620884088190985,0.659380473395787,0.41795231416549783,124,14,32,30
German Credit,R3_F5,3,5,SVM,800,200,20,61,0.16321460000472143,0.745,0.6896551724137931,0.3225806451612903,0.9347826086956522,0.43956043956043955,0.6286816269284713,0.33805306084781395,0.7829593267882188,0.6713729091015735,0.5491291077684715,0.46470313230481536,129,9,42,20
German Credit,R3_F5,3,5,KNN,800,200,20,61,0.06921009998768568,0.74,0.65625,0.3387096774193548,0.9202898550724637,0.44680851063829785,0.6294997662459093,0.3267418307451331,0.7111968209443666,0.5020306666686242,0.5583109169126993,0.3359046283309958,127,11,41,21
German Credit,R3_F5,3,5,DT,800,200,20,61,0.08018719998653978,0.66,0.45161290322580644,0.45161290322580644,0.7536231884057971,0.45161290322580644,0.6026180458158018,0.20523609163160356,0.6026180458158018,0.3739542143600416,0.5833917689291056,0.20523609163160353,104,34,34,28
German Credit,R3_F5,3,5,RF,800,200,20,61,1.2824922000290826,0.77,0.7666666666666667,0.3709677419354839,0.9492753623188406,0.5,0.6601215521271622,0.41479172795485486,0.7929523141654979,0.6620261479747673,0.5934227309721196,0.4441327723235156,131,7,39,23
German Credit,R3_F5,3,5,XGB,800,200,20,61,0.4858185999910347,0.73,0.5952380952380952,0.4032258064516129,0.8768115942028986,0.4807692307692308,0.6400187003272557,0.3179788520117877,0.7702197288452549,0.6594730988384339,0.5946032813385645,0.41070593735390365,121,17,37,25
German Credit,R4_F1,4,1,LR,800,200,20,61,0.13422939996235073,0.785,0.68,0.5573770491803278,0.8848920863309353,0.6126126126126126,0.7211345677556316,0.4702494739557202,0.8576483075834413,0.7059711569639554,0.7022951942895242,0.6198844203325864,123,16,27,34
German Credit,R4_F1,4,1,SVM,800,200,20,61,0.1818848000257276,0.785,0.7647058823529411,0.4262295081967213,0.9424460431654677,0.5473684210526316,0.6843377756810944,0.451880034779613,0.8478594173841255,0.7295621988880603,0.6337967446116801,0.5342611156976058,131,8,35,26
German Credit,R4_F1,4,1,KNN,800,200,20,61,0.06369270000141114,0.74,0.6216216216216216,0.3770491803278688,0.8992805755395683,0.46938775510204084,0.6381648779337186,0.32764632923537673,0.7670715886307347,0.559788689162912,0.5822997543293045,0.4171482486142234,125,14,38,23
German Credit,R4_F1,4,1,DT,800,200,20,61,0.08774290001019835,0.71,0.5238095238095238,0.5409836065573771,0.7841726618705036,0.532258064516129,0.6625781342139403,0.32228039715720347,0.6625781342139403,0.42337236533957845,0.6513252296529005,0.3251562684278807,109,30,28,33
German Credit,R4_F1,4,1,RF,800,200,20,61,1.1085073999711312,0.79,0.7714285714285715,0.4426229508196721,0.9424460431654677,0.5625,0.6925344969925699,0.4665894058545133,0.8265715296615167,0.7076009191231454,0.6458701484154716,0.48838306404057086,131,8,34,27
German Credit,R4_F1,4,1,XGB,800,200,20,61,0.47427250002510846,0.79,0.7021276595744681,0.5409836065573771,0.8992805755395683,0.6111111111111112,0.7201320910484728,0.4780694896171276,0.8307583441443567,0.6870645050839365,0.6974926874615887,0.509494044108975,125,14,28,33
German Credit,R4_F2,4,2,LR,800,200,20,61,0.15168239997001365,0.8,0.6521739130434783,0.5555555555555556,0.8904109589041096,0.6,0.7229832572298326,0.4704747090341772,0.7888127853881278,0.6539077839713735,0.7033297625912951,0.5050735667174023,130,16,24,30
German Credit,R4_F2,4,2,SVM,800,200,20,61,0.17951350001385435,0.79,0.7142857142857143,0.37037037037037035,0.9452054794520548,0.4878048780487805,0.6577879249112126,0.403769796619826,0.7757483510908169,0.660477988808093,0.591672294011441,0.49670218163368846,138,8,34,20
German Credit,R4_F2,4,2,KNN,800,200,20,61,0.061298999993596226,0.795,0.6857142857142857,0.4444444444444444,0.9246575342465754,0.5393258426966292,0.68455098934551,0.4312644768616442,0.7753678335870117,0.5325329239562817,0.6410607647560324,0.4337899543378995,135,11,30,24
German Credit,R4_F2,4,2,DT,800,200,20,61,0.08544629998505116,0.66,0.3870967741935484,0.4444444444444444,0.7397260273972602,0.41379310344827586,0.5920852359208524,0.17679009150855957,0.5920852359208524,0.32204301075268815,0.5733821790809959,0.1841704718417047,108,38,30,24
German Credit,R4_F2,4,2,RF,800,200,20,61,1.193726300029084,0.805,0.7777777777777778,0.3888888888888889,0.958904109589041,0.5185185185185185,0.673896499238965,0.45184471716744795,0.7989599188229326,0.6682506400500863,0.6106612430219159,0.5474378488077118,140,6,33,21
German Credit,R4_F2,4,2,XGB,800,200,20,61,0.5184257000219077,0.8,0.6944444444444444,0.46296296296296297,0.9246575342465754,0.5555555555555556,0.6938102486047691,0.4479266144617314,0.7539320142059869,0.6167948388519782,0.6542799032377671,0.4386098427194318,135,11,29,25
German Credit,R4_F3,4,3,LR,800,200,20,61,0.1344708999968134,0.73,0.58,0.46774193548387094,0.8478260869565217,0.5178571428571429,0.6577840112201964,0.3370526488229122,0.7369097709209911,0.5882058346640872,0.6297331298786496,0.407667134174848,117,21,33,29
German Credit,R4_F3,4,3,SVM,800,200,20,61,0.16898149996995926,0.74,0.6086956521739131,0.45161290322580644,0.8695652173913043,0.5185185185185185,0.6605890603085554,0.352973469813021,0.7431042543244507,0.5871800785620985,0.6266632846834626,0.4022907900888266,120,18,34,28
German Credit,R4_F3,4,3,KNN,800,200,20,61,0.06370500003686175,0.7,0.5263157894736842,0.3225806451612903,0.8695652173913043,0.4,0.5960729312762973,0.22652551147355068,0.6613487611033193,0.4392613706266175,0.529627141332376,0.22791023842917246,120,18,42,20
German Credit,R4_F3,4,3,DT,800,200,20,61,0.08073980000335723,0.71,0.5285714285714286,0.5967741935483871,0.7608695652173914,0.5606060606060606,0.6788218793828893,0.34678902314517834,0.6788218793828892,0.4404377880184332,0.6738451759700597,0.3576437587657784,105,33,25,37
German Credit,R4_F3,4,3,RF,800,200,20,61,1.1348730999743566,0.745,0.6410256410256411,0.4032258064516129,0.8985507246376812,0.49504950495049505,0.6508882655446471,0.3522699586811614,0.7538569424964936,0.604330047119567,0.601929265428846,0.39551192145862557,124,14,37,25
German Credit,R4_F3,4,3,XGB,800,200,20,61,0.46160070004407316,0.76,0.625,0.5645161290322581,0.8478260869565217,0.5932203389830508,0.70617110799439,0.4247348814202704,0.7751285647498831,0.6251813364716579,0.691817534253984,0.49883122954651704,117,21,27,35
German Credit,R4_F4,4,4,LR,800,200,20,61,0.14483060000929981,0.73,0.5932203389830508,0.5384615384615384,0.8222222222222222,0.5645161290322581,0.6803418803418804,0.3704371972428068,0.7964672364672365,0.6439230588293391,0.665383380266627,0.48262108262108266,111,24,30,35
German Credit,R4_F4,4,4,SVM,800,200,20,61,0.156585399992764,0.765,0.7142857142857143,0.46153846153846156,0.9111111111111111,0.5607476635514018,0.6863247863247863,0.42851990643561555,0.7992022792022792,0.667201159706039,0.6484695987575829,0.4626780626780627,123,12,35,30
German Credit,R4_F4,4,4,KNN,800,200,20,61,0.06992249999893829,0.745,0.675,0.4153846153846154,0.9037037037037037,0.5142857142857142,0.6595441595441596,0.37363235887853663,0.7139601139601139,0.5272343112178826,0.612686392361227,0.36524216524216524,122,13,38,27
German Credit,R4_F4,4,4,DT,800,200,20,61,0.07717999996384606,0.64,0.4492753623188406,0.47692307692307695,0.7185185185185186,0.4626865671641791,0.5977207977207978,0.19256633668409864,0.5977207977207978,0.38426978818283164,0.5853871049810225,0.19544159544159545,97,38,34,31
German Credit,R4_F4,4,4,RF,800,200,20,61,1.1106813999940641,0.76,0.717948717948718,0.4307692307692308,0.9185185185185185,0.5384615384615384,0.6746438746438747,0.4129159649782639,0.7916809116809117,0.6821315256669465,0.6290226670554215,0.45470085470085475,124,11,37,28
German Credit,R4_F4,4,4,XGB,800,200,20,61,0.4742176999570802,0.755,0.6481481481481481,0.5384615384615384,0.8592592592592593,0.5882352941176471,0.6988603988603989,0.41959331135788375,0.8011396011396013,0.6944713424677722,0.6802044271232456,0.45982905982905986,116,19,30,35
German Credit,R4_F5,4,5,LR,800,200,20,61,0.14876080001704395,0.71,0.5,0.3275862068965517,0.8661971830985915,0.3958333333333333,0.5968916949975716,0.22414311978485754,0.7480573093734824,0.49108808192795217,0.5326858827073846,0.43322000971345315,123,19,39,19
German Credit,R4_F5,4,5,SVM,800,200,20,61,0.1678593999822624,0.73,0.5769230769230769,0.25862068965517243,0.9225352112676056,0.35714285714285715,0.5905779504613891,0.2444271005149241,0.7404079650315687,0.5111497299674387,0.4884533678553239,0.4079650315687227,131,11,43,15
German Credit,R4_F5,4,5,KNN,800,200,20,61,0.0660787999513559,0.695,0.4482758620689655,0.22413793103448276,0.8873239436619719,0.2988505747126437,0.5557309373482273,0.1436439893585371,0.6556580864497329,0.39856035274909823,0.44596295013123266,0.26809130645944623,126,16,45,13
German Credit,R4_F5,4,5,DT,800,200,20,61,0.056987600051797926,0.685,0.45614035087719296,0.4482758620689655,0.7816901408450704,0.45217391304347826,0.6149830014570179,0.23116195519595978,0.614983001457018,0.36447670901391405,0.5919567735554134,0.22996600291403596,111,31,32,26
German Credit,R4_F5,4,5,RF,800,200,20,61,1.1163904999848455,0.735,0.6086956521739131,0.2413793103448276,0.9366197183098591,0.345679012345679,0.5889995143273433,0.2531775833817792,0.7690019426906265,0.5473938760254129,0.4754793598685441,0.4754735308402137,133,9,44,14
German Credit,R4_F5,4,5,XGB,800,200,20,61,0.47122359997592866,0.74,0.59375,0.3275862068965517,0.9084507042253521,0.4222222222222222,0.6180184555609519,0.29215172948250195,0.7850898494414764,0.5372123601255925,0.5455235286856877,0.47013113161729,129,13,39,19
German Credit,R5_F1,5,1,LR,800,200,20,61,0.12064859998645261,0.765,0.5818181818181818,0.5714285714285714,0.8402777777777778,0.5765765765765766,0.7058531746031746,0.4139972709562922,0.7958829365079365,0.5738577241979959,0.6929348671835832,0.4603174603174603,121,23,24,32
German Credit,R5_F1,5,1,SVM,800,200,20,61,0.25314650003565475,0.81,0.75,0.48214285714285715,0.9375,0.5869565217391305,0.7098214285714286,0.4904355242886883,0.8040674603174603,0.6559643783300579,0.6723160927505965,0.4712301587301587,135,9,29,27
German Credit,R5_F1,5,1,KNN,800,200,20,61,0.08790579997003078,0.755,0.6060606060606061,0.35714285714285715,0.9097222222222222,0.449438202247191,0.6334325396825397,0.32281358428144585,0.7093874007936507,0.47801743749447834,0.5700006961844816,0.306547619047619,131,13,36,20
German Credit,R5_F1,5,1,DT,800,200,20,61,0.07132039999123663,0.64,0.3787878787878788,0.44642857142857145,0.7152777777777778,0.4098360655737705,0.5808531746031746,0.15441090376309619,0.5808531746031745,0.3241017316017316,0.565084450775224,0.16170634920634924,103,41,31,25
German Credit,R5_F1,5,1,RF,800,200,20,61,1.1226445999927819,0.735,0.5333333333333333,0.42857142857142855,0.8541666666666666,0.4752475247524752,0.6413690476190476,0.3040097284669689,0.7702132936507937,0.6130680362653076,0.6050383695034791,0.4206349206349207,123,21,32,24
German Credit,R5_F1,5,1,XGB,800,200,20,61,0.4727875999524258,0.8,0.66,0.5892857142857143,0.8819444444444444,0.6226415094339622,0.7356150793650793,0.4886272748799577,0.8111359126984127,0.6539215584143447,0.7209141848408601,0.4890873015873015,127,17,23,33
German Credit,R5_F2,5,2,LR,800,200,20,61,0.15054040000541136,0.725,0.6470588235294118,0.4714285714285714,0.8615384615384616,0.5454545454545454,0.6664835164835166,0.36437092076944066,0.7892307692307693,0.6858856405469121,0.6373020054525532,0.5076923076923077,112,18,37,33
