dataset,run_id,repeat,fold,threshold_strategy,selected_threshold,threshold,accuracy,precision_adverse,recall_adverse,specificity,f1_adverse,balanced_accuracy,mcc,gmean,tn,fp,fn,tp,cost_FN1_FP1,cost_FN2_FP1,cost_FN5_FP1,cost_FN10_FP1,cost_FN1_FP1_per100,cost_FN2_FP1_per100,cost_FN5_FP1_per100,cost_FN10_FP1_per100,reference_recall_adverse,reference_precision_adverse,reference_f1_adverse,reference_balanced_accuracy,reference_mcc,reference_gmean,reference_cost_FN1_FP1_per100,reference_cost_FN2_FP1_per100,reference_cost_FN5_FP1_per100,reference_cost_FN10_FP1_per100,delta_recall_adverse,delta_precision_adverse,delta_f1_adverse,delta_balanced_accuracy,delta_mcc,delta_gmean,delta_cost_FN1_FP1_per100,delta_cost_FN2_FP1_per100,delta_cost_FN5_FP1_per100,delta_cost_FN10_FP1_per100
German Credit,R3_F2,3,2,MinCost_FN2_FP1,0.33573301695624014,0.33573301695624014,0.74,0.5897435897435898,0.696969696969697,0.7611940298507462,0.6388888888888888,0.7290818634102216,0.441690291120268,0.7283743352975975,102,32,20,46,52,72,132,232,26.0,36.0,66.0,116.0,0.5,0.6875,0.5789473684210527,0.6940298507462687,0.427248453669066,0.6663556488439702,24.0,40.5,90.0,172.5,0.19696969696969702,-0.09775641025641024,0.059941520467836185,0.03505201266395297,0.014441837451201978,0.06201868645362729,2.0,-4.5,-24.0,-56.5
German Credit,R3_F2,3,2,MinCost_FN5_FP1,0.16451686071471724,0.16451686071471724,0.57,0.427536231884058,0.8939393939393939,0.41044776119402987,0.5784313725490197,0.6521935775667119,0.30946768107678035,0.6057354396810312,55,79,7,59,86,93,114,149,43.0,46.5,57.0,74.5,0.5,0.6875,0.5789473684210527,0.6940298507462687,0.427248453669066,0.6663556488439702,24.0,40.5,90.0,172.5,0.3939393939393939,-0.259963768115942,-0.0005159958720329927,-0.04183627317955674,-0.11778077259228564,-0.06062020916293909,19.0,6.0,-33.0,-98.0
German Credit,R3_F2,3,2,MinCost_FN10_FP1,0.10348243134336703,0.10348243134336703,0.5,0.39375,0.9545454545454546,0.27611940298507465,0.5575221238938053,0.6153324287652646,0.2711538739126848,0.5133892490413172,37,97,3,63,100,103,112,127,50.0,51.5,56.0,63.5,0.5,0.6875,0.5789473684210527,0.6940298507462687,0.427248453669066,0.6663556488439702,24.0,40.5,90.0,172.5,0.4545454545454546,-0.29375,-0.021425244527247367,-0.07869742198100405,-0.1560945797563812,-0.15296639980265303,26.0,11.0,-34.0,-109.0
German Credit,R3_F3,3,3,Fixed0.50,0.5,0.5,0.76,0.5135135135135135,0.3877551020408163,0.8807947019867549,0.4418604651162791,0.6342749020137857,0.29745186017238257,0.5844079393248217,133,18,30,19,48,78,168,318,24.0,39.0,84.0,159.0,0.3877551020408163,0.5135135135135135,0.4418604651162791,0.6342749020137857,0.29745186017238257,0.5844079393248217,24.0,39.0,84.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,R3_F3,3,3,MaxMCC,0.4691197183091848,0.4691197183091848,0.77,0.5333333333333333,0.4897959183673469,0.8609271523178808,0.5106382978723404,0.6753615353426139,0.36122578418235873,0.6493678504645277,130,21,25,24,46,71,146,271,23.0,35.5,73.0,135.5,0.3877551020408163,0.5135135135135135,0.4418604651162791,0.6342749020137857,0.29745186017238257,0.5844079393248217,24.0,39.0,84.0,159.0,0.10204081632653061,0.01981981981981984,0.06877783275606131,0.041086633328828226,0.06377392400997617,0.064959911139706,-1.0,-3.5,-11.0,-23.5
German Credit,R3_F3,3,3,MaxF1,0.36758488540234685,0.36758488540234685,0.765,0.5151515151515151,0.6938775510204082,0.7880794701986755,0.591304347826087,0.7409785106095419,0.4408293058496567,0.7394799880936047,119,32,15,34,47,62,107,182,23.5,31.0,53.5,91.0,0.3877551020408163,0.5135135135135135,0.4418604651162791,0.6342749020137857,0.29745186017238257,0.5844079393248217,24.0,39.0,84.0,159.0,0.30612244897959184,0.0016380016380016515,0.1494438827098079,0.10670360859575623,0.14337744567727412,0.155072048768783,-0.5,-8.0,-30.5,-68.0
German Credit,R3_F3,3,3,MaxBalancedAccuracy,0.36758488540234685,0.36758488540234685,0.765,0.5151515151515151,0.6938775510204082,0.7880794701986755,0.591304347826087,0.7409785106095419,0.4408293058496567,0.7394799880936047,119,32,15,34,47,62,107,182,23.5,31.0,53.5,91.0,0.3877551020408163,0.5135135135135135,0.4418604651162791,0.6342749020137857,0.29745186017238257,0.5844079393248217,24.0,39.0,84.0,159.0,0.30612244897959184,0.0016380016380016515,0.1494438827098079,0.10670360859575623,0.14337744567727412,0.155072048768783,-0.5,-8.0,-30.5,-68.0
German Credit,R3_F3,3,3,MinCost_FN2_FP1,0.36758488540234685,0.36758488540234685,0.765,0.5151515151515151,0.6938775510204082,0.7880794701986755,0.591304347826087,0.7409785106095419,0.4408293058496567,0.7394799880936047,119,32,15,34,47,62,107,182,23.5,31.0,53.5,91.0,0.3877551020408163,0.5135135135135135,0.4418604651162791,0.6342749020137857,0.29745186017238257,0.5844079393248217,24.0,39.0,84.0,159.0,0.30612244897959184,0.0016380016380016515,0.1494438827098079,0.10670360859575623,0.14337744567727412,0.155072048768783,-0.5,-8.0,-30.5,-68.0
German Credit,R3_F3,3,3,MinCost_FN5_FP1,0.13710621981371446,0.13710621981371446,0.515,0.3235294117647059,0.8979591836734694,0.39072847682119205,0.4756756756756757,0.6443438302473308,0.2661676642784046,0.592332865949827,59,92,5,44,97,102,117,142,48.5,51.0,58.5,71.0,0.3877551020408163,0.5135135135135135,0.4418604651162791,0.6342749020137857,0.29745186017238257,0.5844079393248217,24.0,39.0,84.0,159.0,0.5102040816326531,-0.1899841017488076,0.033815210559396625,0.010068928233545105,-0.03128419589397796,0.007924926625005324,24.5,12.0,-25.5,-88.0
German Credit,R3_F3,3,3,MinCost_FN10_FP1,0.07560315085927545,0.07560315085927545,0.39,0.2787878787878788,0.9387755102040817,0.2119205298013245,0.42990654205607476,0.5753480200027031,0.1705738136579167,0.44603341072946284,32,119,3,46,122,125,134,149,61.0,62.5,67.0,74.5,0.3877551020408163,0.5135135135135135,0.4418604651162791,0.6342749020137857,0.29745186017238257,0.5844079393248217,24.0,39.0,84.0,159.0,0.5510204081632654,-0.23472563472563468,-0.011953923060204319,-0.05892688201108254,-0.12687804651446585,-0.13837452859535887,37.0,23.5,-17.0,-84.5
German Credit,R3_F4,3,4,Fixed0.50,0.5,0.5,0.71,0.6170212765957447,0.42028985507246375,0.8625954198473282,0.5,0.641442637459896,0.3171581606101202,0.6021130325726264,113,18,40,29,58,98,218,418,29.0,49.0,109.0,209.0,0.42028985507246375,0.6170212765957447,0.5,0.641442637459896,0.3171581606101202,0.6021130325726264,29.0,49.0,109.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,R3_F4,3,4,MaxMCC,0.27510585716622765,0.27510585716622765,0.695,0.5392156862745098,0.7971014492753623,0.6412213740458015,0.6432748538011696,0.7191614116605819,0.4168129026291825,0.7149255111955704,84,47,14,55,61,75,117,187,30.5,37.5,58.5,93.5,0.42028985507246375,0.6170212765957447,0.5,0.641442637459896,0.3171581606101202,0.6021130325726264,29.0,49.0,109.0,209.0,0.37681159420289856,-0.07780559032123491,0.14327485380116955,0.07771877420068585,0.09965474201906233,0.11281247862294397,1.5,-11.5,-50.5,-115.5
German Credit,R3_F4,3,4,MaxF1,0.27510585716622765,0.27510585716622765,0.695,0.5392156862745098,0.7971014492753623,0.6412213740458015,0.6432748538011696,0.7191614116605819,0.4168129026291825,0.7149255111955704,84,47,14,55,61,75,117,187,30.5,37.5,58.5,93.5,0.42028985507246375,0.6170212765957447,0.5,0.641442637459896,0.3171581606101202,0.6021130325726264,29.0,49.0,109.0,209.0,0.37681159420289856,-0.07780559032123491,0.14327485380116955,0.07771877420068585,0.09965474201906233,0.11281247862294397,1.5,-11.5,-50.5,-115.5
German Credit,R3_F4,3,4,MaxBalancedAccuracy,0.27510585716622765,0.27510585716622765,0.695,0.5392156862745098,0.7971014492753623,0.6412213740458015,0.6432748538011696,0.7191614116605819,0.4168129026291825,0.7149255111955704,84,47,14,55,61,75,117,187,30.5,37.5,58.5,93.5,0.42028985507246375,0.6170212765957447,0.5,0.641442637459896,0.3171581606101202,0.6021130325726264,29.0,49.0,109.0,209.0,0.37681159420289856,-0.07780559032123491,0.14327485380116955,0.07771877420068585,0.09965474201906233,0.11281247862294397,1.5,-11.5,-50.5,-115.5
German Credit,R3_F4,3,4,MinCost_FN2_FP1,0.27510585716622765,0.27510585716622765,0.695,0.5392156862745098,0.7971014492753623,0.6412213740458015,0.6432748538011696,0.7191614116605819,0.4168129026291825,0.7149255111955704,84,47,14,55,61,75,117,187,30.5,37.5,58.5,93.5,0.42028985507246375,0.6170212765957447,0.5,0.641442637459896,0.3171581606101202,0.6021130325726264,29.0,49.0,109.0,209.0,0.37681159420289856,-0.07780559032123491,0.14327485380116955,0.07771877420068585,0.09965474201906233,0.11281247862294397,1.5,-11.5,-50.5,-115.5
German Credit,R3_F4,3,4,MinCost_FN5_FP1,0.19067271895653465,0.19067271895653465,0.665,0.5081967213114754,0.8985507246376812,0.5419847328244275,0.6492146596858639,0.7202677287310544,0.42935235150364603,0.6978544077541886,71,60,7,62,67,74,95,130,33.5,37.0,47.5,65.0,0.42028985507246375,0.6170212765957447,0.5,0.641442637459896,0.3171581606101202,0.6021130325726264,29.0,49.0,109.0,209.0,0.4782608695652174,-0.10882455528426926,0.1492146596858639,0.07882509127115833,0.11219419089352584,0.09574137518156223,4.5,-12.0,-61.5,-144.0
German Credit,R3_F4,3,4,MinCost_FN10_FP1,0.10089500996130923,0.10089500996130923,0.56,0.436241610738255,0.9420289855072463,0.35877862595419846,0.5963302752293578,0.6504038057307224,0.3280732282679502,0.5813603572908265,47,84,4,65,88,92,104,124,44.0,46.0,52.0,62.0,0.42028985507246375,0.6170212765957447,0.5,0.641442637459896,0.3171581606101202,0.6021130325726264,29.0,49.0,109.0,209.0,0.5217391304347826,-0.18077966585748967,0.09633027522935778,0.00896116827082638,0.010915067657830013,-0.020752675281799915,15.0,-3.0,-57.0,-147.0
German Credit,R3_F5,3,5,Fixed0.50,0.5,0.5,0.76,0.6842105263157895,0.41935483870967744,0.9130434782608695,0.52,0.6661991584852734,0.391872600140376,0.618780413847279,126,12,36,26,48,84,192,372,24.0,42.0,96.0,186.0,0.41935483870967744,0.6842105263157895,0.52,0.6661991584852734,0.391872600140376,0.618780413847279,24.0,42.0,96.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,R3_F5,3,5,MaxMCC,0.3962502999121098,0.3962502999121098,0.745,0.5901639344262295,0.5806451612903226,0.8188405797101449,0.5853658536585366,0.6997428705002338,0.4012955582883635,0.68953304523921,113,25,26,36,51,77,155,285,25.5,38.5,77.5,142.5,0.41935483870967744,0.6842105263157895,0.52,0.6661991584852734,0.391872600140376,0.618780413847279,24.0,42.0,96.0,186.0,0.16129032258064518,-0.09404659188956,0.06536585365853653,0.033543712014960314,0.009422958147987492,0.070752631391931,1.5,-3.5,-18.5,-43.5
German Credit,R3_F5,3,5,MaxF1,0.3379970069014296,0.3379970069014296,0.715,0.5333333333333333,0.6451612903225806,0.7463768115942029,0.583941605839416,0.6957690509583918,0.37404493725344107,0.6939260960901885,103,35,22,40,57,79,145,255,28.5,39.5,72.5,127.5,0.41935483870967744,0.6842105263157895,0.52,0.6661991584852734,0.391872600140376,0.618780413847279,24.0,42.0,96.0,186.0,0.2258064516129032,-0.15087719298245617,0.063941605839416,0.029569892473118364,-0.017827662886934936,0.07514568224290952,4.5,-2.5,-23.5,-58.5
German Credit,R3_F5,3,5,MaxBalancedAccuracy,0.285834526710603,0.285834526710603,0.675,0.4827586206896552,0.6774193548387096,0.6739130434782609,0.5637583892617449,0.6756661991584852,0.3277590862954889,0.6756639246921762,93,45,20,42,65,85,145,245,32.5,42.5,72.5,122.5,0.41935483870967744,0.6842105263157895,0.52,0.6661991584852734,0.391872600140376,0.618780413847279,24.0,42.0,96.0,186.0,0.2580645161290322,-0.2014519056261343,0.04375838926174491,0.009467040673211802,-0.06411351384488712,0.05688351084489718,8.5,0.5,-23.5,-63.5
German Credit,R3_F5,3,5,MinCost_FN2_FP1,0.3379970069014296,0.3379970069014296,0.715,0.5333333333333333,0.6451612903225806,0.7463768115942029,0.583941605839416,0.6957690509583918,0.37404493725344107,0.6939260960901885,103,35,22,40,57,79,145,255,28.5,39.5,72.5,127.5,0.41935483870967744,0.6842105263157895,0.52,0.6661991584852734,0.391872600140376,0.618780413847279,24.0,42.0,96.0,186.0,0.2258064516129032,-0.15087719298245617,0.063941605839416,0.029569892473118364,-0.017827662886934936,0.07514568224290952,4.5,-2.5,-23.5,-58.5
German Credit,R3_F5,3,5,MinCost_FN5_FP1,0.188832931225358,0.188832931225358,0.6,0.4224137931034483,0.7903225806451613,0.5144927536231884,0.550561797752809,0.6524076671341748,0.28562983004648274,0.6376638932593827,71,67,13,49,80,93,132,197,40.0,46.5,66.0,98.5,0.41935483870967744,0.6842105263157895,0.52,0.6661991584852734,0.391872600140376,0.618780413847279,24.0,42.0,96.0,186.0,0.3709677419354838,-0.2617967332123412,0.030561797752808983,-0.013791491351098695,-0.10624277009389327,0.018883479412103665,16.0,4.5,-30.0,-87.5
German Credit,R3_F5,3,5,MinCost_FN10_FP1,0.05572332626117161,0.05572332626117161,0.39,0.33695652173913043,1.0,0.11594202898550725,0.5040650406504065,0.5579710144927537,0.19765480720269354,0.34050261230349943,16,122,0,62,122,122,122,122,61.0,61.0,61.0,61.0,0.41935483870967744,0.6842105263157895,0.52,0.6661991584852734,0.391872600140376,0.618780413847279,24.0,42.0,96.0,186.0,0.5806451612903225,-0.34725400457665906,-0.015934959349593547,-0.10822814399251979,-0.19421779293768246,-0.27827780154377957,37.0,19.0,-35.0,-125.0
German Credit,R4_F1,4,1,Fixed0.50,0.5,0.5,0.79,0.6862745098039216,0.5737704918032787,0.8848920863309353,0.625,0.729331289067107,0.4844928845981213,0.7125482212222062,123,16,26,35,42,68,146,276,21.0,34.0,73.0,138.0,0.5737704918032787,0.6862745098039216,0.625,0.729331289067107,0.4844928845981213,0.7125482212222062,21.0,34.0,73.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,R4_F1,4,1,MaxMCC,0.4478564898246823,0.4478564898246823,0.785,0.640625,0.6721311475409836,0.8345323741007195,0.656,0.7533317608208515,0.5000719719538563,0.7489427229531094,116,23,20,41,43,63,123,223,21.5,31.5,61.5,111.5,0.5737704918032787,0.6862745098039216,0.625,0.729331289067107,0.4844928845981213,0.7125482212222062,21.0,34.0,73.0,138.0,0.09836065573770492,-0.04564950980392157,0.031000000000000028,0.024000471753744534,0.015579087355735044,0.036394501730903195,0.5,-2.5,-11.5,-26.5
German Credit,R4_F1,4,1,MaxF1,0.30266042580157193,0.30266042580157193,0.76,0.5714285714285714,0.8524590163934426,0.7194244604316546,0.6842105263157895,0.7859417384125487,0.5287445711940538,0.783121872960366,100,39,9,52,48,57,84,129,24.0,28.5,42.0,64.5,0.5737704918032787,0.6862745098039216,0.625,0.729331289067107,0.4844928845981213,0.7125482212222062,21.0,34.0,73.0,138.0,0.2786885245901639,-0.11484593837535018,0.05921052631578949,0.05661044934544168,0.04425168659593254,0.07057365173815977,3.0,-5.5,-31.0,-73.5
German Credit,R4_F1,4,1,MaxBalancedAccuracy,0.30266042580157193,0.30266042580157193,0.76,0.5714285714285714,0.8524590163934426,0.7194244604316546,0.6842105263157895,0.7859417384125487,0.5287445711940538,0.783121872960366,100,39,9,52,48,57,84,129,24.0,28.5,42.0,64.5,0.5737704918032787,0.6862745098039216,0.625,0.729331289067107,0.4844928845981213,0.7125482212222062,21.0,34.0,73.0,138.0,0.2786885245901639,-0.11484593837535018,0.05921052631578949,0.05661044934544168,0.04425168659593254,0.07057365173815977,3.0,-5.5,-31.0,-73.5
German Credit,R4_F1,4,1,MinCost_FN2_FP1,0.33958848959620075,0.33958848959620075,0.755,0.5697674418604651,0.8032786885245902,0.7338129496402878,0.6666666666666666,0.768545819082439,0.49948109755000397,0.7677605771393915,102,37,12,49,49,61,97,157,24.5,30.5,48.5,78.5,0.5737704918032787,0.6862745098039216,0.625,0.729331289067107,0.4844928845981213,0.7125482212222062,21.0,34.0,73.0,138.0,0.2295081967213115,-0.11650706794345644,0.04166666666666663,0.03921453001533204,0.014988212951882685,0.05521235591718532,3.5,-3.5,-24.5,-59.5
German Credit,R4_F1,4,1,MinCost_FN5_FP1,0.16082117620907932,0.16082117620907932,0.605,0.4338235294117647,0.9672131147540983,0.4460431654676259,0.5989847715736041,0.7066281401108621,0.407879932431637,0.6568247859107633,62,77,2,59,79,81,87,97,39.5,40.5,43.5,48.5,0.5737704918032787,0.6862745098039216,0.625,0.729331289067107,0.4844928845981213,0.7125482212222062,21.0,34.0,73.0,138.0,0.39344262295081966,-0.25245098039215685,-0.02601522842639592,-0.022703148956244923,-0.07661295216648428,-0.05572343531144286,18.5,6.5,-29.5,-89.5
German Credit,R4_F1,4,1,MinCost_FN10_FP1,0.05154196984522276,0.05154196984522276,0.395,0.33516483516483514,1.0,0.12949640287769784,0.5020576131687243,0.564748201438849,0.2083330039262687,0.3598560863424403,18,121,0,61,121,121,121,121,60.5,60.5,60.5,60.5,0.5737704918032787,0.6862745098039216,0.625,0.729331289067107,0.4844928845981213,0.7125482212222062,21.0,34.0,73.0,138.0,0.42622950819672134,-0.35110967463908643,-0.12294238683127567,-0.16458308762825802,-0.2761598806718526,-0.35269213487976586,39.5,26.5,-12.5,-77.5
German Credit,R4_F2,4,2,Fixed0.50,0.5,0.5,0.805,0.6666666666666666,0.5555555555555556,0.8972602739726028,0.6060606060606061,0.7264079147640792,0.48141852988827566,0.7060296948321504,131,15,24,30,39,63,135,255,19.5,31.5,67.5,127.5,0.5555555555555556,0.6666666666666666,0.6060606060606061,0.7264079147640792,0.48141852988827566,0.7060296948321504,19.5,31.5,67.5,127.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,R4_F2,4,2,MaxMCC,0.22430351244114854,0.22430351244114854,0.645,0.4158415841584158,0.7777777777777778,0.5958904109589042,0.5419354838709678,0.686834094368341,0.3318036433910924,0.680786544839646,87,59,12,42,71,83,119,179,35.5,41.5,59.5,89.5,0.5555555555555556,0.6666666666666666,0.6060606060606061,0.7264079147640792,0.48141852988827566,0.7060296948321504,19.5,31.5,67.5,127.5,0.2222222222222222,-0.2508250825082508,-0.06412512218963828,-0.0395738203957382,-0.14961488649718324,-0.025243149992504432,16.0,10.0,-8.0,-38.0
German Credit,R4_F2,4,2,MaxF1,0.23335147372956394,0.23335147372956394,0.67,0.4375,0.7777777777777778,0.6301369863013698,0.56,0.7039573820395738,0.36248533918166753,0.7000760993642515,92,54,12,42,66,78,114,174,33.0,39.0,57.0,87.0,0.5555555555555556,0.6666666666666666,0.6060606060606061,0.7264079147640792,0.48141852988827566,0.7060296948321504,19.5,31.5,67.5,127.5,0.2222222222222222,-0.22916666666666663,-0.046060606060606024,-0.022450532724505368,-0.11893319070660813,-0.0059535954678988645,13.5,7.5,-10.5,-40.5
German Credit,R4_F2,4,2,MaxBalancedAccuracy,0.23335147372956394,0.23335147372956394,0.67,0.4375,0.7777777777777778,0.6301369863013698,0.56,0.7039573820395738,0.36248533918166753,0.7000760993642515,92,54,12,42,66,78,114,174,33.0,39.0,57.0,87.0,0.5555555555555556,0.6666666666666666,0.6060606060606061,0.7264079147640792,0.48141852988827566,0.7060296948321504,19.5,31.5,67.5,127.5,0.2222222222222222,-0.22916666666666663,-0.046060606060606024,-0.022450532724505368,-0.11893319070660813,-0.0059535954678988645,13.5,7.5,-10.5,-40.5
German Credit,R4_F2,4,2,MinCost_FN2_FP1,0.23335147372956394,0.23335147372956394,0.67,0.4375,0.7777777777777778,0.6301369863013698,0.56,0.7039573820395738,0.36248533918166753,0.7000760993642515,92,54,12,42,66,78,114,174,33.0,39.0,57.0,87.0,0.5555555555555556,0.6666666666666666,0.6060606060606061,0.7264079147640792,0.48141852988827566,0.7060296948321504,19.5,31.5,67.5,127.5,0.2222222222222222,-0.22916666666666663,-0.046060606060606024,-0.022450532724505368,-0.11893319070660813,-0.0059535954678988645,13.5,7.5,-10.5,-40.5
German Credit,R4_F2,4,2,MinCost_FN5_FP1,0.22430351244114854,0.22430351244114854,0.645,0.4158415841584158,0.7777777777777778,0.5958904109589042,0.5419354838709678,0.686834094368341,0.3318036433910924,0.680786544839646,87,59,12,42,71,83,119,179,35.5,41.5,59.5,89.5,0.5555555555555556,0.6666666666666666,0.6060606060606061,0.7264079147640792,0.48141852988827566,0.7060296948321504,19.5,31.5,67.5,127.5,0.2222222222222222,-0.2508250825082508,-0.06412512218963828,-0.0395738203957382,-0.14961488649718324,-0.025243149992504432,16.0,10.0,-8.0,-38.0
German Credit,R4_F2,4,2,MinCost_FN10_FP1,0.06366652164350567,0.06366652164350567,0.38,0.29651162790697677,0.9444444444444444,0.17123287671232876,0.45132743362831856,0.5578386605783866,0.14800564892173684,0.40214417702759214,25,121,3,51,124,127,136,151,62.0,63.5,68.0,75.5,0.5555555555555556,0.6666666666666666,0.6060606060606061,0.7264079147640792,0.48141852988827566,0.7060296948321504,19.5,31.5,67.5,127.5,0.38888888888888884,-0.37015503875968986,-0.1547331724322875,-0.16856925418569257,-0.3334128809665388,-0.30388551780455825,42.5,32.0,0.5,-52.0
German Credit,R4_F3,4,3,Fixed0.50,0.5,0.5,0.75,0.6363636363636364,0.45161290322580644,0.8840579710144928,0.5283018867924528,0.6678354371201496,0.3747661957267746,0.631863899039794,122,16,34,28,50,84,186,356,25.0,42.0,93.0,178.0,0.45161290322580644,0.6363636363636364,0.5283018867924528,0.6678354371201496,0.3747661957267746,0.631863899039794,25.0,42.0,93.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,R4_F3,4,3,MaxMCC,0.4057660796367396,0.4057660796367396,0.735,0.5652173913043478,0.6290322580645161,0.782608695652174,0.5954198473282443,0.705820476858345,0.40049193101935826,0.701631039084655,108,30,23,39,53,76,145,260,26.5,38.0,72.5,130.0,0.45161290322580644,0.6363636363636364,0.5283018867924528,0.6678354371201496,0.3747661957267746,0.631863899039794,25.0,42.0,93.0,178.0,0.1774193548387097,-0.07114624505928857,0.06711796053579144,0.03798503973819545,0.02572573529258365,0.06976714004486095,1.5,-4.0,-20.5,-48.0
German Credit,R4_F3,4,3,MaxF1,0.286301736884616,0.286301736884616,0.695,0.5052631578947369,0.7741935483870968,0.6594202898550725,0.6114649681528662,0.7168069191210846,0.40158924137084,0.7145060770079891,91,47,14,48,61,75,117,187,30.5,37.5,58.5,93.5,0.45161290322580644,0.6363636363636364,0.5283018867924528,0.6678354371201496,0.3747661957267746,0.631863899039794,25.0,42.0,93.0,178.0,0.3225806451612903,-0.1311004784688995,0.0831630813604134,0.04897148200093504,0.026823045644065402,0.08264217796819506,5.5,-4.5,-34.5,-84.5
German Credit,R4_F3,4,3,MaxBalancedAccuracy,0.286301736884616,0.286301736884616,0.695,0.5052631578947369,0.7741935483870968,0.6594202898550725,0.6114649681528662,0.7168069191210846,0.40158924137084,0.7145060770079891,91,47,14,48,61,75,117,187,30.5,37.5,58.5,93.5,0.45161290322580644,0.6363636363636364,0.5283018867924528,0.6678354371201496,0.3747661957267746,0.631863899039794,25.0,42.0,93.0,178.0,0.3225806451612903,-0.1311004784688995,0.0831630813604134,0.04897148200093504,0.026823045644065402,0.08264217796819506,5.5,-4.5,-34.5,-84.5
German Credit,R4_F3,4,3,MinCost_FN2_FP1,0.4057660796367396,0.4057660796367396,0.735,0.5652173913043478,0.6290322580645161,0.782608695652174,0.5954198473282443,0.705820476858345,0.40049193101935826,0.701631039084655,108,30,23,39,53,76,145,260,26.5,38.0,72.5,130.0,0.45161290322580644,0.6363636363636364,0.5283018867924528,0.6678354371201496,0.3747661957267746,0.631863899039794,25.0,42.0,93.0,178.0,0.1774193548387097,-0.07114624505928857,0.06711796053579144,0.03798503973819545,0.02572573529258365,0.06976714004486095,1.5,-4.0,-20.5,-48.0
German Credit,R4_F3,4,3,MinCost_FN5_FP1,0.1692629091240547,0.1692629091240547,0.575,0.41353383458646614,0.8870967741935484,0.43478260869565216,0.5641025641025641,0.6609396914446003,0.31540264143379615,0.6210428726339018,60,78,7,55,85,92,113,148,42.5,46.0,56.5,74.0,0.45161290322580644,0.6363636363636364,0.5283018867924528,0.6678354371201496,0.3747661957267746,0.631863899039794,25.0,42.0,93.0,178.0,0.43548387096774194,-0.2228298017771702,0.03580067731011127,-0.006895745675549292,-0.05936355429297846,-0.01082102640589222,17.5,4.0,-36.5,-104.0
German Credit,R4_F3,4,3,MinCost_FN10_FP1,0.06427482457525449,0.06427482457525449,0.41,0.3372093023255814,0.9354838709677419,0.17391304347826086,0.49572649572649574,0.5546984572230014,0.14581332779195688,0.40335201390946923,24,114,4,58,118,122,134,154,59.0,61.0,67.0,77.0,0.45161290322580644,0.6363636363636364,0.5283018867924528,0.6678354371201496,0.3747661957267746,0.631863899039794,25.0,42.0,93.0,178.0,0.48387096774193544,-0.29915433403805497,-0.03257539106595708,-0.11313697989714822,-0.22895286793481773,-0.22851188513032478,34.0,19.0,-26.0,-101.0
German Credit,R4_F4,4,4,Fixed0.50,0.5,0.5,0.755,0.6538461538461539,0.5230769230769231,0.8666666666666667,0.5811965811965812,0.6948717948717948,0.4161692750607111,0.6733003292241385,117,18,31,34,49,80,173,328,24.5,40.0,86.5,164.0,0.5230769230769231,0.6538461538461539,0.5811965811965812,0.6948717948717948,0.4161692750607111,0.6733003292241385,24.5,40.0,86.5,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,R4_F4,4,4,MaxMCC,0.3787465106864585,0.3787465106864585,0.735,0.581081081081081,0.6615384615384615,0.7703703703703704,0.6187050359712231,0.715954415954416,0.4190004746818552,0.7138834846315116,104,31,22,43,53,75,141,251,26.5,37.5,70.5,125.5,0.5230769230769231,0.6538461538461539,0.5811965811965812,0.6948717948717948,0.4161692750607111,0.6733003292241385,24.5,40.0,86.5,164.0,0.1384615384615384,-0.07276507276507282,0.03750845477464182,0.021082621082621156,0.002831199621144087,0.04058315540737312,2.0,-2.5,-16.0,-38.5
German Credit,R4_F4,4,4,MaxF1,0.2626340653362089,0.2626340653362089,0.69,0.5145631067961165,0.8153846153846154,0.6296296296296297,0.6309523809523809,0.7225071225071225,0.41705467725647444,0.7165126051859195,85,50,12,53,62,74,110,170,31.0,37.0,55.0,85.0,0.5230769230769231,0.6538461538461539,0.5811965811965812,0.6948717948717948,0.4161692750607111,0.6733003292241385,24.5,40.0,86.5,164.0,0.29230769230769227,-0.13928304705003736,0.04975579975579969,0.02763532763532761,0.0008854021957633296,0.04321227596178101,6.5,-3.0,-31.5,-79.0
German Credit,R4_F4,4,4,MaxBalancedAccuracy,0.2626340653362089,0.2626340653362089,0.69,0.5145631067961165,0.8153846153846154,0.6296296296296297,0.6309523809523809,0.7225071225071225,0.41705467725647444,0.7165126051859195,85,50,12,53,62,74,110,170,31.0,37.0,55.0,85.0,0.5230769230769231,0.6538461538461539,0.5811965811965812,0.6948717948717948,0.4161692750607111,0.6733003292241385,24.5,40.0,86.5,164.0,0.29230769230769227,-0.13928304705003736,0.04975579975579969,0.02763532763532761,0.0008854021957633296,0.04321227596178101,6.5,-3.0,-31.5,-79.0
