dataset,run_id,repeat,fold,feature_regime,weight_strategy,scale_pos_weight,source_features,transformed_features,feature_selection_runtime_seconds,model_runtime_seconds,accuracy,precision_adverse,recall_adverse,specificity,f1_adverse,balanced_accuracy,mcc,roc_auc,pr_auc,gmean,ks_statistic,tn,fp,fn,tp,cost_FN1_FP1_per100,cost_FN2_FP1_per100,cost_FN5_FP1_per100,cost_FN10_FP1_per100,reference_roc_auc,reference_pr_auc,reference_recall_adverse,reference_precision_adverse,reference_f1_adverse,reference_balanced_accuracy,reference_mcc,reference_gmean,reference_ks_statistic,reference_cost_FN1_FP1_per100,reference_cost_FN2_FP1_per100,reference_cost_FN5_FP1_per100,reference_cost_FN10_FP1_per100,delta_roc_auc,delta_pr_auc,delta_recall_adverse,delta_precision_adverse,delta_f1_adverse,delta_balanced_accuracy,delta_mcc,delta_gmean,delta_ks_statistic,delta_cost_FN1_FP1_per100,delta_cost_FN2_FP1_per100,delta_cost_FN5_FP1_per100,delta_cost_FN10_FP1_per100
Australian Credit Approval,R5_F2,5,2,AllFeatures,Unweighted,1.0,14,42,0.0,0.2831927999504842,0.8695652173913043,0.8860759493670886,0.8860759493670886,0.847457627118644,0.8860759493670886,0.8667667882428662,0.7335335764857327,0.9341343059429307,0.9431835506223878,0.8665516842621291,0.7461918043338339,50,9,9,70,13.043478260869565,19.565217391304348,39.130434782608695,71.73913043478261,0.9341343059429307,0.9431835506223878,0.8860759493670886,0.8860759493670886,0.8860759493670886,0.8667667882428662,0.7335335764857327,0.8665516842621291,0.7461918043338339,13.043478260869565,19.565217391304348,39.130434782608695,71.73913043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australian Credit Approval,R5_F2,5,2,AllFeatures,Balanced,0.8157894736842105,14,42,0.0,0.2952407000120729,0.8623188405797102,0.8846153846153846,0.8734177215189873,0.847457627118644,0.8789808917197452,0.8604376743188157,0.7194105450681291,0.9330615747693628,0.9412429646244759,0.8603397641408037,0.7545591074876636,50,9,10,69,13.768115942028986,21.014492753623188,42.7536231884058,78.98550724637681,0.9341343059429307,0.9431835506223878,0.8860759493670886,0.8860759493670886,0.8860759493670886,0.8667667882428662,0.7335335764857327,0.8665516842621291,0.7461918043338339,13.043478260869565,19.565217391304348,39.130434782608695,71.73913043478261,-0.0010727311735678757,-0.0019405859979119144,-0.012658227848101222,-0.0014605647517039744,-0.007095057647343306,-0.006329113924050556,-0.014123031417603626,-0.006211920121325432,0.00836730315382972,0.7246376811594217,1.44927536231884,3.6231884057971016,7.246376811594203
Australian Credit Approval,R5_F2,5,2,AllFeatures,Cost2,1.631578947368421,14,42,0.0,0.28381870000157505,0.8768115942028986,0.8875,0.8987341772151899,0.847457627118644,0.8930817610062893,0.8730959021669169,0.7478784786661238,0.9326324822999357,0.9422765871225738,0.8727193897428954,0.7588500321819351,50,9,8,71,12.318840579710145,18.115942028985508,35.507246376811594,64.4927536231884,0.9341343059429307,0.9431835506223878,0.8860759493670886,0.8860759493670886,0.8860759493670886,0.8667667882428662,0.7335335764857327,0.8665516842621291,0.7461918043338339,13.043478260869565,19.565217391304348,39.130434782608695,71.73913043478261,-0.0015018236429950038,-0.0009069634998140064,0.012658227848101333,0.0014240506329114,0.007005811639200776,0.006329113924050667,0.014344902180391084,0.0061677054807662834,0.012658227848101222,-0.72463768115942,-1.44927536231884,-3.6231884057971016,-7.246376811594203
Australian Credit Approval,R5_F2,5,2,AllFeatures,Cost5,4.078947368421052,14,42,0.0,0.2875717999995686,0.8623188405797102,0.8571428571428571,0.9113924050632911,0.7966101694915254,0.8834355828220859,0.8540012872774083,0.7176916037561323,0.9270542801973826,0.935713169946093,0.8520706885410138,0.7588500321819351,47,12,7,72,13.768115942028986,18.840579710144926,34.05797101449275,59.42028985507246,0.9341343059429307,0.9431835506223878,0.8860759493670886,0.8860759493670886,0.8860759493670886,0.8667667882428662,0.7335335764857327,0.8665516842621291,0.7461918043338339,13.043478260869565,19.565217391304348,39.130434782608695,71.73913043478261,-0.007080025745548113,-0.007470380676294797,0.025316455696202556,-0.02893309222423146,-0.002640366545002659,-0.012765500965457921,-0.015841972729600418,-0.014480995721115386,0.012658227848101222,0.7246376811594217,-0.7246376811594217,-5.072463768115945,-12.318840579710148
Australian Credit Approval,R5_F2,5,2,FrozenChi2Top75,Unweighted,1.0,11,37,0.04152819997398183,0.2650451000081375,0.8478260869565217,0.8625,0.8734177215189873,0.8135593220338984,0.8679245283018868,0.8434885217764428,0.6885298702383348,0.920188800686548,0.9362548292274124,0.8429573710285589,0.7337481227204463,48,11,10,69,15.217391304347826,22.463768115942027,44.20289855072464,80.43478260869566,0.9341343059429307,0.9431835506223878,0.8860759493670886,0.8860759493670886,0.8860759493670886,0.8667667882428662,0.7335335764857327,0.8665516842621291,0.7461918043338339,13.043478260869565,19.565217391304348,39.130434782608695,71.73913043478261,-0.013945505256382718,-0.006928721394975357,-0.012658227848101222,-0.02357594936708851,-0.018151421065201734,-0.023278266466423392,-0.04500370624739791,-0.023594313233570197,-0.012443681613387603,2.1739130434782616,2.89855072463768,5.072463768115945,8.695652173913047
Australian Credit Approval,R5_F2,5,2,FrozenChi2Top75,Balanced,0.8157894736842105,11,37,0.04152819997398183,0.26292010000906885,0.8478260869565217,0.8625,0.8734177215189873,0.8135593220338984,0.8679245283018868,0.8434885217764428,0.6885298702383348,0.9225488092683973,0.9384627610206498,0.8429573710285589,0.7464063505685474,48,11,10,69,15.217391304347826,22.463768115942027,44.20289855072464,80.43478260869566,0.9341343059429307,0.9431835506223878,0.8860759493670886,0.8860759493670886,0.8860759493670886,0.8667667882428662,0.7335335764857327,0.8665516842621291,0.7461918043338339,13.043478260869565,19.565217391304348,39.130434782608695,71.73913043478261,-0.011585496674533347,-0.00472078960173794,-0.012658227848101222,-0.02357594936708851,-0.018151421065201734,-0.023278266466423392,-0.04500370624739791,-0.023594313233570197,0.00021454623471350853,2.1739130434782616,2.89855072463768,5.072463768115945,8.695652173913047
Australian Credit Approval,R5_F2,5,2,FrozenChi2Top75,Cost2,1.631578947368421,11,37,0.04152819997398183,0.2716997999814339,0.8405797101449275,0.8352941176470589,0.8987341772151899,0.7627118644067796,0.8658536585365854,0.8307230208109848,0.6728009183739451,0.9182578845741257,0.9341327160319278,0.8279343089339217,0.721089894872345,45,14,8,71,15.942028985507246,21.73913043478261,39.130434782608695,68.1159420289855,0.9341343059429307,0.9431835506223878,0.8860759493670886,0.8860759493670886,0.8860759493670886,0.8667667882428662,0.7335335764857327,0.8665516842621291,0.7461918043338339,13.043478260869565,19.565217391304348,39.130434782608695,71.73913043478261,-0.01587642136880496,-0.009050834590459966,0.012658227848101333,-0.0507818317200297,-0.020222290830503198,-0.036043767431881424,-0.06073265811178763,-0.038617375328207415,-0.025101909461488936,2.8985507246376816,2.1739130434782616,0.0,-3.6231884057971087
Australian Credit Approval,R5_F2,5,2,FrozenChi2Top75,Cost5,4.078947368421052,11,37,0.04152819997398183,0.2713506000000052,0.8405797101449275,0.8275862068965517,0.9113924050632911,0.7457627118644068,0.8674698795180723,0.828577558463849,0.673538973938342,0.9184724308088392,0.9363473411015872,0.8244285727536521,0.721089894872345,44,15,7,72,15.942028985507246,21.014492753623188,36.231884057971016,61.594202898550726,0.9341343059429307,0.9431835506223878,0.8860759493670886,0.8860759493670886,0.8860759493670886,0.8667667882428662,0.7335335764857327,0.8665516842621291,0.7461918043338339,13.043478260869565,19.565217391304348,39.130434782608695,71.73913043478261,-0.015661875134091452,-0.006836209520800551,0.025316455696202556,-0.05848974247053684,-0.01860606984901625,-0.038189229779017286,-0.05999460254739075,-0.04212311150847703,-0.025101909461488936,2.8985507246376816,1.44927536231884,-2.89855072463768,-10.144927536231883
Australian Credit Approval,R5_F3,5,3,AllFeatures,Unweighted,1.0,14,42,0.0,0.2794522999902256,0.8695652173913043,0.8873239436619719,0.863013698630137,0.8769230769230769,0.875,0.8699683877766069,0.7390029046187614,0.9382507903055848,0.927839598869692,0.8699405887929961,0.7673340358271865,57,8,10,63,13.043478260869565,20.28985507246377,42.028985507246375,78.26086956521739,0.9382507903055848,0.927839598869692,0.863013698630137,0.8873239436619719,0.875,0.8699683877766069,0.7390029046187614,0.8699405887929961,0.7673340358271865,13.043478260869565,20.28985507246377,42.028985507246375,78.26086956521739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australian Credit Approval,R5_F3,5,3,AllFeatures,Balanced,0.7806451612903226,14,42,0.0,0.2862666000146419,0.8913043478260869,0.9027777777777778,0.8904109589041096,0.8923076923076924,0.896551724137931,0.8913593256059009,0.7821419414278569,0.940990516332982,0.9307109225572013,0.8913588210957502,0.8014752370916755,58,7,8,65,10.869565217391305,16.666666666666668,34.05797101449275,63.04347826086956,0.9382507903055848,0.927839598869692,0.863013698630137,0.8873239436619719,0.875,0.8699683877766069,0.7390029046187614,0.8699405887929961,0.7673340358271865,13.043478260869565,20.28985507246377,42.028985507246375,78.26086956521739,0.002739726027397249,0.0028713236875093084,0.0273972602739726,0.01545383411580592,0.02155172413793105,0.02139093782929402,0.04313903680909548,0.02141823230275408,0.03414120126448894,-2.17391304347826,-3.6231884057971016,-7.971014492753625,-15.217391304347828
Australian Credit Approval,R5_F3,5,3,AllFeatures,Cost2,1.5612903225806452,14,42,0.0,0.28265229996759444,0.8768115942028986,0.868421052631579,0.9041095890410958,0.8461538461538461,0.8859060402684564,0.875131717597471,0.7528860472241714,0.9388830347734457,0.9289897226317929,0.8746518199327642,0.7757639620653318,55,10,7,66,12.318840579710145,17.391304347826086,32.608695652173914,57.971014492753625,0.9382507903055848,0.927839598869692,0.863013698630137,0.8873239436619719,0.875,0.8699683877766069,0.7390029046187614,0.8699405887929961,0.7673340358271865,13.043478260869565,20.28985507246377,42.028985507246375,78.26086956521739,0.0006322444678609207,0.0011501237621008853,0.041095890410958846,-0.018902891030392888,0.01090604026845643,0.005163329820864093,0.013883142605410015,0.004711231139768124,0.008429926238145313,-0.72463768115942,-2.8985507246376834,-9.420289855072461,-20.289855072463766
Australian Credit Approval,R5_F3,5,3,AllFeatures,Cost5,3.903225806451613,14,42,0.0,0.3452378999791108,0.8695652173913043,0.8395061728395061,0.9315068493150684,0.8,0.8831168831168831,0.8657534246575342,0.7415775401066301,0.9399367755532139,0.9332397342121975,0.8632528479258292,0.7757639620653318,52,13,5,68,13.043478260869565,16.666666666666668,27.536231884057973,45.65217391304348,0.9382507903055848,0.927839598869692,0.863013698630137,0.8873239436619719,0.875,0.8699683877766069,0.7390029046187614,0.8699405887929961,0.7673340358271865,13.043478260869565,20.28985507246377,42.028985507246375,78.26086956521739,0.0016859852476290849,0.0054001353425054965,0.06849315068493145,-0.047817770822465744,0.008116883116883078,-0.004214963119072657,0.002574635487868737,-0.006687740867166836,0.008429926238145313,0.0,-3.6231884057971016,-14.492753623188403,-32.608695652173914
Australian Credit Approval,R5_F3,5,3,FrozenChi2Top75,Unweighted,1.0,11,37,0.042164099984802306,0.2734801000333391,0.8768115942028986,0.8783783783783784,0.8904109589041096,0.8615384615384616,0.8843537414965986,0.8759747102212856,0.7526635602947612,0.9264488935721812,0.9128673031724052,0.8758557459257963,0.7740779768177029,56,9,8,65,12.318840579710145,18.115942028985508,35.507246376811594,64.4927536231884,0.9382507903055848,0.927839598869692,0.863013698630137,0.8873239436619719,0.875,0.8699683877766069,0.7390029046187614,0.8699405887929961,0.7673340358271865,13.043478260869565,20.28985507246377,42.028985507246375,78.26086956521739,-0.011801896733403594,-0.014972295697286864,0.0273972602739726,-0.00894556528359347,0.009353741496598622,0.006006322444678691,0.013660655675999833,0.0059151571328002195,0.0067439409905163394,-0.72463768115942,-2.1739130434782616,-6.521739130434781,-13.768115942028984
Australian Credit Approval,R5_F3,5,3,FrozenChi2Top75,Balanced,0.7806451612903226,11,37,0.042164099984802306,0.2551524000009522,0.8695652173913043,0.8767123287671232,0.8767123287671232,0.8615384615384616,0.8767123287671232,0.8691253951527924,0.7382507903055848,0.9289778714436249,0.9180318775227376,0.8690922798747146,0.7877766069546891,56,9,9,64,13.043478260869565,19.565217391304348,39.130434782608695,71.73913043478261,0.9382507903055848,0.927839598869692,0.863013698630137,0.8873239436619719,0.875,0.8699683877766069,0.7390029046187614,0.8699405887929961,0.7673340358271865,13.043478260869565,20.28985507246377,42.028985507246375,78.26086956521739,-0.009272918861959911,-0.009807721346954401,0.013698630136986245,-0.010611614894848631,0.001712328767123239,-0.0008429926238144869,-0.0007521143131765662,-0.0008483089182814707,0.020442571127502585,0.0,-0.7246376811594217,-2.89855072463768,-6.521739130434781
Australian Credit Approval,R5_F3,5,3,FrozenChi2Top75,Cost2,1.5612903225806452,11,37,0.042164099984802306,0.2693132999702357,0.8840579710144928,0.88,0.9041095890410958,0.8615384615384616,0.8918918918918919,0.8828240252897788,0.7672667586244434,0.923709167544784,0.9077506164986807,0.8825673823593507,0.7740779768177029,56,9,7,66,11.594202898550725,16.666666666666668,31.884057971014492,57.2463768115942,0.9382507903055848,0.927839598869692,0.863013698630137,0.8873239436619719,0.875,0.8699683877766069,0.7390029046187614,0.8699405887929961,0.7673340358271865,13.043478260869565,20.28985507246377,42.028985507246375,78.26086956521739,-0.014541622760800732,-0.02008898237101131,0.041095890410958846,-0.007323943661971866,0.016891891891891886,0.01285563751317187,0.028263854005681988,0.012626793566354655,0.0067439409905163394,-1.44927536231884,-3.6231884057971016,-10.144927536231883,-21.014492753623188
Australian Credit Approval,R5_F3,5,3,FrozenChi2Top75,Cost5,3.903225806451613,11,37,0.042164099984802306,0.2740250000497326,0.8333333333333334,0.8048780487804879,0.9041095890410958,0.7538461538461538,0.8516129032258064,0.8289778714436249,0.6688270827785756,0.9281348788198103,0.9188645902533409,0.8255661913826515,0.7690200210748155,49,16,7,66,16.666666666666668,21.73913043478261,36.95652173913044,62.31884057971015,0.9382507903055848,0.927839598869692,0.863013698630137,0.8873239436619719,0.875,0.8699683877766069,0.7390029046187614,0.8699405887929961,0.7673340358271865,13.043478260869565,20.28985507246377,42.028985507246375,78.26086956521739,-0.01011591148577451,-0.008975008616351143,0.041095890410958846,-0.08244589488148402,-0.023387096774193594,-0.04099051633298201,-0.07017582184018578,-0.044374397410344546,0.0016859852476289738,3.6231884057971033,1.44927536231884,-5.072463768115938,-15.942028985507243
Australian Credit Approval,R5_F4,5,4,AllFeatures,Unweighted,1.0,14,42,0.0,0.28525019995868206,0.8913043478260869,0.9113924050632911,0.9,0.8793103448275862,0.9056603773584906,0.8896551724137931,0.7775527828800183,0.9230603448275861,0.9385635397495186,0.8895950260342217,0.7965517241379311,51,7,8,72,10.869565217391305,16.666666666666668,34.05797101449275,63.04347826086956,0.9230603448275861,0.9385635397495186,0.9,0.9113924050632911,0.9056603773584906,0.8896551724137931,0.7775527828800183,0.8895950260342217,0.7965517241379311,10.869565217391305,16.666666666666668,34.05797101449275,63.04347826086956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
