dataset,run_id,repeat,fold,feature_regime,weight_strategy,scale_pos_weight,source_features,transformed_features,feature_selection_runtime_seconds,model_runtime_seconds,accuracy,precision_adverse,recall_adverse,specificity,f1_adverse,balanced_accuracy,mcc,roc_auc,pr_auc,gmean,ks_statistic,tn,fp,fn,tp,cost_FN1_FP1_per100,cost_FN2_FP1_per100,cost_FN5_FP1_per100,cost_FN10_FP1_per100
German Credit,R3_F3,3,3,AllFeatures,Cost5,10.936254980079681,20,61,0.0,0.28502389998175204,0.695,0.42857142857142855,0.7346938775510204,0.6821192052980133,0.5413533834586466,0.7084065414245169,0.36321118836694466,0.7509122854439789,0.5490880450497512,0.707918642142173,0.44776321124476276,103,48,13,36,30.5,37.0,56.5,89.0
German Credit,R3_F3,3,3,FrozenChi2Top75,Unweighted,1.0,15,52,0.05131419998360798,0.26773449999745935,0.77,0.5348837209302325,0.46938775510204084,0.8675496688741722,0.5,0.6684687119881065,0.3527375635908228,0.7737532098932287,0.5467141550759647,0.6381357155906309,0.5161508311934045,131,20,26,23,23.0,36.0,75.0,140.0
German Credit,R3_F3,3,3,FrozenChi2Top75,Balanced,2.187250996015936,15,52,0.05131419998360798,0.2702587000094354,0.765,0.5172413793103449,0.6122448979591837,0.8145695364238411,0.5607476635514018,0.7134072171915125,0.4045455637319612,0.7699689147182052,0.5404065132119996,0.7061983026802557,0.5039870252736856,123,28,19,30,23.5,33.0,61.5,109.0
German Credit,R3_F3,3,3,FrozenChi2Top75,Cost2,4.374501992031872,15,52,0.05131419998360798,0.2702137000160292,0.745,0.4857142857142857,0.6938775510204082,0.7615894039735099,0.5714285714285714,0.727733477496959,0.41069809749858416,0.7560481146100824,0.5258781483793908,0.7269455210070638,0.4764157318556562,115,36,15,34,25.5,33.0,55.5,93.0
German Credit,R3_F3,3,3,FrozenChi2Top75,Cost5,10.936254980079681,15,52,0.05131419998360798,0.2701534000225365,0.69,0.4235294117647059,0.7346938775510204,0.6754966887417219,0.5373134328358209,0.7050952831463712,0.35687308793164735,0.7484795242600352,0.5331205414274273,0.7044737621264048,0.41411001486687393,102,49,13,36,31.0,37.5,57.0,89.5
German Credit,R3_F4,3,4,AllFeatures,Unweighted,1.0,20,61,0.0,0.2712519000051543,0.685,0.5652173913043478,0.37681159420289856,0.8473282442748091,0.45217391304347826,0.6120699192388539,0.25318616557304763,0.7631375152118597,0.5685538680470902,0.565051419375559,0.43146365748423504,111,20,43,26,31.5,53.0,117.5,225.0
German Credit,R3_F4,3,4,AllFeatures,Balanced,2.463203463203463,20,61,0.0,0.33789429999887943,0.715,0.5909090909090909,0.5652173913043478,0.7938931297709924,0.5777777777777777,0.67955526053767,0.36304792203210734,0.7756388981081979,0.5746024424625116,0.669867303115777,0.5047018475495076,104,27,30,39,28.5,43.5,88.5,163.5
German Credit,R3_F4,3,4,AllFeatures,Cost2,4.926406926406926,20,61,0.0,0.28821179998340085,0.685,0.5357142857142857,0.6521739130434783,0.7022900763358778,0.5882352941176471,0.6772319946896781,0.34140012561337424,0.765571412766899,0.5788636403714114,0.6767682521924122,0.4535899988936829,92,39,24,45,31.5,43.5,79.5,139.5
German Credit,R3_F4,3,4,AllFeatures,Cost5,12.316017316017316,20,61,0.0,0.288326199981384,0.67,0.514018691588785,0.7971014492753623,0.6030534351145038,0.625,0.7000774421949331,0.3813773989289906,0.7685584688571745,0.584987801228786,0.6933215467012811,0.4344507135745104,79,52,14,55,33.0,40.0,61.0,96.0
German Credit,R3_F4,3,4,FrozenChi2Top75,Unweighted,1.0,15,53,0.05135530000552535,0.2721986999968067,0.705,0.6041666666666666,0.42028985507246375,0.8549618320610687,0.49572649572649574,0.6376258435667662,0.30637108186155265,0.7765239517645757,0.5805985895614028,0.5994428951029737,0.4993915256112402,112,19,40,29,29.5,49.5,109.5,209.5
German Credit,R3_F4,3,4,FrozenChi2Top75,Balanced,2.463203463203463,15,53,0.05135530000552535,0.27291840000543743,0.705,0.5675675675675675,0.6086956521739131,0.7557251908396947,0.5874125874125874,0.6822104215068039,0.35880812531823,0.7729837371390641,0.5834359846521057,0.6782378918214632,0.4856731939373824,99,32,27,42,29.5,43.0,83.5,151.0
German Credit,R3_F4,3,4,FrozenChi2Top75,Cost2,4.926406926406926,15,53,0.05135530000552535,0.27654490002896637,0.695,0.5425531914893617,0.7391304347826086,0.6717557251908397,0.6257668711656442,0.7054430799867242,0.39134955720874104,0.7661245713021352,0.5709686616435168,0.7046382768683602,0.45668768669100557,88,43,18,51,30.5,39.5,66.5,111.5
German Credit,R3_F4,3,4,FrozenChi2Top75,Cost5,12.316017316017316,15,53,0.05135530000552535,0.27231420000316575,0.655,0.5,0.8115942028985508,0.5725190839694656,0.6187845303867403,0.6920566434340082,0.36784865793786387,0.7633587786259542,0.5747622796540443,0.6816547290222572,0.4253789135966368,75,56,13,56,34.5,41.0,60.5,93.0
German Credit,R3_F5,3,5,AllFeatures,Unweighted,1.0,20,61,0.0,0.2730720999534242,0.73,0.5952380952380952,0.4032258064516129,0.8768115942028986,0.4807692307692308,0.6400187003272557,0.3179788520117877,0.7702197288452549,0.6594730988384339,0.5946032813385645,0.41070593735390365,121,17,37,25,27.0,45.5,101.0,193.5
German Credit,R3_F5,3,5,AllFeatures,Balanced,2.361344537815126,20,61,0.0,0.2863342000055127,0.735,0.5818181818181818,0.5161290322580645,0.8333333333333334,0.5470085470085471,0.674731182795699,0.36196823032422004,0.7758298270219729,0.6710101385399851,0.6558258357839529,0.43267882187938295,115,23,30,32,26.5,41.5,86.5,161.5
German Credit,R3_F5,3,5,AllFeatures,Cost2,4.722689075630252,20,61,0.0,0.2908712000353262,0.71,0.527027027027027,0.6290322580645161,0.7463768115942029,0.5735294117647058,0.6877045348293596,0.35961600840785246,0.7681159420289855,0.6601341438570357,0.6851971184732868,0.40836839644693784,103,35,23,39,29.0,40.5,75.0,132.5
German Credit,R3_F5,3,5,AllFeatures,Cost5,11.806722689075631,20,61,0.0,0.28678170003695413,0.65,0.45918367346938777,0.7258064516129032,0.6159420289855072,0.5625,0.6708742402992052,0.31617596781543156,0.7759467040673212,0.6752723451784475,0.6686214911721152,0.46891070593735396,85,53,17,45,35.0,43.5,69.0,111.5
German Credit,R3_F5,3,5,FrozenChi2Top75,Unweighted,1.0,15,52,0.05113799998071045,0.29066290002083406,0.77,0.7105263157894737,0.43548387096774194,0.9202898550724637,0.54,0.6778868630201028,0.41943044825151354,0.7671809256661991,0.6637992616410326,0.6330650744586205,0.3931743805516596,127,11,35,27,23.0,40.5,93.0,180.5
German Credit,R3_F5,3,5,FrozenChi2Top75,Balanced,2.361344537815126,15,52,0.05113799998071045,0.2683612999971956,0.73,0.5714285714285714,0.5161290322580645,0.8260869565217391,0.5423728813559322,0.6711079943899019,0.3525010580494761,0.7592332865825151,0.6461602844809997,0.6529681932763456,0.4062646096306685,114,24,30,32,27.0,42.0,87.0,162.0
German Credit,R3_F5,3,5,FrozenChi2Top75,Cost2,4.722689075630252,15,52,0.05113799998071045,0.27499609999358654,0.69,0.5,0.5967741935483871,0.7318840579710145,0.5441176470588235,0.6643291257597008,0.3148319475849568,0.7518700327255727,0.6414076420423835,0.6608854049429245,0.3835904628330996,101,37,25,37,31.0,43.5,81.0,143.5
German Credit,R3_F5,3,5,FrozenChi2Top75,Cost5,11.806722689075631,15,52,0.05113799998071045,0.28631490003317595,0.645,0.45454545454545453,0.7258064516129032,0.6086956521739131,0.5590062111801242,0.6672510518934082,0.30942539732775326,0.759116409537167,0.655102184966358,0.6646767871804685,0.41631603553062174,84,54,17,45,35.5,44.0,69.5,112.0
German Credit,R4_F1,4,1,AllFeatures,Unweighted,1.0,20,61,0.0,0.27613579999888316,0.79,0.7021276595744681,0.5409836065573771,0.8992805755395683,0.6111111111111112,0.7201320910484728,0.4780694896171276,0.8307583441443567,0.6870645050839365,0.6974926874615887,0.509494044108975,125,14,28,33,21.0,35.0,77.0,147.0
German Credit,R4_F1,4,1,AllFeatures,Balanced,2.3472803347280333,20,61,0.0,0.28284010000061244,0.755,0.5882352941176471,0.6557377049180327,0.7985611510791367,0.6201550387596899,0.7271494279985847,0.441542527029114,0.8249793607736761,0.6886187592322489,0.7236343389069755,0.5114989975232929,111,28,21,40,24.5,35.0,66.5,119.0
German Credit,R4_F1,4,1,AllFeatures,Cost2,4.694560669456067,20,61,0.0,0.2902757999836467,0.725,0.5340909090909091,0.7704918032786885,0.7050359712230215,0.6308724832214765,0.737763887250855,0.44106018814769643,0.8214412076895861,0.6778525297354664,0.7370376088395811,0.4910956480717066,98,41,14,47,27.5,34.5,55.5,90.5
German Credit,R4_F1,4,1,AllFeatures,Cost5,11.736401673640167,20,61,0.0,0.2842812000308186,0.69,0.494949494949495,0.8032786885245902,0.6402877697841727,0.6125,0.7217832291543814,0.4084630083285915,0.8219129614341314,0.6911640930388948,0.7171677070187732,0.49628493926170536,89,50,12,49,31.0,37.0,55.0,85.0
German Credit,R4_F1,4,1,FrozenChi2Top75,Unweighted,1.0,15,53,0.051304399967193604,0.2725456000189297,0.78,0.660377358490566,0.5737704918032787,0.8705035971223022,0.6140350877192983,0.7221370444627904,0.4634754132984963,0.8285175138577663,0.6730756736344835,0.7067314037435909,0.5690529543578252,121,18,26,35,22.0,35.0,74.0,139.0
German Credit,R4_F1,4,1,FrozenChi2Top75,Balanced,2.3472803347280333,15,53,0.051304399967193604,0.2709953999728896,0.765,0.5875,0.7704918032786885,0.762589928057554,0.6666666666666666,0.7665408656681212,0.5009916651044681,0.8233282226677674,0.6675706272324212,0.7665306835549572,0.5546644651491921,106,33,14,47,23.5,30.5,51.5,86.5
German Credit,R4_F1,4,1,FrozenChi2Top75,Cost2,4.694560669456067,15,53,0.051304399967193604,0.2786843000212684,0.72,0.5274725274725275,0.7868852459016393,0.6906474820143885,0.631578947368421,0.738766363958014,0.44151098551551327,0.8117702559264064,0.6475746441889336,0.737197608322382,0.4910956480717066,96,43,13,48,28.0,34.5,54.0,86.5
German Credit,R4_F1,4,1,FrozenChi2Top75,Cost5,11.736401673640167,15,53,0.051304399967193604,0.2785643999814056,0.685,0.49056603773584906,0.8524590163934426,0.6115107913669064,0.6227544910179641,0.7319849038801745,0.4280013890789538,0.8177851161693596,0.6605224281617358,0.7220026923236565,0.5054841372803397,85,54,9,52,31.5,36.0,49.5,72.0
German Credit,R4_F2,4,2,AllFeatures,Unweighted,1.0,20,61,0.0,0.26975919998949394,0.8,0.6944444444444444,0.46296296296296297,0.9246575342465754,0.5555555555555556,0.6938102486047691,0.4479266144617314,0.7539320142059869,0.6167948388519782,0.6542799032377671,0.4386098427194318,135,11,29,25,20.0,34.5,78.0,150.5
German Credit,R4_F2,4,2,AllFeatures,Balanced,2.252032520325203,20,61,0.0,0.2819749999907799,0.735,0.509090909090909,0.5185185185185185,0.815068493150685,0.5137614678899083,0.6667935058346017,0.3316783275090273,0.7479705733130391,0.6164553598673249,0.6500985368077784,0.3926940639269406,119,27,26,28,26.5,39.5,78.5,143.5
German Credit,R4_F2,4,2,AllFeatures,Cost2,4.504065040650406,20,61,0.0,0.2835037999902852,0.735,0.5068493150684932,0.6851851851851852,0.7534246575342466,0.5826771653543307,0.7193049213597159,0.4044719330371371,0.7560882800608828,0.6221445766200772,0.7184952425003853,0.445459157787925,110,36,17,37,26.5,35.0,60.5,103.0
German Credit,R4_F2,4,2,AllFeatures,Cost5,11.260162601626016,20,61,0.0,0.28844949998892844,0.675,0.43529411764705883,0.6851851851851852,0.6712328767123288,0.5323741007194245,0.678209030948757,0.32009185924702344,0.7501268391679351,0.6153321087379104,0.678173151143955,0.40157280568239473,98,48,17,37,32.5,41.0,66.5,109.0
German Credit,R4_F2,4,2,FrozenChi2Top75,Unweighted,1.0,15,52,0.050147000001743436,0.2723462000139989,0.76,0.5714285714285714,0.4444444444444444,0.8767123287671232,0.5,0.6605783866057838,0.35005574122816596,0.7631912734652461,0.6102275336350981,0.6242194517126963,0.4728564180618976,128,18,30,24,24.0,39.0,84.0,159.0
German Credit,R4_F2,4,2,FrozenChi2Top75,Balanced,2.252032520325203,15,52,0.050147000001743436,0.27450339996721596,0.75,0.5333333333333333,0.5925925925925926,0.8082191780821918,0.5614035087719298,0.7004058853373922,0.3883060273455655,0.754185692541857,0.6133820744673981,0.6920583054358789,0.4474885844748858,118,28,22,32,25.0,36.0,69.0,124.0
German Credit,R4_F2,4,2,FrozenChi2Top75,Cost2,4.504065040650406,15,52,0.050147000001743436,0.27388009999413043,0.73,0.5,0.6666666666666666,0.7534246575342466,0.5714285714285714,0.7100456621004566,0.38854899257970443,0.762937595129376,0.609929630661235,0.7087193415046826,0.47006595636732623,110,36,18,36,27.0,36.0,63.0,108.0
German Credit,R4_F2,4,2,FrozenChi2Top75,Cost5,11.260162601626016,15,52,0.050147000001743436,0.32950589997926727,0.625,0.3894736842105263,0.6851851851851852,0.6027397260273972,0.4966442953020134,0.6439624556062913,0.255974142736391,0.7555809233891425,0.6111021906142595,0.642641681496423,0.44190766108574325,88,58,17,37,37.5,46.0,71.5,114.0
German Credit,R4_F3,4,3,AllFeatures,Unweighted,1.0,20,61,0.0,0.2801110000000335,0.76,0.625,0.5645161290322581,0.8478260869565217,0.5932203389830508,0.70617110799439,0.4247348814202704,0.7751285647498831,0.6251813364716579,0.691817534253984,0.49883122954651704,117,21,27,35,24.0,37.5,78.0,145.5
German Credit,R4_F3,4,3,AllFeatures,Balanced,2.361344537815126,20,61,0.0,0.28761920001124963,0.75,0.5833333333333334,0.6774193548387096,0.782608695652174,0.6268656716417911,0.7300140252454418,0.44324971881602077,0.7796867695184666,0.6436109494079861,0.7281169395776065,0.48667601683029454,108,30,20,42,25.0,35.0,65.0,115.0
German Credit,R4_F3,4,3,AllFeatures,Cost2,4.722689075630252,20,61,0.0,0.28629339998587966,0.73,0.5487804878048781,0.7258064516129032,0.7318840579710145,0.625,0.7288452547919588,0.43038721852302364,0.7685834502103787,0.6296574715066233,0.7288389198636379,0.4682094436652641,101,37,17,45,27.0,35.5,61.0,103.5
German Credit,R4_F3,4,3,AllFeatures,Cost5,11.806722689075631,20,61,0.0,0.2954062999924645,0.69,0.5,0.7419354838709677,0.6666666666666666,0.5974025974025974,0.7043010752688172,0.37916674872319145,0.7649602618045817,0.6108822726952591,0.7032948570222723,0.446236559139785,92,46,16,46,31.0,39.0,63.0,103.0
German Credit,R4_F3,4,3,FrozenChi2Top75,Unweighted,1.0,15,52,0.050561800017021596,0.2710230000084266,0.77,0.6538461538461539,0.5483870967741935,0.8695652173913043,0.5964912280701754,0.7089761570827489,0.44068634386771544,0.7843618513323983,0.6432761972976861,0.6905493067269257,0.4899485741000467,120,18,28,34,23.0,37.0,79.0,149.0
German Credit,R4_F3,4,3,FrozenChi2Top75,Balanced,2.361344537815126,15,52,0.050561800017021596,0.27664589998312294,0.745,0.5714285714285714,0.7096774193548387,0.7608695652173914,0.6330935251798561,0.735273492286115,0.44723982029386433,0.7766479663394109,0.6113713009777333,0.7348278366455073,0.48667601683029454,105,33,18,44,25.5,34.5,61.5,106.5
German Credit,R4_F3,4,3,FrozenChi2Top75,Cost2,4.722689075630252,15,52,0.050561800017021596,0.27191260003019124,0.715,0.5294117647058824,0.7258064516129032,0.7101449275362319,0.6122448979591837,0.7179756895745676,0.40786370576258835,0.77945301542777,0.631630812998878,0.7179329843279071,0.4803646563814866,98,40,17,45,28.5,37.0,62.5,105.0
German Credit,R4_F3,4,3,FrozenChi2Top75,Cost5,11.806722689075631,15,52,0.050561800017021596,0.2662514999974519,0.695,0.5052631578947369,0.7741935483870968,0.6594202898550725,0.6114649681528662,0.7168069191210846,0.40158924137084,0.7817905563347358,0.6262772224959154,0.7145060770079891,0.47452080411407194,91,47,14,48,30.5,37.5,58.5,93.5
German Credit,R4_F4,4,4,AllFeatures,Unweighted,1.0,20,61,0.0,0.2706856000004336,0.755,0.6481481481481481,0.5384615384615384,0.8592592592592593,0.5882352941176471,0.6988603988603989,0.41959331135788375,0.8011396011396013,0.6944713424677722,0.6802044271232456,0.45982905982905986,116,19,30,35,24.5,39.5,84.5,159.5
German Credit,R4_F4,4,4,AllFeatures,Balanced,2.404255319148936,20,61,0.0,0.29205729998648167,0.74,0.5866666666666667,0.676923076923077,0.7703703703703704,0.6285714285714286,0.7236467236467237,0.43274340734457173,0.802962962962963,0.6820523799887828,0.7221367470787521,0.4883190883190883,104,31,21,44,26.0,36.5,68.0,120.5
German Credit,R4_F4,4,4,AllFeatures,Cost2,4.808510638297872,20,61,0.0,0.28496689995517954,0.73,0.5632183908045977,0.7538461538461538,0.7185185185185186,0.6447368421052632,0.7361823361823362,0.4462745536214291,0.7999999999999999,0.6706568949658025,0.7359703945488716,0.47236467236467233,97,38,16,49,27.0,35.0,59.0,99.0
German Credit,R4_F4,4,4,AllFeatures,Cost5,12.02127659574468,20,61,0.0,0.29923419997794554,0.73,0.5555555555555556,0.8461538461538461,0.674074074074074,0.6707317073170732,0.7601139601139602,0.4873477160751674,0.802962962962963,0.6548209836082955,0.7552286874651746,0.5572649572649573,91,44,10,55,27.0,32.0,47.0,72.0
German Credit,R4_F4,4,4,FrozenChi2Top75,Unweighted,1.0,15,52,0.05098050000378862,0.2680625999928452,0.765,0.6607142857142857,0.5692307692307692,0.8592592592592593,0.6115702479338843,0.7142450142450143,0.4469809588447313,0.7997720797720799,0.6884618131181103,0.6993688648465909,0.4592592592592593,116,19,28,37,23.5,37.5,79.5,149.5
German Credit,R4_F4,4,4,FrozenChi2Top75,Balanced,2.404255319148936,15,52,0.05098050000378862,0.2735868999734521,0.73,0.5733333333333334,0.6615384615384615,0.762962962962963,0.6142857142857143,0.7122507122507122,0.4106927878620458,0.7932763532763533,0.6842803756776183,0.7104430622712454,0.46495726495726497,103,32,22,43,27.0,38.0,71.0,126.0
German Credit,R4_F4,4,4,FrozenChi2Top75,Cost2,4.808510638297872,15,52,0.05098050000378862,0.2859650999889709,0.73,0.5617977528089888,0.7692307692307693,0.7111111111111111,0.6493506493506493,0.7401709401709402,0.4527073271386798,0.7969230769230768,0.6730960496687827,0.7396002616336389,0.4911680911680911,96,39,15,50,27.0,34.5,57.0,94.5
German Credit,R4_F4,4,4,FrozenChi2Top75,Cost5,12.02127659574468,15,52,0.05098050000378862,0.27061419998062775,0.68,0.5048543689320388,0.8,0.6222222222222222,0.6190476190476191,0.7111111111111111,0.3956946425698432,0.7977207977207978,0.6717588312643851,0.7055336829505575,0.5002849002849004,84,51,13,52,32.0,38.5,58.0,90.5
German Credit,R4_F5,4,5,AllFeatures,Unweighted,1.0,20,61,0.0,0.2727360000135377,0.74,0.59375,0.3275862068965517,0.9084507042253521,0.4222222222222222,0.6180184555609519,0.29215172948250195,0.7850898494414764,0.5372123601255925,0.5455235286856877,0.47013113161729,129,13,39,19,26.0,45.5,104.0,201.5
German Credit,R4_F5,4,5,AllFeatures,Balanced,2.3057851239669422,20,61,0.0,0.28867039998294786,0.735,0.5471698113207547,0.5,0.8309859154929577,0.5225225225225225,0.6654929577464789,0.3403071550503119,0.7935891209324915,0.563954343057357,0.6445874321971217,0.4793589120932491,118,24,29,29,26.5,41.0,84.5,157.0
German Credit,R4_F5,4,5,AllFeatures,Cost2,4.6115702479338845,20,61,0.0,0.2898247999837622,0.73,0.5277777777777778,0.6551724137931034,0.7605633802816901,0.5846153846153846,0.7078678970373968,0.3930106814264568,0.7884895580378823,0.549159785290844,0.7059037793508383,0.4550752792617776,108,34,20,38,27.0,37.0,67.0,117.0
German Credit,R4_F5,4,5,AllFeatures,Cost5,11.52892561983471,20,61,0.0,0.284958700009156,0.71,0.5,0.7586206896551724,0.6901408450704225,0.6027397260273972,0.7243807673627974,0.4102262491870774,0.7886109762020398,0.5559827055683361,0.7235710910798796,0.48251578436134046,98,44,14,44,29.0,36.0,57.0,92.0
German Credit,R4_F5,4,5,FrozenChi2Top75,Unweighted,1.0,15,52,0.05275540001457557,0.2695763999945484,0.765,0.7037037037037037,0.3275862068965517,0.9436619718309859,0.4470588235294118,0.6356240893637688,0.3601803918020658,0.7932248664400194,0.5638825188533914,0.5559951851811608,0.4800874210781933,134,8,39,19,23.5,43.0,101.5,199.0
German Credit,R4_F5,4,5,FrozenChi2Top75,Balanced,2.3057851239669422,15,52,0.05275540001457557,0.2786719999858178,0.745,0.5660377358490566,0.5172413793103449,0.8380281690140845,0.5405405405405406,0.6776347741622146,0.3652746645917875,0.7966245750364255,0.5715192723495441,0.6583789532190165,0.4910150558523555,119,23,28,30,25.5,39.5,81.5,151.5
German Credit,R4_F5,4,5,FrozenChi2Top75,Cost2,4.6115702479338845,15,52,0.05275540001457557,0.28155799995874986,0.745,0.5522388059701493,0.6379310344827587,0.7887323943661971,0.592,0.713331714424478,0.4101855588394366,0.7992957746478873,0.5778178263145276,0.7093355145966479,0.49271491015055857,112,30,21,37,25.5,36.0,67.5,120.0
German Credit,R4_F5,4,5,FrozenChi2Top75,Cost5,11.52892561983471,15,52,0.05275540001457557,0.2716943999985233,0.73,0.5227272727272727,0.7931034482758621,0.704225352112676,0.6301369863013698,0.748664400194269,0.45462302940212906,0.7899465760077707,0.5556543452816285,0.7473443350449955,0.49732880038853816,100,42,12,46,27.0,33.0,51.0,81.0
German Credit,R5_F1,5,1,AllFeatures,Unweighted,1.0,20,61,0.0,0.2681250000023283,0.8,0.66,0.5892857142857143,0.8819444444444444,0.6226415094339622,0.7356150793650793,0.4886272748799577,0.8111359126984127,0.6539215584143447,0.7209141848408601,0.4890873015873015,127,17,23,33,20.0,31.5,66.0,123.5
German Credit,R5_F1,5,1,AllFeatures,Balanced,2.278688524590164,20,61,0.0,0.28607390000252053,0.73,0.5131578947368421,0.6964285714285714,0.7430555555555556,0.5909090909090909,0.7197420634920635,0.4065376898328641,0.814484126984127,0.6483732561306434,0.7193643854456648,0.4811507936507936,107,37,17,39,27.0,35.5,61.0,103.5
German Credit,R5_F1,5,1,AllFeatures,Cost2,4.557377049180328,20,61,0.0,0.2883620000211522,0.715,0.4943820224719101,0.7857142857142857,0.6875,0.6068965517241379,0.7366071428571428,0.42753986302534147,0.8081597222222222,0.6476155655379475,0.734968415259167,0.4732142857142857,99,45,12,44,28.5,34.5,52.5,82.5
German Credit,R5_F1,5,1,AllFeatures,Cost5,11.39344262295082,20,61,0.0,0.28754859999753535,0.645,0.43119266055045874,0.8392857142857143,0.5694444444444444,0.5696969696969697,0.7043650793650793,0.36853437117538324,0.808655753968254,0.6396513315777436,0.691322346884279,0.4841269841269842,82,62,9,47,35.5,40.0,53.5,76.0
German Credit,R5_F1,5,1,FrozenChi2Top75,Unweighted,1.0,15,52,0.052913300052750856,0.27427509997505695,0.77,0.5806451612903226,0.6428571428571429,0.8194444444444444,0.6101694915254238,0.7311507936507937,0.4488128225438685,0.8097718253968255,0.6403356463113422,0.7258000511750563,0.4920634920634921,118,26,20,36,23.0,33.0,63.0,113.0
German Credit,R5_F1,5,1,FrozenChi2Top75,Balanced,2.278688524590164,15,52,0.052913300052750856,0.3213151000090875,0.7,0.47560975609756095,0.6964285714285714,0.7013888888888888,0.5652173913043478,0.6989087301587301,0.3631710069814885,0.8208085317460317,0.6612399500523516,0.6989043295793509,0.4970238095238096,101,43,17,39,30.0,38.5,64.0,106.5
German Credit,R5_F1,5,1,FrozenChi2Top75,Cost2,4.557377049180328,15,52,0.052913300052750856,0.2809305000118911,0.695,0.47368421052631576,0.8035714285714286,0.6527777777777778,0.5960264900662252,0.7281746031746033,0.410313784121504,0.8177083333333334,0.6649179204541807,0.7242607068097588,0.5109126984126985,94,50,11,45,30.5,36.0,52.5,80.0
German Credit,R5_F1,5,1,FrozenChi2Top75,Cost5,11.39344262295082,15,52,0.052913300052750856,0.26997189997928217,0.615,0.41025641025641024,0.8571428571428571,0.5208333333333334,0.5549132947976878,0.6889880952380952,0.3444353568106172,0.8098958333333333,0.6585435962939526,0.6681531047810609,0.4553571428571429,75,69,8,48,38.5,42.5,54.5,74.5
German Credit,R5_F2,5,2,AllFeatures,Unweighted,1.0,20,61,0.0,0.2769057999830693,0.79,0.8181818181818182,0.5142857142857142,0.9384615384615385,0.631578947368421,0.7263736263736263,0.5213001890835093,0.8090109890109891,0.7047748857845937,0.6947210682262073,0.5120879120879122,122,8,34,36,21.0,38.0,89.0,174.0
German Credit,R5_F2,5,2,AllFeatures,Balanced,2.4782608695652173,20,61,0.0,0.2888662999612279,0.795,0.7457627118644068,0.6285714285714286,0.8846153846153846,0.6821705426356589,0.7565934065934066,0.5367358726531305,0.8032967032967032,0.7053816925718752,0.7456835495328805,0.5131868131868131,115,15,26,44,20.5,33.5,72.5,137.5
German Credit,R5_F2,5,2,AllFeatures,Cost2,4.956521739130435,20,61,0.0,0.2944203999941237,0.755,0.64,0.6857142857142857,0.7923076923076923,0.6620689655172414,0.739010989010989,0.4709588069058671,0.7925274725274726,0.6892411429666708,0.7370866321516781,0.5087912087912088,103,27,22,48,24.5,35.5,68.5,123.5
German Credit,R5_F2,5,2,AllFeatures,Cost5,12.391304347826086,20,61,0.0,0.282916700001806,0.705,0.5617977528089888,0.7142857142857143,0.7,0.6289308176100629,0.7071428571428571,0.3976162831933652,0.7836263736263737,0.6744613248190812,0.7071067811865476,0.4472527472527472,91,39,20,50,29.5,39.5,69.5,119.5
German Credit,R5_F2,5,2,FrozenChi2Top75,Unweighted,1.0,15,52,0.05118479998782277,0.2756820000358857,0.765,0.7674418604651163,0.4714285714285714,0.9230769230769231,0.584070796460177,0.6972527472527472,0.4580255431784663,0.8068131868131867,0.6859927211169037,0.6596702472939303,0.5087912087912088,120,10,37,33,23.5,42.0,97.5,190.0
German Credit,R5_F2,5,2,FrozenChi2Top75,Balanced,2.4782608695652173,15,52,0.05118479998782277,0.2768491000169888,0.755,0.6666666666666666,0.6,0.8384615384615385,0.631578947368421,0.7192307692307692,0.45021674236291376,0.7968131868131868,0.6783239794247464,0.7092791573681854,0.523076923076923,109,21,28,42,24.5,38.5,80.5,150.5
German Credit,R5_F2,5,2,FrozenChi2Top75,Cost2,4.956521739130435,15,52,0.05118479998782277,0.26845909998519346,0.75,0.6351351351351351,0.6714285714285714,0.7923076923076923,0.6527777777777778,0.7318681318681318,0.45813199426654155,0.790989010989011,0.6627392952232605,0.7293682348293089,0.4989010989010989,103,27,23,47,25.0,36.5,71.0,128.5
German Credit,R5_F2,5,2,FrozenChi2Top75,Cost5,12.391304347826086,15,52,0.05118479998782277,0.279248800012283,0.725,0.5806451612903226,0.7714285714285715,0.7,0.6625766871165644,0.7357142857142858,0.45082006045060835,0.7816483516483516,0.6801261493326042,0.7348469228349535,0.48681318681318686,91,39,16,54,27.5,35.5,59.5,99.5
German Credit,R5_F3,5,3,AllFeatures,Unweighted,1.0,20,61,0.0,0.2638557000318542,0.76,0.6571428571428571,0.3898305084745763,0.9148936170212766,0.48936170212765956,0.6523620627479264,0.36573490225046007,0.8291862002644548,0.6643056771153628,0.5972046918130739,0.5637696838562327,129,12,36,23,24.0,42.0,96.0,186.0
German Credit,R5_F3,5,3,AllFeatures,Balanced,2.319502074688797,20,61,0.0,0.28403689997503534,0.745,0.5689655172413793,0.559322033898305,0.8226950354609929,0.5641025641025641,0.691008534679649,0.38393717209404427,0.8099531193653082,0.6428225221173596,0.678344647293749,0.512922226229114,116,25,26,33,25.5,38.5,77.5,142.5
German Credit,R5_F3,5,3,AllFeatures,Cost2,4.639004149377594,20,61,0.0,0.303000699961558,0.73,0.5316455696202531,0.711864406779661,0.7375886524822695,0.6086956521739131,0.7247265296309653,0.41928919629131844,0.7988940978482991,0.6218716927159452,0.7246123850354065,0.5085947830268062,104,37,17,42,27.0,35.5,61.0,103.5
