dataset,run_id,repeat,fold,selector,subset,subset_fraction,selected_source_features,selected_transformed_features,feature_reduction_pct,selector_runtime_seconds_for_fold,xgb_runtime_seconds,accuracy,precision_adverse,recall_adverse,specificity,f1_adverse,balanced_accuracy,mcc,roc_auc,pr_auc,gmean,ks_statistic,tn,fp,fn,tp
German Credit,R2_F4,2,4,RFE,Top75,0.75,15,50,25.0,0.9339409999665804,0.4031517000403255,0.78,0.6590909090909091,0.5,0.8943661971830986,0.5686274509803921,0.6971830985915493,0.4319855443821848,0.7854541039339485,0.5896152728918013,0.6687175028302679,0.47838756677999034,127,15,29,29
German Credit,R2_F4,2,4,EqualConsensus,Top25,0.25,5,14,75.0,0.9339409999665804,0.3402667000191286,0.73,0.5370370370370371,0.5,0.823943661971831,0.5178571428571429,0.6619718309859155,0.3310963159549963,0.7509713453132588,0.5961930580066518,0.6418503182097174,0.3938805245264692,117,25,29,29
German Credit,R2_F4,2,4,EqualConsensus,Top50,0.5,10,31,50.0,0.9339409999665804,0.35422249999828637,0.745,0.5714285714285714,0.4827586206896552,0.852112676056338,0.5233644859813084,0.6674356483729966,0.35330483368358107,0.76287032540068,0.5672882833920329,0.6413772214267737,0.44001942690626517,121,21,30,28
German Credit,R2_F4,2,4,EqualConsensus,Top75,0.75,15,50,25.0,0.9339409999665804,0.38050099997781217,0.78,0.6590909090909091,0.5,0.8943661971830986,0.5686274509803921,0.6971830985915493,0.4319855443821848,0.7854541039339485,0.5896152728918013,0.6687175028302679,0.47838756677999034,127,15,29,29
German Credit,R2_F5,2,5,Chi2,Top25,0.25,5,18,75.0,1.1636373000219464,0.25195350003195927,0.715,0.6037735849056604,0.47058823529411764,0.8409090909090909,0.5289256198347108,0.6557486631016043,0.33434831815324323,0.7427027629233511,0.6275909380574677,0.6290643251160328,0.3774509803921568,111,21,36,32
German Credit,R2_F5,2,5,Chi2,Top50,0.5,10,42,50.0,1.1636373000219464,0.34533510002074763,0.71,0.6086956521739131,0.4117647058823529,0.8636363636363636,0.49122807017543857,0.6377005347593583,0.31000433592217963,0.7588012477718361,0.610572077713848,0.5963346151801286,0.45053475935828874,114,18,40,28
German Credit,R2_F5,2,5,Chi2,Top75,0.75,15,52,25.0,1.1636373000219464,0.3566825999878347,0.73,0.6458333333333334,0.45588235294117646,0.8712121212121212,0.5344827586206896,0.6635472370766489,0.36280412531966827,0.7721702317290553,0.628256728164444,0.630214433132926,0.42602495543672014,115,17,37,31
German Credit,R2_F5,2,5,MI,Top25,0.25,5,10,75.0,1.1636373000219464,0.2839681999757886,0.71,0.6,0.4411764705882353,0.8484848484848485,0.5084745762711864,0.6448306595365418,0.31688471712175664,0.7272727272727273,0.5676587050493161,0.6118264057738428,0.40418894830659535,112,20,38,30
German Credit,R2_F5,2,5,MI,Top50,0.5,10,29,50.0,1.1636373000219464,0.3002796999644488,0.725,0.6226415094339622,0.4852941176470588,0.8484848484848485,0.5454545454545454,0.6668894830659536,0.358264506862345,0.7643716577540107,0.6144995502530833,0.641688947919748,0.4768270944741532,112,20,35,33
German Credit,R2_F5,2,5,MI,Top75,0.75,15,53,25.0,1.1636373000219464,0.343727300001774,0.725,0.6326530612244898,0.45588235294117646,0.8636363636363636,0.5299145299145299,0.6597593582887701,0.3519258849670633,0.7726158645276292,0.6409708742674343,0.6274683876818871,0.427807486631016,114,18,37,31
German Credit,R2_F5,2,5,L1,Top25,0.25,5,12,75.0,1.1636373000219464,0.28970620001200587,0.715,0.6122448979591837,0.4411764705882353,0.8560606060606061,0.5128205128205128,0.6486185383244207,0.3273843309247297,0.7254344919786097,0.5781775922875263,0.6145517039203812,0.37032085561497324,113,19,38,30
German Credit,R2_F5,2,5,L1,Top50,0.5,10,24,50.0,1.1636373000219464,0.29652779997559264,0.74,0.6818181818181818,0.4411764705882353,0.8939393939393939,0.5357142857142857,0.6675579322638145,0.38321965233729316,0.7506684491978609,0.6103639948727188,0.6280008174660029,0.3975044563279857,118,14,38,30
German Credit,R2_F5,2,5,L1,Top75,0.75,15,46,25.0,1.1636373000219464,0.3350034999893978,0.73,0.6590909090909091,0.4264705882352941,0.8863636363636364,0.5178571428571429,0.6564171122994652,0.35773962226167527,0.7677139037433155,0.6195899415305934,0.6148235693191781,0.427807486631016,117,15,39,29
German Credit,R2_F5,2,5,RF,Top25,0.25,5,5,75.0,1.1636373000219464,0.2601573999854736,0.625,0.41025641025641024,0.23529411764705882,0.8257575757575758,0.29906542056074764,0.5305258467023173,0.07299513145242802,0.6436051693404634,0.44529960709933086,0.44079008629760846,0.267825311942959,109,23,52,16
German Credit,R2_F5,2,5,RF,Top50,0.5,10,21,50.0,1.1636373000219464,0.30083949997788295,0.69,0.5652173913043478,0.38235294117647056,0.8484848484848485,0.45614035087719296,0.6154188948306596,0.2598418220189143,0.7320632798573976,0.5455714240475656,0.5695793863561548,0.4166666666666667,112,20,42,26
German Credit,R2_F5,2,5,RF,Top75,0.75,15,40,25.0,1.1636373000219464,0.32783299998845905,0.74,0.6666666666666666,0.47058823529411764,0.8787878787878788,0.5517241379310345,0.6746880570409982,0.3875183027937601,0.7703877005347594,0.5927019554869846,0.6430763851026166,0.4380570409982174,116,16,36,32
German Credit,R2_F5,2,5,RFE,Top25,0.25,5,13,75.0,1.1636373000219464,0.2929335000226274,0.7,0.5833333333333334,0.4117647058823529,0.8484848484848485,0.4827586206896552,0.6301247771836007,0.28866159289739274,0.7212566844919786,0.5750662774220052,0.5910804632890487,0.3832442067736185,112,20,40,28
German Credit,R2_F5,2,5,RFE,Top50,0.5,10,35,50.0,1.1636373000219464,0.3112627000082284,0.72,0.62,0.45588235294117646,0.8560606060606061,0.5254237288135594,0.6559714795008913,0.341260464592661,0.7517825311942958,0.6265178770132297,0.6247102715268564,0.39081996434937605,113,19,37,31
German Credit,R2_F5,2,5,RFE,Top75,0.75,15,51,25.0,1.1636373000219464,0.34547170001314953,0.74,0.66,0.4852941176470588,0.8712121212121212,0.559322033898305,0.67825311942959,0.3900119595344697,0.7679367201426025,0.6415765758730297,0.6502262049833571,0.410873440285205,115,17,35,33
German Credit,R2_F5,2,5,EqualConsensus,Top25,0.25,5,12,75.0,1.1636373000219464,0.2743466999963857,0.715,0.6122448979591837,0.4411764705882353,0.8560606060606061,0.5128205128205128,0.6486185383244207,0.3273843309247297,0.7254344919786097,0.5781775922875263,0.6145517039203812,0.37032085561497324,113,19,38,30
German Credit,R2_F5,2,5,EqualConsensus,Top50,0.5,10,31,50.0,1.1636373000219464,0.30305079999379814,0.735,0.6470588235294118,0.4852941176470588,0.8636363636363636,0.5546218487394958,0.6744652406417112,0.37922949626955166,0.7462121212121212,0.6019464346942761,0.6473929618545629,0.4010695187165775,114,18,35,33
German Credit,R2_F5,2,5,EqualConsensus,Top75,0.75,15,52,25.0,1.1636373000219464,0.3280897000222467,0.74,0.6666666666666666,0.47058823529411764,0.8787878787878788,0.5517241379310345,0.6746880570409982,0.3875183027937601,0.7681595365418895,0.6320867558912282,0.6430763851026166,0.46479500891265596,116,16,36,32
German Credit,R3_F1,3,1,Chi2,Top25,0.25,5,16,75.0,0.9733215000014752,0.22757819999242201,0.69,0.40476190476190477,0.3148148148148148,0.8287671232876712,0.3541666666666667,0.571790969051243,0.15650201385082302,0.7027524099441906,0.4519730738508775,0.5107917074918259,0.4244038559107052,121,25,37,17
German Credit,R3_F1,3,1,Chi2,Top50,0.5,10,38,50.0,0.9733215000014752,0.32687299995450303,0.75,0.5434782608695652,0.46296296296296297,0.8561643835616438,0.5,0.6595636732623034,0.3366650648265045,0.795662100456621,0.5660537465288183,0.6295811304328119,0.4928970065956367,125,21,29,25
German Credit,R3_F1,3,1,Chi2,Top75,0.75,15,52,25.0,0.9733215000014752,0.33408820000477135,0.775,0.6153846153846154,0.4444444444444444,0.8972602739726028,0.5161290322580645,0.6708523592085236,0.38289442416496655,0.8084728564180619,0.6101329383401108,0.631492156711248,0.5134449518011162,131,15,30,24
German Credit,R3_F1,3,1,MI,Top25,0.25,5,11,75.0,0.9733215000014752,0.26978200004668906,0.72,0.47619047619047616,0.37037037037037035,0.8493150684931506,0.4166666666666667,0.6098427194317605,0.23945361129825574,0.7378868594622019,0.47711029749005696,0.560857501045448,0.4345509893455099,124,22,34,20
German Credit,R3_F1,3,1,MI,Top50,0.5,10,38,50.0,0.9733215000014752,0.304130400007125,0.75,0.5434782608695652,0.46296296296296297,0.8561643835616438,0.5,0.6595636732623034,0.3366650648265045,0.795662100456621,0.5660537465288183,0.6295811304328119,0.4928970065956367,125,21,29,25
German Credit,R3_F1,3,1,MI,Top75,0.75,15,56,25.0,0.9733215000014752,0.3494885999825783,0.79,0.6428571428571429,0.5,0.8972602739726028,0.5625,0.6986301369863014,0.4330073386755987,0.8032724505327244,0.5996352478409341,0.6697985794149621,0.4441907661085744,131,15,27,27
German Credit,R3_F1,3,1,L1,Top25,0.25,5,6,75.0,0.9733215000014752,0.26261999999405816,0.715,0.45161290322580644,0.25925925925925924,0.8835616438356164,0.32941176470588235,0.5714104515474379,0.17520273582876483,0.7019279553526129,0.4161371316654706,0.47861418417209006,0.3455098934550989,129,17,40,14
German Credit,R3_F1,3,1,L1,Top50,0.5,10,31,50.0,0.9733215000014752,0.3031924999668263,0.79,0.6363636363636364,0.5185185185185185,0.8904109589041096,0.5714285714285714,0.7044647387113141,0.4382612649609521,0.8181126331811264,0.619529535816717,0.6794811044345621,0.5073566717402334,130,16,26,28
German Credit,R3_F1,3,1,L1,Top75,0.75,15,46,25.0,0.9733215000014752,0.3315197000047192,0.75,0.5476190476190477,0.42592592592592593,0.8698630136986302,0.4791666666666667,0.647894469812278,0.3224052087456884,0.7995941146626078,0.6106073095594627,0.6086848195398875,0.48655504819888384,127,19,31,23
German Credit,R3_F1,3,1,RF,Top25,0.25,5,5,75.0,0.9733215000014752,0.24253799999132752,0.715,0.4594594594594595,0.3148148148148148,0.863013698630137,0.37362637362637363,0.5889142567224759,0.2033199721728484,0.6941907661085743,0.41394210693606404,0.5212384269380904,0.35312024353120247,126,20,37,17
German Credit,R3_F1,3,1,RF,Top50,0.5,10,21,50.0,0.9733215000014752,0.35740290000103414,0.765,0.5945945945945946,0.4074074074074074,0.8972602739726028,0.4835164835164835,0.6523338406900051,0.3483413503275191,0.7540588533739219,0.5604935603814066,0.6046077091708624,0.3970065956367326,131,15,32,22
German Credit,R3_F1,3,1,RF,Top75,0.75,15,40,25.0,0.9733215000014752,0.33884630003012717,0.805,0.6829268292682927,0.5185185185185185,0.910958904109589,0.5894736842105263,0.7147387113140538,0.47230566582723404,0.7713089802130897,0.5633460681343947,0.6872765537905081,0.4487569761542364,133,13,26,28
German Credit,R3_F1,3,1,RFE,Top25,0.25,5,13,75.0,0.9733215000014752,0.26137279998511076,0.745,0.5348837209302325,0.42592592592592593,0.863013698630137,0.4742268041237113,0.6444698122780315,0.31224562207533946,0.7552004058853374,0.5508340177856832,0.6062836866317608,0.4373414510400812,126,20,31,23
German Credit,R3_F1,3,1,RFE,Top50,0.5,10,35,50.0,0.9733215000014752,0.3222737000323832,0.78,0.6190476190476191,0.48148148148148145,0.8904109589041096,0.5416666666666666,0.6859462201927955,0.40535680619312114,0.7928716387620497,0.5930649172478413,0.6547643756501244,0.46752917300862507,130,16,28,26
German Credit,R3_F1,3,1,RFE,Top75,0.75,15,49,25.0,0.9733215000014752,0.37441660003969446,0.765,0.5853658536585366,0.4444444444444444,0.8835616438356164,0.5052631578947369,0.6640030441400304,0.36071543172747406,0.7943937087772704,0.6054965791479268,0.6266530650423252,0.4647387113140538,129,17,30,24
German Credit,R3_F1,3,1,EqualConsensus,Top25,0.25,5,13,75.0,0.9733215000014752,0.29534279997460544,0.76,0.5714285714285714,0.4444444444444444,0.8767123287671232,0.5,0.6605783866057838,0.35005574122816596,0.7519660071029934,0.5378068993843572,0.6242194517126963,0.4236428209030949,128,18,30,24
German Credit,R3_F1,3,1,EqualConsensus,Top50,0.5,10,29,50.0,0.9733215000014752,0.35659750003833324,0.77,0.5909090909090909,0.48148148148148145,0.8767123287671232,0.5306122448979592,0.6790969051243023,0.3838864181916032,0.7799340436326738,0.5244652059292254,0.6497082044178557,0.5058346017250127,128,18,28,26
German Credit,R3_F1,3,1,EqualConsensus,Top75,0.75,15,49,25.0,0.9733215000014752,0.3929569000029005,0.765,0.5853658536585366,0.4444444444444444,0.8835616438356164,0.5052631578947369,0.6640030441400304,0.36071543172747406,0.7943937087772704,0.6054965791479268,0.6266530650423252,0.4647387113140538,129,17,30,24
German Credit,R3_F2,3,2,Chi2,Top25,0.25,5,18,75.0,1.0802889000042342,0.27324910002062097,0.725,0.6122448979591837,0.45454545454545453,0.8582089552238806,0.5217391304347826,0.6563772048846676,0.3419332192877595,0.7052804161013115,0.586357400826704,0.6245758397882666,0.4038896426956128,115,19,36,30
German Credit,R3_F2,3,2,Chi2,Top50,0.5,10,33,50.0,1.0802889000042342,0.3637509000254795,0.745,0.631578947368421,0.5454545454545454,0.8432835820895522,0.5853658536585366,0.6943690637720488,0.4049263686960169,0.75,0.6124038972980268,0.6782129923246366,0.41293532338308453,113,21,30,36
German Credit,R3_F2,3,2,Chi2,Top75,0.75,15,53,25.0,1.0802889000042342,0.4202248000074178,0.765,0.6727272727272727,0.5606060606060606,0.8656716417910447,0.6115702479338843,0.7131388511985526,0.4489021003277125,0.788783355947535,0.6657878445519179,0.6966353198646035,0.494572591587517,116,18,29,37
German Credit,R3_F2,3,2,MI,Top25,0.25,5,14,75.0,1.0802889000042342,0.34605130000272766,0.745,0.6229508196721312,0.5757575757575758,0.8283582089552238,0.5984251968503937,0.7020578923563998,0.41272223204715697,0.7380144730891,0.6015892520745457,0.6906037317065027,0.4118046132971507,111,23,28,38
German Credit,R3_F2,3,2,MI,Top50,0.5,10,31,50.0,1.0802889000042342,0.37413489999016747,0.72,0.5892857142857143,0.5,0.8283582089552238,0.5409836065573771,0.664179104477612,0.34387213537425715,0.7458163726820443,0.5882725703747549,0.6435674824582205,0.43577566711895077,111,23,33,33
German Credit,R3_F2,3,2,MI,Top75,0.75,15,56,25.0,1.0802889000042342,0.40536340000107884,0.785,0.7090909090909091,0.5909090909090909,0.8805970149253731,0.6446280991735537,0.735753052917232,0.4965309703890083,0.7911578471279963,0.6651101538019749,0.7213548236109685,0.4796472184531886,118,16,27,39
German Credit,R3_F2,3,2,L1,Top25,0.25,5,14,75.0,1.0802889000042342,0.2849609999684617,0.695,0.5471698113207547,0.4393939393939394,0.8208955223880597,0.48739495798319327,0.6301447308909995,0.2773220169655612,0.7407281772953416,0.5794058911463782,0.6005801506984187,0.43554952510176387,110,24,37,29
German Credit,R3_F2,3,2,L1,Top50,0.5,10,33,50.0,1.0802889000042342,0.35473730001831427,0.77,0.6851851851851852,0.5606060606060606,0.8731343283582089,0.6166666666666667,0.7168701944821347,0.45938935105018797,0.7921754862053368,0.6767229847484673,0.699631614637885,0.474898236092266,117,17,29,37
German Credit,R3_F2,3,2,L1,Top75,0.75,15,49,25.0,1.0802889000042342,0.34298880002461374,0.76,0.6551724137931034,0.5757575757575758,0.8507462686567164,0.6129032258064516,0.7132519222071461,0.44196629241847374,0.7860696517412935,0.6628608452286311,0.6998739952495694,0.4816824966078697,114,20,28,38
German Credit,R3_F2,3,2,RF,Top25,0.25,5,5,75.0,1.0802889000042342,0.2584467999986373,0.635,0.42857142857142855,0.3181818181818182,0.7910447761194029,0.3652173913043478,0.5546132971506106,0.11941702452349084,0.6434871099050203,0.42470775330341104,0.5016931982087269,0.2887833559475351,106,28,45,21
German Credit,R3_F2,3,2,RF,Top50,0.5,10,21,50.0,1.0802889000042342,0.3097110000089742,0.73,0.62,0.4696969696969697,0.8582089552238806,0.5344827586206896,0.6639529624604252,0.35607624319714937,0.7620985979194934,0.6226833976641608,0.6349001068163865,0.4364540931705111,115,19,35,31
German Credit,R3_F2,3,2,RF,Top75,0.75,15,37,25.0,1.0802889000042342,0.3376022999873385,0.75,0.6481481481481481,0.5303030303030303,0.8582089552238806,0.5833333333333334,0.6942559927634555,0.4114863947362997,0.7839213025780191,0.6569482665104021,0.6746190106930144,0.4495703301673451,115,19,31,35
German Credit,R3_F2,3,2,RFE,Top25,0.25,5,17,75.0,1.0802889000042342,0.27181649999693036,0.76,0.6607142857142857,0.5606060606060606,0.8582089552238806,0.6065573770491803,0.7094075079149706,0.4386027511798376,0.7264812302125735,0.5975194186796987,0.6936260819525911,0.4188150158299412,115,19,29,37
German Credit,R3_F2,3,2,RFE,Top50,0.5,10,41,50.0,1.0802889000042342,0.29472060000989586,0.73,0.5967741935483871,0.5606060606060606,0.8134328358208955,0.578125,0.687019448213478,0.3802819795698326,0.7482473993668023,0.6188846268065176,0.6752891067218312,0.3821800090456807,109,25,29,37
German Credit,R3_F2,3,2,RFE,Top75,0.75,15,52,25.0,1.0802889000042342,0.3407764000003226,0.78,0.7037037037037037,0.5757575757575758,0.8805970149253731,0.6333333333333333,0.7281772953414745,0.48334082920713206,0.7873134328358209,0.6605482138593894,0.7120466294652272,0.486883763003166,118,16,28,38
German Credit,R3_F2,3,2,EqualConsensus,Top25,0.25,5,16,75.0,1.0802889000042342,0.28469369997037575,0.77,0.6724137931034483,0.5909090909090909,0.8582089552238806,0.6290322580645161,0.7245590230664858,0.4654003482200895,0.7523744911804614,0.62889573433732,0.712126023637238,0.4642695612844867,115,19,27,39
German Credit,R3_F2,3,2,EqualConsensus,Top50,0.5,10,30,50.0,1.0802889000042342,0.30873250000877306,0.715,0.5737704918032787,0.5303030303030303,0.8059701492537313,0.5511811023622047,0.6681365897783809,0.34343478402580996,0.7501130710085934,0.6146588116838412,0.6537647990547054,0.42085029398462237,108,26,31,35
German Credit,R3_F2,3,2,EqualConsensus,Top75,0.75,15,50,25.0,1.0802889000042342,0.3419235999463126,0.785,0.7017543859649122,0.6060606060606061,0.8731343283582089,0.6504065040650406,0.7395974672094074,0.4991500728719371,0.783355947535052,0.6628474350957401,0.7274423140133494,0.4941203075531434,117,17,26,40
German Credit,R3_F3,3,3,Chi2,Top25,0.25,5,14,75.0,1.039349700033199,0.24900309997610748,0.775,0.5476190476190477,0.46938775510204084,0.8741721854304636,0.5054945054945055,0.6717799702662522,0.3627737412587071,0.6886741451547506,0.4743373078829387,0.6405667175961067,0.38153804568184885,132,19,26,23
German Credit,R3_F3,3,3,Chi2,Top50,0.5,10,41,50.0,1.039349700033199,0.3079697000212036,0.775,0.5476190476190477,0.46938775510204084,0.8741721854304636,0.5054945054945055,0.6717799702662522,0.3627737412587071,0.7705095283146371,0.5377230631164855,0.6405667175961067,0.4957426679280984,132,19,26,23
German Credit,R3_F3,3,3,Chi2,Top75,0.75,15,52,25.0,1.039349700033199,0.3479388999985531,0.77,0.5348837209302325,0.46938775510204084,0.8675496688741722,0.5,0.6684687119881065,0.3527375635908228,0.7737532098932287,0.5467141550759647,0.6381357155906309,0.5161508311934045,131,20,26,23
German Credit,R3_F3,3,3,MI,Top25,0.25,5,8,75.0,1.039349700033199,0.35473540000384673,0.71,0.38461538461538464,0.30612244897959184,0.8410596026490066,0.3409090909090909,0.5735910258142992,0.1597703271862541,0.674145154750642,0.3882352654216661,0.5074122833561643,0.36937423976213,127,24,34,15
German Credit,R3_F3,3,3,MI,Top50,0.5,10,26,50.0,1.039349700033199,0.32869970001047477,0.75,0.48717948717948717,0.3877551020408163,0.8675496688741722,0.4318181818181818,0.6276523854574942,0.2771406318226208,0.7376672523313961,0.47629401278766237,0.5799972503208796,0.44330314907419927,131,20,30,19
German Credit,R3_F3,3,3,MI,Top75,0.75,15,52,25.0,1.039349700033199,0.3550287000252865,0.77,0.5348837209302325,0.46938775510204084,0.8675496688741722,0.5,0.6684687119881065,0.3527375635908228,0.7737532098932287,0.5467141550759647,0.6381357155906309,0.5161508311934045,131,20,26,23
German Credit,R3_F3,3,3,L1,Top25,0.25,5,12,75.0,1.039349700033199,0.2955807999824174,0.725,0.43478260869565216,0.40816326530612246,0.8278145695364238,0.42105263157894735,0.6179889174212732,0.24116731566250307,0.6790106771185295,0.4448175009790292,0.5812774705508281,0.37707798351128535,125,26,29,20
German Credit,R3_F3,3,3,L1,Top50,0.5,10,26,50.0,1.039349700033199,0.30286990001332015,0.775,0.5526315789473685,0.42857142857142855,0.8874172185430463,0.4827586206896552,0.6579943235572374,0.34642457080990313,0.7479389106636032,0.46896288552357634,0.61670224994715,0.4554669549939181,134,17,28,21
German Credit,R3_F3,3,3,L1,Top75,0.75,15,49,25.0,1.039349700033199,0.3320217999862507,0.77,0.5365853658536586,0.4489795918367347,0.8741721854304636,0.4888888888888889,0.6615758886335992,0.3442726892002944,0.7744289768887687,0.5322327132298761,0.62648660880309,0.5243951885389917,132,19,27,22
German Credit,R3_F3,3,3,RF,Top25,0.25,5,5,75.0,1.039349700033199,0.25436069996794686,0.71,0.3548387096774194,0.22448979591836735,0.8675496688741722,0.275,0.5460197323962698,0.10937961717571645,0.6114339775645358,0.33818151026549653,0.4413117357544552,0.1923232869306663,131,20,38,11
German Credit,R3_F3,3,3,RF,Top50,0.5,10,21,50.0,1.039349700033199,0.3255788999958895,0.73,0.4444444444444444,0.40816326530612246,0.8344370860927153,0.425531914893617,0.6213001756994189,0.24986523414540807,0.7132044870928503,0.44470327459301756,0.5835979487216595,0.37707798351128535,126,25,29,20
German Credit,R3_F3,3,3,RF,Top75,0.75,15,40,25.0,1.039349700033199,0.3382536999997683,0.72,0.425531914893617,0.40816326530612246,0.8211920529801324,0.4166666666666667,0.6146776591431274,0.2326487290159749,0.7384781727260441,0.48193974257295946,0.578947691754453,0.4184349236383295,124,27,29,20
German Credit,R3_F3,3,3,RFE,Top25,0.25,5,15,75.0,1.039349700033199,0.2612823999952525,0.74,0.4727272727272727,0.5306122448979592,0.8079470198675497,0.5,0.6692796323827545,0.3261038083538684,0.6869171509663468,0.4290723357411234,0.6547568876846861,0.35842681443438307,122,29,23,26
German Credit,R3_F3,3,3,RFE,Top50,0.5,10,35,50.0,1.039349700033199,0.33074619999388233,0.8,0.6216216216216216,0.46938775510204084,0.9072847682119205,0.5348837209302325,0.6883362616569807,0.4172110389030852,0.759967563184214,0.5538382280258504,0.6525859028428892,0.5012839572915259,137,14,26,23
German Credit,R3_F3,3,3,RFE,Top75,0.75,15,49,25.0,1.039349700033199,0.3458073000074364,0.77,0.5365853658536586,0.4489795918367347,0.8741721854304636,0.4888888888888889,0.6615758886335992,0.3442726892002944,0.7664549263413974,0.5378030545699515,0.62648660880309,0.5233139613461278,132,19,27,22
German Credit,R3_F3,3,3,EqualConsensus,Top25,0.25,5,12,75.0,1.039349700033199,0.28727540001273155,0.745,0.4722222222222222,0.3469387755102041,0.8741721854304636,0.4,0.6105554804703338,0.24752758876199768,0.684281659683741,0.416348711968954,0.5507124727099652,0.36883362616569804,132,19,32,17
German Credit,R3_F3,3,3,EqualConsensus,Top50,0.5,10,26,50.0,1.039349700033199,0.31752390001202,0.75,0.4878048780487805,0.40816326530612246,0.8609271523178808,0.4444444444444444,0.6345452088120016,0.2866779273098227,0.7314501959724287,0.4701284757838566,0.5927890330301057,0.4162724692526017,130,21,29,20
German Credit,R3_F3,3,3,EqualConsensus,Top75,0.75,15,49,25.0,1.039349700033199,0.34481290000258014,0.765,0.525,0.42857142857142855,0.8741721854304636,0.47191011235955055,0.6513718070009461,0.32551538350846376,0.7648330855521016,0.524444917686088,0.6120826923932269,0.49790512231382617,132,19,28,21
German Credit,R3_F4,3,4,Chi2,Top25,0.25,5,16,75.0,1.0024038000265136,0.25628020003205165,0.75,0.6938775510204082,0.4927536231884058,0.8854961832061069,0.576271186440678,0.6891249031972564,0.41807326289875246,0.755946454253789,0.610579791266698,0.6605538983264829,0.4421949330678172,116,15,35,34
German Credit,R3_F4,3,4,Chi2,Top50,0.5,10,33,50.0,1.0024038000265136,0.3513702999916859,0.73,0.631578947368421,0.5217391304347826,0.8396946564885496,0.5714285714285714,0.6807168934616661,0.3806128921964059,0.7690009956853634,0.6003057334477793,0.6618924081050253,0.4650956964265959,110,21,33,36
German Credit,R3_F4,3,4,Chi2,Top75,0.75,15,53,25.0,1.0024038000265136,0.3993447999819182,0.705,0.6041666666666666,0.42028985507246375,0.8549618320610687,0.49572649572649574,0.6376258435667662,0.30637108186155265,0.7765239517645757,0.5805985895614028,0.5994428951029737,0.4993915256112402,112,19,40,29
German Credit,R3_F4,3,4,MI,Top25,0.25,5,5,75.0,1.0024038000265136,0.24740320001728833,0.665,0.5263157894736842,0.2898550724637681,0.8625954198473282,0.37383177570093457,0.5762252461555482,0.18473097345699294,0.6190950326363536,0.45614063946540606,0.5000276571618432,0.18143599955747314,113,18,49,20
German Credit,R3_F4,3,4,MI,Top50,0.5,10,24,50.0,1.0024038000265136,0.3167694000294432,0.725,0.6521739130434783,0.43478260869565216,0.8778625954198473,0.5217391304347826,0.6563226020577497,0.35316095948145737,0.7546188737692222,0.623368029757297,0.6178020632152155,0.44684146476380127,115,16,39,30
German Credit,R3_F4,3,4,MI,Top75,0.75,15,50,25.0,1.0024038000265136,0.34479590004775673,0.71,0.6122448979591837,0.43478260869565216,0.8549618320610687,0.5084745762711864,0.6448722203783605,0.3202497442327677,0.7746432127447727,0.5971583876822084,0.6096905245111863,0.4406460891691559,112,19,39,30
German Credit,R3_F4,3,4,L1,Top25,0.25,5,13,75.0,1.0024038000265136,0.2898532999679446,0.68,0.5641025641025641,0.3188405797101449,0.8702290076335878,0.4074074074074074,0.5945347936718663,0.22684887403996393,0.7093151897333776,0.5341151511791781,0.5267488218064443,0.3781391746874654,114,17,47,22
German Credit,R3_F4,3,4,L1,Top50,0.5,10,32,50.0,1.0024038000265136,0.3542590999859385,0.68,0.5510204081632653,0.391304347826087,0.8320610687022901,0.4576271186440678,0.6116827082641886,0.2468821052332791,0.7442194933067816,0.5584058006603172,0.5706041656350106,0.42228122579931415,109,22,42,27
German Credit,R3_F4,3,4,L1,Top75,0.75,15,44,25.0,1.0024038000265136,0.3976979999570176,0.685,0.5625,0.391304347826087,0.8396946564885496,0.46153846153846156,0.6154995021573183,0.25711528091918084,0.7543976103551278,0.5724750232316365,0.573215639991009,0.42914039163624296,110,21,42,27
German Credit,R3_F4,3,4,RF,Top25,0.25,5,5,75.0,1.0024038000265136,0.2663866999791935,0.675,0.5476190476190477,0.3333333333333333,0.8549618320610687,0.4144144144144144,0.594147582697201,0.21975874886023006,0.6301582033410776,0.4664208666197126,0.533841996618559,0.23863259210089613,112,19,46,23
German Credit,R3_F4,3,4,RF,Top50,0.5,10,21,50.0,1.0024038000265136,0.31527050002478063,0.705,0.6086956521739131,0.4057971014492754,0.8625954198473282,0.48695652173913045,0.6341962606483018,0.3031735625272525,0.7569421396172143,0.5942245583028716,0.5916407027051693,0.4940812036729727,113,18,41,28
German Credit,R3_F4,3,4,RF,Top75,0.75,15,38,25.0,1.0024038000265136,0.339869000017643,0.705,0.6086956521739131,0.4057971014492754,0.8625954198473282,0.48695652173913045,0.6341962606483018,0.3031735625272525,0.7622524615554819,0.5877162607390936,0.5916407027051693,0.4261533355459674,113,18,41,28
German Credit,R3_F4,3,4,RFE,Top25,0.25,5,15,75.0,1.0024038000265136,0.31986519997008145,0.675,0.5555555555555556,0.2898550724637681,0.8778625954198473,0.38095238095238093,0.5838588339418077,0.20752280726175854,0.6964819117158979,0.5224628087779113,0.5044332723053183,0.3697311649518752,115,16,49,20
German Credit,R3_F4,3,4,RFE,Top50,0.5,10,38,50.0,1.0024038000265136,0.3276011999696493,0.68,0.5510204081632653,0.391304347826087,0.8320610687022901,0.4576271186440678,0.6116827082641886,0.2468821052332791,0.7041708153556809,0.5149042555194213,0.5706041656350106,0.3306781723641996,109,22,42,27
