dataset,run_id,repeat,fold,selector,subset,subset_fraction,selected_source_features,selected_transformed_features,feature_reduction_pct,selector_runtime_seconds_for_fold,xgb_runtime_seconds,accuracy,precision_adverse,recall_adverse,specificity,f1_adverse,balanced_accuracy,mcc,roc_auc,pr_auc,gmean,ks_statistic,tn,fp,fn,tp,baseline_roc_auc,baseline_pr_auc,baseline_recall_adverse,baseline_f1_adverse,baseline_balanced_accuracy,baseline_mcc,baseline_gmean,baseline_ks_statistic,delta_roc_auc,delta_pr_auc,delta_recall_adverse,delta_f1_adverse,delta_balanced_accuracy,delta_mcc,delta_gmean,delta_ks_statistic
German Credit,R3_F3,3,3,MI,Top50,0.5,10,26,50.0,1.039349700033199,0.32869970001047477,0.75,0.48717948717948717,0.3877551020408163,0.8675496688741722,0.4318181818181818,0.6276523854574942,0.2771406318226208,0.7376672523313961,0.47629401278766237,0.5799972503208796,0.44330314907419927,131,20,30,19,0.770509528314637,0.5528639169617,0.4489795918367347,0.4943820224719101,0.6648871469117448,0.3545792570360052,0.6288551866606267,0.5050682524665495,-0.032842275983240965,-0.07656990417403764,-0.06122448979591838,-0.06256384065372828,-0.03723476145425053,-0.0774386252133844,-0.04885793633974711,-0.06176510339235025
German Credit,R3_F3,3,3,MI,Top75,0.75,15,52,25.0,1.039349700033199,0.3550287000252865,0.77,0.5348837209302325,0.46938775510204084,0.8675496688741722,0.5,0.6684687119881065,0.3527375635908228,0.7737532098932287,0.5467141550759647,0.6381357155906309,0.5161508311934045,131,20,26,23,0.770509528314637,0.5528639169617,0.4489795918367347,0.4943820224719101,0.6648871469117448,0.3545792570360052,0.6288551866606267,0.5050682524665495,0.003243681578591673,-0.00614976188573535,0.020408163265306145,0.005617977528089901,0.003581565076361759,-0.0018416934451823685,0.009280528930004195,0.01108257872685503
German Credit,R3_F3,3,3,L1,Top25,0.25,5,12,75.0,1.039349700033199,0.2955807999824174,0.725,0.43478260869565216,0.40816326530612246,0.8278145695364238,0.42105263157894735,0.6179889174212732,0.24116731566250307,0.6790106771185295,0.4448175009790292,0.5812774705508281,0.37707798351128535,125,26,29,20,0.770509528314637,0.5528639169617,0.4489795918367347,0.4943820224719101,0.6648871469117448,0.3545792570360052,0.6288551866606267,0.5050682524665495,-0.09149885119610757,-0.10804641598267078,-0.040816326530612235,-0.07332939089296275,-0.04689822949047162,-0.1134119413735021,-0.04757771610979855,-0.12799026895526416
German Credit,R3_F3,3,3,L1,Top50,0.5,10,26,50.0,1.039349700033199,0.30286990001332015,0.775,0.5526315789473685,0.42857142857142855,0.8874172185430463,0.4827586206896552,0.6579943235572374,0.34642457080990313,0.7479389106636032,0.46896288552357634,0.61670224994715,0.4554669549939181,134,17,28,21,0.770509528314637,0.5528639169617,0.4489795918367347,0.4943820224719101,0.6648871469117448,0.3545792570360052,0.6288551866606267,0.5050682524665495,-0.022570617651033853,-0.08390103143812366,-0.020408163265306145,-0.011623401782254905,-0.00689282335450736,-0.008154686226102048,-0.012152936713476725,-0.04960129747263142
German Credit,R3_F3,3,3,L1,Top75,0.75,15,49,25.0,1.039349700033199,0.3320217999862507,0.77,0.5365853658536586,0.4489795918367347,0.8741721854304636,0.4888888888888889,0.6615758886335992,0.3442726892002944,0.7744289768887687,0.5322327132298761,0.62648660880309,0.5243951885389917,132,19,27,22,0.770509528314637,0.5528639169617,0.4489795918367347,0.4943820224719101,0.6648871469117448,0.3545792570360052,0.6288551866606267,0.5050682524665495,0.003919448574131623,-0.02063120373182392,0.0,-0.005493133583021226,-0.0033112582781456013,-0.010306567835710767,-0.0023685778575366356,0.01932693607244218
German Credit,R3_F3,3,3,RF,Top25,0.25,5,5,75.0,1.039349700033199,0.25436069996794686,0.71,0.3548387096774194,0.22448979591836735,0.8675496688741722,0.275,0.5460197323962698,0.10937961717571645,0.6114339775645358,0.33818151026549653,0.4413117357544552,0.1923232869306663,131,20,38,11,0.770509528314637,0.5528639169617,0.4489795918367347,0.4943820224719101,0.6648871469117448,0.3545792570360052,0.6288551866606267,0.5050682524665495,-0.15907555075010127,-0.21468240669620348,-0.22448979591836735,-0.21938202247191008,-0.118867414515475,-0.24519963986028873,-0.18754345090617147,-0.3127449655358832
German Credit,R3_F3,3,3,RF,Top50,0.5,10,21,50.0,1.039349700033199,0.3255788999958895,0.73,0.4444444444444444,0.40816326530612246,0.8344370860927153,0.425531914893617,0.6213001756994189,0.24986523414540807,0.7132044870928503,0.44470327459301756,0.5835979487216595,0.37707798351128535,126,25,29,20,0.770509528314637,0.5528639169617,0.4489795918367347,0.4943820224719101,0.6648871469117448,0.3545792570360052,0.6288551866606267,0.5050682524665495,-0.0573050412217867,-0.10816064236868245,-0.040816326530612235,-0.06885010757829307,-0.04358697121232591,-0.10471402289059711,-0.04525723793896719,-0.12799026895526416
German Credit,R3_F3,3,3,RF,Top75,0.75,15,40,25.0,1.039349700033199,0.3382536999997683,0.72,0.425531914893617,0.40816326530612246,0.8211920529801324,0.4166666666666667,0.6146776591431274,0.2326487290159749,0.7384781727260441,0.48193974257295946,0.578947691754453,0.4184349236383295,124,27,29,20,0.770509528314637,0.5528639169617,0.4489795918367347,0.4943820224719101,0.6648871469117448,0.3545792570360052,0.6288551866606267,0.5050682524665495,-0.032031355588592936,-0.07092417438874055,-0.040816326530612235,-0.07771535580524341,-0.050209487768617334,-0.1219305280200303,-0.04990749490617363,-0.08663332882822
German Credit,R3_F3,3,3,RFE,Top25,0.25,5,15,75.0,1.039349700033199,0.2612823999952525,0.74,0.4727272727272727,0.5306122448979592,0.8079470198675497,0.5,0.6692796323827545,0.3261038083538684,0.6869171509663468,0.4290723357411234,0.6547568876846861,0.35842681443438307,122,29,23,26,0.770509528314637,0.5528639169617,0.4489795918367347,0.4943820224719101,0.6648871469117448,0.3545792570360052,0.6288551866606267,0.5050682524665495,-0.08359237734829028,-0.1237915812205766,0.08163265306122452,0.005617977528089901,0.004392485471009677,-0.028475448682136806,0.02590170102405942,-0.14664143803216645
German Credit,R3_F3,3,3,RFE,Top50,0.5,10,35,50.0,1.039349700033199,0.33074619999388233,0.8,0.6216216216216216,0.46938775510204084,0.9072847682119205,0.5348837209302325,0.6883362616569807,0.4172110389030852,0.759967563184214,0.5538382280258504,0.6525859028428892,0.5012839572915259,137,14,26,23,0.770509528314637,0.5528639169617,0.4489795918367347,0.4943820224719101,0.6648871469117448,0.3545792570360052,0.6288551866606267,0.5050682524665495,-0.010541965130423048,0.0009743110641503572,0.020408163265306145,0.04050169845832241,0.02344911474523592,0.06263178186708002,0.023730716182262523,-0.0037842951750236553
German Credit,R3_F3,3,3,RFE,Top75,0.75,15,49,25.0,1.039349700033199,0.3458073000074364,0.77,0.5365853658536586,0.4489795918367347,0.8741721854304636,0.4888888888888889,0.6615758886335992,0.3442726892002944,0.7664549263413974,0.5378030545699515,0.62648660880309,0.5233139613461278,132,19,27,22,0.770509528314637,0.5528639169617,0.4489795918367347,0.4943820224719101,0.6648871469117448,0.3545792570360052,0.6288551866606267,0.5050682524665495,-0.004054601973239591,-0.01506086239174853,0.0,-0.005493133583021226,-0.0033112582781456013,-0.010306567835710767,-0.0023685778575366356,0.018245708879578326
German Credit,R3_F3,3,3,EqualConsensus,Top25,0.25,5,12,75.0,1.039349700033199,0.28727540001273155,0.745,0.4722222222222222,0.3469387755102041,0.8741721854304636,0.4,0.6105554804703338,0.24752758876199768,0.684281659683741,0.416348711968954,0.5507124727099652,0.36883362616569804,132,19,32,17,0.770509528314637,0.5528639169617,0.4489795918367347,0.4943820224719101,0.6648871469117448,0.3545792570360052,0.6288551866606267,0.5050682524665495,-0.08622786863089604,-0.136515204992746,-0.10204081632653061,-0.09438202247191008,-0.054331666441410964,-0.1070516682740075,-0.07814271395066152,-0.13623462630085148
German Credit,R3_F3,3,3,EqualConsensus,Top50,0.5,10,26,50.0,1.039349700033199,0.31752390001202,0.75,0.4878048780487805,0.40816326530612246,0.8609271523178808,0.4444444444444444,0.6345452088120016,0.2866779273098227,0.7314501959724287,0.4701284757838566,0.5927890330301057,0.4162724692526017,130,21,29,20,0.770509528314637,0.5528639169617,0.4489795918367347,0.4943820224719101,0.6648871469117448,0.3545792570360052,0.6288551866606267,0.5050682524665495,-0.039059332342208375,-0.08273544117784343,-0.040816326530612235,-0.04993757802746568,-0.03034193809974317,-0.06790132972618246,-0.036066153630521014,-0.08879578321394782
German Credit,R3_F3,3,3,EqualConsensus,Top75,0.75,15,49,25.0,1.039349700033199,0.34481290000258014,0.765,0.525,0.42857142857142855,0.8741721854304636,0.47191011235955055,0.6513718070009461,0.32551538350846376,0.7648330855521016,0.524444917686088,0.6120826923932269,0.49790512231382617,132,19,28,21,0.770509528314637,0.5528639169617,0.4489795918367347,0.4943820224719101,0.6648871469117448,0.3545792570360052,0.6288551866606267,0.5050682524665495,-0.0056764427625354275,-0.028418999275611978,-0.020408163265306145,-0.02247191011235955,-0.013515339910798674,-0.029063873527541417,-0.016772494267399796,-0.0071631301527233515
German Credit,R3_F4,3,4,Chi2,Top25,0.25,5,16,75.0,1.0024038000265136,0.25628020003205165,0.75,0.6938775510204082,0.4927536231884058,0.8854961832061069,0.576271186440678,0.6891249031972564,0.41807326289875246,0.755946454253789,0.610579791266698,0.6605538983264829,0.4421949330678172,116,15,35,34,0.7631375152118597,0.5685538680470902,0.3768115942028985,0.4521739130434782,0.6120699192388539,0.2531861655730476,0.565051419375559,0.431463657484235,-0.00719106095807065,0.04202592321960785,0.11594202898550732,0.12409727339719978,0.07705498395840249,0.1648870973257049,0.0955024789509239,0.010731275583582223
German Credit,R3_F4,3,4,Chi2,Top50,0.5,10,33,50.0,1.0024038000265136,0.3513702999916859,0.73,0.631578947368421,0.5217391304347826,0.8396946564885496,0.5714285714285714,0.6807168934616661,0.3806128921964059,0.7690009956853634,0.6003057334477793,0.6618924081050253,0.4650956964265959,110,21,33,36,0.7631375152118597,0.5685538680470902,0.3768115942028985,0.4521739130434782,0.6120699192388539,0.2531861655730476,0.565051419375559,0.431463657484235,0.005863480473503713,0.03175186540068908,0.1449275362318841,0.11925465838509319,0.06864697422281218,0.12742672662335836,0.09684098872946623,0.03363203894236089
German Credit,R3_F4,3,4,Chi2,Top75,0.75,15,53,25.0,1.0024038000265136,0.3993447999819182,0.705,0.6041666666666666,0.42028985507246375,0.8549618320610687,0.49572649572649574,0.6376258435667662,0.30637108186155265,0.7765239517645757,0.5805985895614028,0.5994428951029737,0.4993915256112402,112,19,40,29,0.7631375152118597,0.5685538680470902,0.3768115942028985,0.4521739130434782,0.6120699192388539,0.2531861655730476,0.565051419375559,0.431463657484235,0.013386436552715986,0.012044721514312573,0.043478260869565244,0.04355258268301754,0.025555924327912316,0.05318491628850508,0.03439147572741463,0.06792786812700519
German Credit,R3_F4,3,4,MI,Top25,0.25,5,5,75.0,1.0024038000265136,0.24740320001728833,0.665,0.5263157894736842,0.2898550724637681,0.8625954198473282,0.37383177570093457,0.5762252461555482,0.18473097345699294,0.6190950326363536,0.45614063946540606,0.5000276571618432,0.18143599955747314,113,18,49,20,0.7631375152118597,0.5685538680470902,0.3768115942028985,0.4521739130434782,0.6120699192388539,0.2531861655730476,0.565051419375559,0.431463657484235,-0.14404248257550611,-0.11241322858168412,-0.08695652173913038,-0.07834213734254364,-0.035844673083305745,-0.06845519211605464,-0.06502376221371586,-0.25002765792676185
German Credit,R3_F4,3,4,MI,Top50,0.5,10,24,50.0,1.0024038000265136,0.3167694000294432,0.725,0.6521739130434783,0.43478260869565216,0.8778625954198473,0.5217391304347826,0.6563226020577497,0.35316095948145737,0.7546188737692222,0.623368029757297,0.6178020632152155,0.44684146476380127,115,16,39,30,0.7631375152118597,0.5685538680470902,0.3768115942028985,0.4521739130434782,0.6120699192388539,0.2531861655730476,0.565051419375559,0.431463657484235,-0.008518641442637476,0.05481416171020681,0.05797101449275366,0.06956521739130439,0.04425268281889583,0.0999747939084098,0.05275064383965644,0.01537780727956628
German Credit,R3_F4,3,4,MI,Top75,0.75,15,50,25.0,1.0024038000265136,0.34479590004775673,0.71,0.6122448979591837,0.43478260869565216,0.8549618320610687,0.5084745762711864,0.6448722203783605,0.3202497442327677,0.7746432127447727,0.5971583876822084,0.6096905245111863,0.4406460891691559,112,19,39,30,0.7631375152118597,0.5685538680470902,0.3768115942028985,0.4521739130434782,0.6120699192388539,0.2531861655730476,0.565051419375559,0.431463657484235,0.011505697532912973,0.02860451963511823,0.05797101449275366,0.056300663227708214,0.03280230113950655,0.06706357865972012,0.0446391051356273,0.009182431684920889
German Credit,R3_F4,3,4,L1,Top25,0.25,5,13,75.0,1.0024038000265136,0.2898532999679446,0.68,0.5641025641025641,0.3188405797101449,0.8702290076335878,0.4074074074074074,0.5945347936718663,0.22684887403996393,0.7093151897333776,0.5341151511791781,0.5267488218064443,0.3781391746874654,114,17,47,22,0.7631375152118597,0.5685538680470902,0.3768115942028985,0.4521739130434782,0.6120699192388539,0.2531861655730476,0.565051419375559,0.431463657484235,-0.05382232547848209,-0.03443871686791211,-0.0579710144927536,-0.04476650563607082,-0.017535125566987553,-0.026337291533083645,-0.038302597569114694,-0.0533244827967696
German Credit,R3_F4,3,4,L1,Top50,0.5,10,32,50.0,1.0024038000265136,0.3542590999859385,0.68,0.5510204081632653,0.391304347826087,0.8320610687022901,0.4576271186440678,0.6116827082641886,0.2468821052332791,0.7442194933067816,0.5584058006603172,0.5706041656350106,0.42228122579931415,109,22,42,27,0.7631375152118597,0.5685538680470902,0.3768115942028985,0.4521739130434782,0.6120699192388539,0.2531861655730476,0.565051419375559,0.431463657484235,-0.018918021905078075,-0.010148067386772985,0.01449275362318847,0.005453205600589595,-0.0003872109746653196,-0.006304060339768464,0.005552746259451569,-0.009182431684920833
German Credit,R3_F4,3,4,L1,Top75,0.75,15,44,25.0,1.0024038000265136,0.3976979999570176,0.685,0.5625,0.391304347826087,0.8396946564885496,0.46153846153846156,0.6154995021573183,0.25711528091918084,0.7543976103551278,0.5724750232316365,0.573215639991009,0.42914039163624296,110,21,42,27,0.7631375152118597,0.5685538680470902,0.3768115942028985,0.4521739130434782,0.6120699192388539,0.2531861655730476,0.565051419375559,0.431463657484235,-0.008739904856731928,0.003921155184546277,0.01449275362318847,0.00936454849498336,0.0034295829184644022,0.003929115346133272,0.008164220615449969,-0.0023232658479920287
German Credit,R3_F4,3,4,RF,Top25,0.25,5,5,75.0,1.0024038000265136,0.2663866999791935,0.675,0.5476190476190477,0.3333333333333333,0.8549618320610687,0.4144144144144144,0.594147582697201,0.21975874886023006,0.6301582033410776,0.4664208666197126,0.533841996618559,0.23863259210089613,112,19,46,23,0.7631375152118597,0.5685538680470902,0.3768115942028985,0.4521739130434782,0.6120699192388539,0.2531861655730476,0.565051419375559,0.431463657484235,-0.13297931187078205,-0.10213300142737758,-0.04347826086956519,-0.037759498629063803,-0.017922336541652872,-0.033427416712817515,-0.031209422757000005,-0.19283106538333886
German Credit,R3_F4,3,4,RF,Top50,0.5,10,21,50.0,1.0024038000265136,0.31527050002478063,0.705,0.6086956521739131,0.4057971014492754,0.8625954198473282,0.48695652173913045,0.6341962606483018,0.3031735625272525,0.7569421396172143,0.5942245583028716,0.5916407027051693,0.4940812036729727,113,18,41,28,0.7631375152118597,0.5685538680470902,0.3768115942028985,0.4521739130434782,0.6120699192388539,0.2531861655730476,0.565051419375559,0.431463657484235,-0.006195375594645336,0.025670690255781392,0.028985507246376885,0.03478260869565225,0.022126341409447914,0.049987396954204955,0.026589283329610303,0.06261754618873772
German Credit,R3_F4,3,4,RF,Top75,0.75,15,38,25.0,1.0024038000265136,0.339869000017643,0.705,0.6086956521739131,0.4057971014492754,0.8625954198473282,0.48695652173913045,0.6341962606483018,0.3031735625272525,0.7622524615554819,0.5877162607390936,0.5916407027051693,0.4261533355459674,113,18,41,28,0.7631375152118597,0.5685538680470902,0.3768115942028985,0.4521739130434782,0.6120699192388539,0.2531861655730476,0.565051419375559,0.431463657484235,-0.00088505365637781,0.01916239269200337,0.028985507246376885,0.03478260869565225,0.022126341409447914,0.049987396954204955,0.026589283329610303,-0.0053103219382675815
German Credit,R3_F4,3,4,RFE,Top25,0.25,5,15,75.0,1.0024038000265136,0.31986519997008145,0.675,0.5555555555555556,0.2898550724637681,0.8778625954198473,0.38095238095238093,0.5838588339418077,0.20752280726175854,0.6964819117158979,0.5224628087779113,0.5044332723053183,0.3697311649518752,115,16,49,20,0.7631375152118597,0.5685538680470902,0.3768115942028985,0.4521739130434782,0.6120699192388539,0.2531861655730476,0.565051419375559,0.431463657484235,-0.06665560349596178,-0.04609105926917889,-0.08695652173913038,-0.07122153209109727,-0.02821108529704619,-0.04566335831128904,-0.06061814707024071,-0.061732492532359795
German Credit,R3_F4,3,4,RFE,Top50,0.5,10,38,50.0,1.0024038000265136,0.3276011999696493,0.68,0.5510204081632653,0.391304347826087,0.8320610687022901,0.4576271186440678,0.6116827082641886,0.2468821052332791,0.7041708153556809,0.5149042555194213,0.5706041656350106,0.3306781723641996,109,22,42,27,0.7631375152118597,0.5685538680470902,0.3768115942028985,0.4521739130434782,0.6120699192388539,0.2531861655730476,0.565051419375559,0.431463657484235,-0.05896669985617875,-0.053649612527668866,0.01449275362318847,0.005453205600589595,-0.0003872109746653196,-0.006304060339768464,0.005552746259451569,-0.10078548512003538
German Credit,R3_F4,3,4,RFE,Top75,0.75,15,48,25.0,1.0024038000265136,0.34041480004088953,0.705,0.6041666666666666,0.42028985507246375,0.8549618320610687,0.49572649572649574,0.6376258435667662,0.30637108186155265,0.7630268835048124,0.5839811521994227,0.5994428951029737,0.42991481358557365,112,19,40,29,0.7631375152118597,0.5685538680470902,0.3768115942028985,0.4521739130434782,0.6120699192388539,0.2531861655730476,0.565051419375559,0.431463657484235,-0.00011063170704728176,0.015427284152332521,0.043478260869565244,0.04355258268301754,0.025555924327912316,0.05318491628850508,0.03439147572741463,-0.001548843898661334
German Credit,R3_F4,3,4,EqualConsensus,Top25,0.25,5,12,75.0,1.0024038000265136,0.3180906000197865,0.695,0.5869565217391305,0.391304347826087,0.8549618320610687,0.46956521739130436,0.6231330899435779,0.27817986405015005,0.7320500055315853,0.5781561668718503,0.5784032175834198,0.41774532581037727,112,19,42,27,0.7631375152118597,0.5685538680470902,0.3768115942028985,0.4521739130434782,0.6120699192388539,0.2531861655730476,0.565051419375559,0.431463657484235,-0.031087509680274406,0.009602298824760158,0.01449275362318847,0.017391304347826153,0.011063170704723957,0.024993698477102477,0.01335179820786081,-0.01371833167385772
German Credit,R3_F4,3,4,EqualConsensus,Top50,0.5,10,27,50.0,1.0024038000265136,0.44105849997140467,0.725,0.64,0.463768115942029,0.8625954198473282,0.5378151260504201,0.6631817678946786,0.35828711588679896,0.7564996127890253,0.5944087585447597,0.6324905158836921,0.43157428919128216,113,18,37,32,0.7631375152118597,0.5685538680470902,0.3768115942028985,0.4521739130434782,0.6120699192388539,0.2531861655730476,0.565051419375559,0.431463657484235,-0.006637902422834352,0.025854890497669536,0.08695652173913049,0.08564121300694194,0.05111184865582474,0.10510095031375138,0.06743909650813307,0.00011063170704717074
German Credit,R3_F4,3,4,EqualConsensus,Top75,0.75,15,48,25.0,1.0024038000265136,0.34869010001420975,0.705,0.6041666666666666,0.42028985507246375,0.8549618320610687,0.49572649572649574,0.6376258435667662,0.30637108186155265,0.7630268835048124,0.5839811521994227,0.5994428951029737,0.42991481358557365,112,19,40,29,0.7631375152118597,0.5685538680470902,0.3768115942028985,0.4521739130434782,0.6120699192388539,0.2531861655730476,0.565051419375559,0.431463657484235,-0.00011063170704728176,0.015427284152332521,0.043478260869565244,0.04355258268301754,0.025555924327912316,0.05318491628850508,0.03439147572741463,-0.001548843898661334
German Credit,R3_F5,3,5,Chi2,Top25,0.25,5,18,75.0,1.0424584000138566,0.2536538999993354,0.71,0.5434782608695652,0.4032258064516129,0.8478260869565217,0.46296296296296297,0.6255259467040672,0.27590502662240507,0.7453249181860683,0.586221369521632,0.5846925325705458,0.4616643291257597,117,21,37,25,0.7702197288452549,0.6594730988384339,0.4032258064516129,0.4807692307692308,0.6400187003272557,0.3179788520117877,0.5946032813385645,0.4107059373539036,-0.02489481065918664,-0.0732517293168019,0.0,-0.017806267806267817,-0.01449275362318847,-0.042073825389382646,-0.009910748768018784,0.050958391771856126
German Credit,R3_F5,3,5,Chi2,Top50,0.5,10,35,50.0,1.0424584000138566,0.3649503000197001,0.73,0.5952380952380952,0.4032258064516129,0.8768115942028986,0.4807692307692308,0.6400187003272557,0.3179788520117877,0.7573632538569425,0.6497678951065051,0.5946032813385645,0.39387564282374943,121,17,37,25,0.7702197288452549,0.6594730988384339,0.4032258064516129,0.4807692307692308,0.6400187003272557,0.3179788520117877,0.5946032813385645,0.4107059373539036,-0.012856474988312439,-0.009705203731928735,0.0,0.0,0.0,0.0,0.0,-0.016830294530154166
German Credit,R3_F5,3,5,Chi2,Top75,0.75,15,52,25.0,1.0424584000138566,0.3787517999880947,0.77,0.7105263157894737,0.43548387096774194,0.9202898550724637,0.54,0.6778868630201028,0.41943044825151354,0.7671809256661991,0.6637992616410326,0.6330650744586205,0.3931743805516596,127,11,35,27,0.7702197288452549,0.6594730988384339,0.4032258064516129,0.4807692307692308,0.6400187003272557,0.3179788520117877,0.5946032813385645,0.4107059373539036,-0.0030388031790558045,0.0043261628025987875,0.03225806451612906,0.059230769230769253,0.037868162692847096,0.10145159623972583,0.03846179312005593,-0.017531556802243997
German Credit,R3_F5,3,5,MI,Top25,0.25,5,10,75.0,1.0424584000138566,0.2959388000308536,0.7,0.5263157894736842,0.3225806451612903,0.8695652173913043,0.4,0.5960729312762973,0.22652551147355068,0.7263323983169706,0.5436351561744939,0.529627141332376,0.390135577372604,120,18,42,20,0.7702197288452549,0.6594730988384339,0.4032258064516129,0.4807692307692308,0.6400187003272557,0.3179788520117877,0.5946032813385645,0.4107059373539036,-0.04388733052828431,-0.11583794266393999,-0.08064516129032256,-0.08076923076923076,-0.04394576905095837,-0.09145334053823703,-0.06497614000618857,-0.02057035998129958
German Credit,R3_F5,3,5,MI,Top50,0.5,10,24,50.0,1.0424584000138566,0.3317992000374943,0.76,0.7058823529411765,0.3870967741935484,0.927536231884058,0.5,0.6573165030388032,0.38738800131781315,0.7736091631603552,0.6482423534922099,0.5992047090185105,0.4899485741000467,128,10,38,24,0.7702197288452549,0.6594730988384339,0.4032258064516129,0.4807692307692308,0.6400187003272557,0.3179788520117877,0.5946032813385645,0.4107059373539036,0.0033894343151003037,-0.011230745346223925,-0.016129032258064502,0.019230769230769218,0.01729780271154746,0.06940914930602543,0.00460142767994598,0.07924263674614312
German Credit,R3_F5,3,5,MI,Top75,0.75,15,50,25.0,1.0424584000138566,0.41080320003675297,0.77,0.7105263157894737,0.43548387096774194,0.9202898550724637,0.54,0.6778868630201028,0.41943044825151354,0.7643758765778401,0.6470843279939673,0.6330650744586205,0.4132772323515661,127,11,35,27,0.7702197288452549,0.6594730988384339,0.4032258064516129,0.4807692307692308,0.6400187003272557,0.3179788520117877,0.5946032813385645,0.4107059373539036,-0.005843852267414795,-0.012388770844466546,0.03225806451612906,0.059230769230769253,0.037868162692847096,0.10145159623972583,0.03846179312005593,0.00257129499766251
German Credit,R3_F5,3,5,L1,Top25,0.25,5,12,75.0,1.0424584000138566,0.33917399996425956,0.715,0.5641025641025641,0.3548387096774194,0.8768115942028986,0.43564356435643564,0.615825151940159,0.27041016967701853,0.7470780738662928,0.5591529252448204,0.5577873203266256,0.4216923796166433,121,17,40,22,0.7702197288452549,0.6594730988384339,0.4032258064516129,0.4807692307692308,0.6400187003272557,0.3179788520117877,0.5946032813385645,0.4107059373539036,-0.023141654978962145,-0.10032017359361345,-0.048387096774193505,-0.04512566641279514,-0.024193548387096753,-0.047568682334769186,-0.03681596101193896,0.010986442262739704
German Credit,R3_F5,3,5,L1,Top50,0.5,10,28,50.0,1.0424584000138566,0.33972370001720265,0.7,0.5263157894736842,0.3225806451612903,0.8695652173913043,0.4,0.5960729312762973,0.22652551147355068,0.7411173445535297,0.5980315903810035,0.529627141332376,0.4319775596072931,120,18,42,20,0.7702197288452549,0.6594730988384339,0.4032258064516129,0.4807692307692308,0.6400187003272557,0.3179788520117877,0.5946032813385645,0.4107059373539036,-0.02910238429172518,-0.06144150845743035,-0.08064516129032256,-0.08076923076923076,-0.04394576905095837,-0.09145334053823703,-0.06497614000618857,0.02127162225338952
German Credit,R3_F5,3,5,L1,Top75,0.75,15,48,25.0,1.0424584000138566,0.3472089000279084,0.765,0.6829268292682927,0.45161290322580644,0.9057971014492754,0.5436893203883495,0.6787050023375409,0.40946011361832546,0.7611033193080879,0.6532743153955369,0.6395855366712317,0.40345956054230947,125,13,34,28,0.7702197288452549,0.6594730988384339,0.4032258064516129,0.4807692307692308,0.6400187003272557,0.3179788520117877,0.5946032813385645,0.4107059373539036,-0.00911640953716697,-0.006198783442896927,0.04838709677419356,0.06292008961911871,0.03868630201028522,0.09148126160653774,0.0449822553326672,-0.007246376811594124
German Credit,R3_F5,3,5,RF,Top25,0.25,5,5,75.0,1.0424584000138566,0.2689968000049703,0.685,0.48148148148148145,0.20967741935483872,0.8985507246376812,0.29213483146067415,0.55411407199626,0.14647741434465733,0.6154745208041141,0.45928286087311615,0.4340573661412156,0.18419822346891068,124,14,49,13,0.7702197288452549,0.6594730988384339,0.4032258064516129,0.4807692307692308,0.6400187003272557,0.3179788520117877,0.5946032813385645,0.4107059373539036,-0.15474520804114078,-0.2001902379653177,-0.19354838709677416,-0.18863439930855663,-0.08590462833099577,-0.17150143766713039,-0.16054591519734895,-0.2265077138849929
German Credit,R3_F5,3,5,RF,Top50,0.5,10,17,50.0,1.0424584000138566,0.4008975999895483,0.73,0.6111111111111112,0.3548387096774194,0.8985507246376812,0.4489795918367347,0.6266947171575503,0.305035731834245,0.7564282374941561,0.6029605753824905,0.5646597025732799,0.4184198223468911,124,14,40,22,0.7702197288452549,0.6594730988384339,0.4032258064516129,0.4807692307692308,0.6400187003272557,0.3179788520117877,0.5946032813385645,0.4107059373539036,-0.013791491351098806,-0.056512523455943375,-0.048387096774193505,-0.03178963893249609,-0.0133239831697054,-0.012943120177542733,-0.02994357876528464,0.00771388499298753
German Credit,R3_F5,3,5,RF,Top75,0.75,15,37,25.0,1.0424584000138566,0.34394089999841526,0.755,0.6857142857142857,0.3870967741935484,0.9202898550724637,0.4948453608247423,0.6536933146330061,0.37414880827107916,0.7497662459093034,0.6415128380711014,0.5968594761094096,0.40439457690509584,127,11,38,24,0.7702197288452549,0.6594730988384339,0.4032258064516129,0.4807692307692308,0.6400187003272557,0.3179788520117877,0.5946032813385645,0.4107059373539036,-0.020453482935951506,-0.01796026076733248,-0.016129032258064502,0.014076130055511504,0.013674614305750343,0.05616995625929144,0.0022561947708450436,-0.006311360448807757
German Credit,R3_F5,3,5,RFE,Top25,0.25,5,13,75.0,1.0424584000138566,0.29002880002371967,0.715,0.5641025641025641,0.3548387096774194,0.8768115942028986,0.43564356435643564,0.615825151940159,0.27041016967701853,0.7104955586722768,0.5287717637010484,0.5577873203266256,0.375409069658719,121,17,40,22,0.7702197288452549,0.6594730988384339,0.4032258064516129,0.4807692307692308,0.6400187003272557,0.3179788520117877,0.5946032813385645,0.4107059373539036,-0.05972417017297815,-0.13070133513738547,-0.048387096774193505,-0.04512566641279514,-0.024193548387096753,-0.047568682334769186,-0.03681596101193896,-0.035296867695184586
