run_id,inner_fold,feature_regime,training_regime,selected_source_features,selected_features
R3_F4,5,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R3_F4,1,FrozenChi2Top75,Unweighted,15,status;duration;housing;amount;credit_history;property;savings;personal_status_sex;other_installment_plans;foreign_worker;purpose;other_debtors;employment_duration;telephone;job
R3_F4,2,FrozenChi2Top75,Unweighted,15,status;housing;credit_history;savings;duration;personal_status_sex;amount;other_installment_plans;purpose;employment_duration;property;foreign_worker;people_liable;telephone;other_debtors
R3_F4,3,FrozenChi2Top75,Unweighted,15,status;credit_history;duration;savings;amount;employment_duration;other_installment_plans;foreign_worker;other_debtors;purpose;housing;personal_status_sex;property;age;telephone
R3_F4,4,FrozenChi2Top75,Unweighted,15,status;credit_history;amount;duration;savings;other_installment_plans;employment_duration;foreign_worker;purpose;housing;installment_rate;property;age;other_debtors;personal_status_sex
R3_F4,5,FrozenChi2Top75,Unweighted,15,status;credit_history;duration;savings;employment_duration;amount;personal_status_sex;number_credits;purpose;housing;other_installment_plans;foreign_worker;age;property;other_debtors
R3_F4,1,FrozenChi2Top75,Balanced,15,status;duration;housing;amount;credit_history;property;savings;personal_status_sex;other_installment_plans;foreign_worker;purpose;other_debtors;employment_duration;telephone;job
R3_F4,2,FrozenChi2Top75,Balanced,15,status;housing;credit_history;savings;duration;personal_status_sex;amount;other_installment_plans;purpose;employment_duration;property;foreign_worker;people_liable;telephone;other_debtors
R3_F4,3,FrozenChi2Top75,Balanced,15,status;credit_history;duration;savings;amount;employment_duration;other_installment_plans;foreign_worker;other_debtors;purpose;housing;personal_status_sex;property;age;telephone
R3_F4,4,FrozenChi2Top75,Balanced,15,status;credit_history;amount;duration;savings;other_installment_plans;employment_duration;foreign_worker;purpose;housing;installment_rate;property;age;other_debtors;personal_status_sex
R3_F4,5,FrozenChi2Top75,Balanced,15,status;credit_history;duration;savings;employment_duration;amount;personal_status_sex;number_credits;purpose;housing;other_installment_plans;foreign_worker;age;property;other_debtors
R3_F5,1,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R3_F5,2,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R3_F5,3,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R3_F5,4,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R3_F5,5,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R3_F5,1,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R3_F5,2,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R3_F5,3,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R3_F5,4,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R3_F5,5,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R3_F5,1,FrozenChi2Top75,Unweighted,15,duration;status;credit_history;housing;savings;amount;property;purpose;other_installment_plans;personal_status_sex;employment_duration;foreign_worker;installment_rate;other_debtors;age
R3_F5,2,FrozenChi2Top75,Unweighted,15,status;credit_history;duration;property;other_installment_plans;employment_duration;housing;savings;amount;personal_status_sex;foreign_worker;purpose;installment_rate;other_debtors;age
R3_F5,3,FrozenChi2Top75,Unweighted,15,status;duration;savings;credit_history;housing;amount;property;employment_duration;foreign_worker;purpose;other_installment_plans;personal_status_sex;age;installment_rate;other_debtors
R3_F5,4,FrozenChi2Top75,Unweighted,15,status;credit_history;savings;duration;housing;amount;property;other_installment_plans;employment_duration;personal_status_sex;foreign_worker;installment_rate;purpose;age;number_credits
R3_F5,5,FrozenChi2Top75,Unweighted,15,duration;status;credit_history;housing;property;installment_rate;other_installment_plans;savings;personal_status_sex;amount;employment_duration;purpose;foreign_worker;other_debtors;job
R3_F5,1,FrozenChi2Top75,Balanced,15,duration;status;credit_history;housing;savings;amount;property;purpose;other_installment_plans;personal_status_sex;employment_duration;foreign_worker;installment_rate;other_debtors;age
R3_F5,2,FrozenChi2Top75,Balanced,15,status;credit_history;duration;property;other_installment_plans;employment_duration;housing;savings;amount;personal_status_sex;foreign_worker;purpose;installment_rate;other_debtors;age
R3_F5,3,FrozenChi2Top75,Balanced,15,status;duration;savings;credit_history;housing;amount;property;employment_duration;foreign_worker;purpose;other_installment_plans;personal_status_sex;age;installment_rate;other_debtors
R3_F5,4,FrozenChi2Top75,Balanced,15,status;credit_history;savings;duration;housing;amount;property;other_installment_plans;employment_duration;personal_status_sex;foreign_worker;installment_rate;purpose;age;number_credits
R3_F5,5,FrozenChi2Top75,Balanced,15,duration;status;credit_history;housing;property;installment_rate;other_installment_plans;savings;personal_status_sex;amount;employment_duration;purpose;foreign_worker;other_debtors;job
R4_F1,1,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F1,2,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F1,3,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F1,4,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F1,5,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F1,1,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F1,2,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F1,3,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F1,4,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F1,5,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F1,1,FrozenChi2Top75,Unweighted,15,housing;status;savings;credit_history;duration;amount;other_installment_plans;purpose;personal_status_sex;property;employment_duration;foreign_worker;people_liable;age;other_debtors
R4_F1,2,FrozenChi2Top75,Unweighted,15,status;duration;credit_history;amount;housing;savings;purpose;other_installment_plans;employment_duration;other_debtors;property;foreign_worker;age;personal_status_sex;telephone
R4_F1,3,FrozenChi2Top75,Unweighted,15,status;savings;duration;other_installment_plans;credit_history;housing;amount;telephone;purpose;employment_duration;age;property;foreign_worker;personal_status_sex;other_debtors
R4_F1,4,FrozenChi2Top75,Unweighted,15,status;credit_history;savings;housing;duration;other_installment_plans;purpose;other_debtors;employment_duration;property;foreign_worker;installment_rate;amount;age;personal_status_sex
R4_F1,5,FrozenChi2Top75,Unweighted,15,status;duration;housing;credit_history;amount;other_installment_plans;savings;employment_duration;personal_status_sex;age;purpose;property;other_debtors;foreign_worker;installment_rate
R4_F1,1,FrozenChi2Top75,Balanced,15,housing;status;savings;credit_history;duration;amount;other_installment_plans;purpose;personal_status_sex;property;employment_duration;foreign_worker;people_liable;age;other_debtors
R4_F1,2,FrozenChi2Top75,Balanced,15,status;duration;credit_history;amount;housing;savings;purpose;other_installment_plans;employment_duration;other_debtors;property;foreign_worker;age;personal_status_sex;telephone
R4_F1,3,FrozenChi2Top75,Balanced,15,status;savings;duration;other_installment_plans;credit_history;housing;amount;telephone;purpose;employment_duration;age;property;foreign_worker;personal_status_sex;other_debtors
R4_F1,4,FrozenChi2Top75,Balanced,15,status;credit_history;savings;housing;duration;other_installment_plans;purpose;other_debtors;employment_duration;property;foreign_worker;installment_rate;amount;age;personal_status_sex
R4_F1,5,FrozenChi2Top75,Balanced,15,status;duration;housing;credit_history;amount;other_installment_plans;savings;employment_duration;personal_status_sex;age;purpose;property;other_debtors;foreign_worker;installment_rate
R4_F2,1,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F2,2,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F2,3,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F2,4,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F2,5,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F2,1,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F2,2,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F2,3,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F2,4,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F2,5,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F2,1,FrozenChi2Top75,Unweighted,15,status;housing;savings;credit_history;duration;amount;other_installment_plans;foreign_worker;purpose;property;employment_duration;personal_status_sex;other_debtors;age;job
R4_F2,2,FrozenChi2Top75,Unweighted,15,status;savings;duration;amount;housing;other_installment_plans;credit_history;property;purpose;employment_duration;installment_rate;foreign_worker;other_debtors;telephone;age
R4_F2,3,FrozenChi2Top75,Unweighted,15,savings;housing;status;duration;credit_history;property;installment_rate;other_debtors;amount;foreign_worker;purpose;people_liable;other_installment_plans;employment_duration;personal_status_sex
R4_F2,4,FrozenChi2Top75,Unweighted,15,status;savings;duration;housing;credit_history;amount;employment_duration;property;foreign_worker;other_installment_plans;number_credits;purpose;installment_rate;telephone;other_debtors
R4_F2,5,FrozenChi2Top75,Unweighted,15,status;savings;duration;credit_history;housing;installment_rate;employment_duration;purpose;foreign_worker;property;other_installment_plans;amount;other_debtors;number_credits;personal_status_sex
R4_F2,1,FrozenChi2Top75,Balanced,15,status;housing;savings;credit_history;duration;amount;other_installment_plans;foreign_worker;purpose;property;employment_duration;personal_status_sex;other_debtors;age;job
R4_F2,2,FrozenChi2Top75,Balanced,15,status;savings;duration;amount;housing;other_installment_plans;credit_history;property;purpose;employment_duration;installment_rate;foreign_worker;other_debtors;telephone;age
R4_F2,3,FrozenChi2Top75,Balanced,15,savings;housing;status;duration;credit_history;property;installment_rate;other_debtors;amount;foreign_worker;purpose;people_liable;other_installment_plans;employment_duration;personal_status_sex
R4_F2,4,FrozenChi2Top75,Balanced,15,status;savings;duration;housing;credit_history;amount;employment_duration;property;foreign_worker;other_installment_plans;number_credits;purpose;installment_rate;telephone;other_debtors
R4_F2,5,FrozenChi2Top75,Balanced,15,status;savings;duration;credit_history;housing;installment_rate;employment_duration;purpose;foreign_worker;property;other_installment_plans;amount;other_debtors;number_credits;personal_status_sex
R4_F3,1,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F3,2,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F3,3,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F3,4,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F3,5,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F3,1,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F3,2,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F3,3,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F3,4,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F3,5,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F3,1,FrozenChi2Top75,Unweighted,15,status;duration;housing;amount;credit_history;savings;other_installment_plans;property;foreign_worker;personal_status_sex;purpose;telephone;employment_duration;other_debtors;age
R4_F3,2,FrozenChi2Top75,Unweighted,15,status;savings;duration;other_installment_plans;housing;credit_history;property;personal_status_sex;amount;purpose;foreign_worker;other_debtors;age;telephone;employment_duration
R4_F3,3,FrozenChi2Top75,Unweighted,15,status;duration;housing;other_installment_plans;credit_history;savings;property;people_liable;employment_duration;foreign_worker;amount;purpose;personal_status_sex;installment_rate;number_credits
R4_F3,4,FrozenChi2Top75,Unweighted,15,status;duration;other_installment_plans;savings;credit_history;housing;employment_duration;property;other_debtors;amount;age;purpose;foreign_worker;installment_rate;personal_status_sex
R4_F3,5,FrozenChi2Top75,Unweighted,15,status;savings;credit_history;other_installment_plans;employment_duration;duration;property;housing;age;foreign_worker;purpose;amount;personal_status_sex;number_credits;installment_rate
R4_F3,1,FrozenChi2Top75,Balanced,15,status;duration;housing;amount;credit_history;savings;other_installment_plans;property;foreign_worker;personal_status_sex;purpose;telephone;employment_duration;other_debtors;age
R4_F3,2,FrozenChi2Top75,Balanced,15,status;savings;duration;other_installment_plans;housing;credit_history;property;personal_status_sex;amount;purpose;foreign_worker;other_debtors;age;telephone;employment_duration
R4_F3,3,FrozenChi2Top75,Balanced,15,status;duration;housing;other_installment_plans;credit_history;savings;property;people_liable;employment_duration;foreign_worker;amount;purpose;personal_status_sex;installment_rate;number_credits
R4_F3,4,FrozenChi2Top75,Balanced,15,status;duration;other_installment_plans;savings;credit_history;housing;employment_duration;property;other_debtors;amount;age;purpose;foreign_worker;installment_rate;personal_status_sex
R4_F3,5,FrozenChi2Top75,Balanced,15,status;savings;credit_history;other_installment_plans;employment_duration;duration;property;housing;age;foreign_worker;purpose;amount;personal_status_sex;number_credits;installment_rate
R4_F4,1,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F4,2,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F4,3,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F4,4,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F4,5,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F4,1,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F4,2,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F4,3,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F4,4,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F4,5,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F4,1,FrozenChi2Top75,Unweighted,15,status;duration;housing;amount;savings;credit_history;other_installment_plans;property;personal_status_sex;purpose;other_debtors;foreign_worker;employment_duration;people_liable;telephone
R4_F4,2,FrozenChi2Top75,Unweighted,15,status;credit_history;savings;housing;personal_status_sex;other_installment_plans;property;telephone;duration;employment_duration;purpose;amount;age;foreign_worker;other_debtors
R4_F4,3,FrozenChi2Top75,Unweighted,15,status;duration;savings;other_installment_plans;personal_status_sex;credit_history;property;installment_rate;amount;housing;purpose;employment_duration;foreign_worker;age;other_debtors
R4_F4,4,FrozenChi2Top75,Unweighted,15,duration;status;other_installment_plans;amount;property;savings;credit_history;housing;employment_duration;purpose;personal_status_sex;job;age;installment_rate;foreign_worker
R4_F4,5,FrozenChi2Top75,Unweighted,15,status;credit_history;housing;other_installment_plans;duration;personal_status_sex;savings;employment_duration;amount;property;purpose;installment_rate;other_debtors;foreign_worker;age
R4_F4,1,FrozenChi2Top75,Balanced,15,status;duration;housing;amount;savings;credit_history;other_installment_plans;property;personal_status_sex;purpose;other_debtors;foreign_worker;employment_duration;people_liable;telephone
R4_F4,2,FrozenChi2Top75,Balanced,15,status;credit_history;savings;housing;personal_status_sex;other_installment_plans;property;telephone;duration;employment_duration;purpose;amount;age;foreign_worker;other_debtors
R4_F4,3,FrozenChi2Top75,Balanced,15,status;duration;savings;other_installment_plans;personal_status_sex;credit_history;property;installment_rate;amount;housing;purpose;employment_duration;foreign_worker;age;other_debtors
R4_F4,4,FrozenChi2Top75,Balanced,15,duration;status;other_installment_plans;amount;property;savings;credit_history;housing;employment_duration;purpose;personal_status_sex;job;age;installment_rate;foreign_worker
R4_F4,5,FrozenChi2Top75,Balanced,15,status;credit_history;housing;other_installment_plans;duration;personal_status_sex;savings;employment_duration;amount;property;purpose;installment_rate;other_debtors;foreign_worker;age
R4_F5,1,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F5,2,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F5,3,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F5,4,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F5,5,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F5,1,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F5,2,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F5,3,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F5,4,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F5,5,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R4_F5,1,FrozenChi2Top75,Unweighted,15,housing;status;duration;credit_history;amount;property;savings;personal_status_sex;purpose;foreign_worker;telephone;employment_duration;other_debtors;other_installment_plans;age
R4_F5,2,FrozenChi2Top75,Unweighted,15,duration;status;housing;credit_history;savings;property;employment_duration;amount;personal_status_sex;other_installment_plans;age;purpose;foreign_worker;other_debtors;installment_rate
R4_F5,3,FrozenChi2Top75,Unweighted,15,status;housing;duration;credit_history;savings;amount;employment_duration;property;other_installment_plans;personal_status_sex;purpose;age;foreign_worker;number_credits;installment_rate
R4_F5,4,FrozenChi2Top75,Unweighted,15,housing;status;duration;credit_history;savings;amount;employment_duration;property;foreign_worker;other_debtors;purpose;installment_rate;age;personal_status_sex;number_credits
R4_F5,5,FrozenChi2Top75,Unweighted,15,status;duration;housing;amount;credit_history;property;savings;other_installment_plans;personal_status_sex;employment_duration;foreign_worker;other_debtors;purpose;number_credits;installment_rate
R4_F5,1,FrozenChi2Top75,Balanced,15,housing;status;duration;credit_history;amount;property;savings;personal_status_sex;purpose;foreign_worker;telephone;employment_duration;other_debtors;other_installment_plans;age
R4_F5,2,FrozenChi2Top75,Balanced,15,duration;status;housing;credit_history;savings;property;employment_duration;amount;personal_status_sex;other_installment_plans;age;purpose;foreign_worker;other_debtors;installment_rate
R4_F5,3,FrozenChi2Top75,Balanced,15,status;housing;duration;credit_history;savings;amount;employment_duration;property;other_installment_plans;personal_status_sex;purpose;age;foreign_worker;number_credits;installment_rate
R4_F5,4,FrozenChi2Top75,Balanced,15,housing;status;duration;credit_history;savings;amount;employment_duration;property;foreign_worker;other_debtors;purpose;installment_rate;age;personal_status_sex;number_credits
R4_F5,5,FrozenChi2Top75,Balanced,15,status;duration;housing;amount;credit_history;property;savings;other_installment_plans;personal_status_sex;employment_duration;foreign_worker;other_debtors;purpose;number_credits;installment_rate
R5_F1,1,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F1,2,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F1,3,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F1,4,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
R5_F1,5,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable
