dataset,run_id,repeat,fold,accuracy,precision_adverse,recall_adverse,specificity,f1_adverse,balanced_accuracy,mcc,roc_auc,pr_auc,gmean,tn,fp,fn,tp,cost_FN1_FP1_per100,cost_FN2_FP1_per100,cost_FN5_FP1_per100,cost_FN10_FP1_per100,stage
Australian Credit Approval,R5_F2,5,2,0.8695652173913043,0.9066666666666666,0.8607594936708861,0.8813559322033898,0.8831168831168831,0.871057712937138,0.7370723235746327,0.9156833297575628,0.9272774075412258,0.8709968346367406,52,7,11,68,13.043478260869565,21.014492753623188,44.927536231884055,84.78260869565217,A4_Hybrid_Sigmoid
Australian Credit Approval,R5_F3,5,3,0.8985507246376812,0.9154929577464788,0.8904109589041096,0.9076923076923076,0.9027777777777778,0.8990516332982086,0.797095983990672,0.9498419388830348,0.9487942025157912,0.8990101101112221,59,6,8,65,10.144927536231885,15.942028985507246,33.333333333333336,62.31884057971015,A4_Hybrid_Sigmoid
Australian Credit Approval,R5_F4,5,4,0.8985507246376812,0.9230769230769232,0.9,0.896551724137931,0.9113924050632912,0.8982758620689655,0.7931403520418913,0.94375,0.9586518963581968,0.8982742074245136,52,6,8,72,10.144927536231885,15.942028985507246,33.333333333333336,62.31884057971015,A4_Hybrid_Sigmoid
Australian Credit Approval,R5_F5,5,5,0.8478260869565217,0.9104477611940298,0.8026315789473685,0.9032258064516128,0.8531468531468531,0.8529286926994907,0.7025108373018846,0.9250848896434636,0.9197564748923204,0.8514443934739768,56,6,15,61,15.217391304347826,26.08695652173913,58.69565217391305,113.04347826086956,A4_Hybrid_Sigmoid
Australian Credit Approval,R1_F1,1,1,0.8405797101449275,0.8933333333333333,0.8271604938271605,0.8596491228070176,0.8589743589743589,0.8434048083170891,0.6789149909533295,0.9194282001299544,0.9491854996059536,0.8432483578039972,49,8,14,67,15.942028985507246,26.08695652173913,56.52173913043478,107.2463768115942,A5_Full_CostAware
Australian Credit Approval,R1_F2,1,2,0.8840579710144928,0.8823529411764706,0.925925925925926,0.8245614035087719,0.9036144578313252,0.8752436647173489,0.7597590885899663,0.9361056963396144,0.94777659738028,0.8737750173967214,47,10,6,75,11.594202898550725,15.942028985507246,28.985507246376812,50.72463768115942,A5_Full_CostAware
Australian Credit Approval,R1_F3,1,3,0.855072463768116,0.8191489361702128,0.9625,0.7068965517241379,0.8850574712643678,0.8346982758620689,0.7090097314139243,0.934051724137931,0.9342142620978742,0.824856309325741,41,17,3,77,14.492753623188406,16.666666666666668,23.18840579710145,34.05797101449275,A5_Full_CostAware
Australian Credit Approval,R1_F4,1,4,0.8695652173913043,0.8024691358024691,0.9701492537313432,0.7746478873239436,0.8783783783783784,0.8723985705276435,0.7560049504542296,0.9220096699600588,0.8932347246525048,0.866904879321766,55,16,2,65,13.043478260869565,14.492753623188406,18.840579710144926,26.08695652173913,A5_Full_CostAware
Australian Credit Approval,R1_F5,1,5,0.8405797101449275,0.7954545454545454,0.945945945945946,0.71875,0.8641975308641975,0.832347972972973,0.6896083931277489,0.9520692567567568,0.958538878507366,0.8245596695501477,46,18,4,70,15.942028985507246,18.840579710144926,27.536231884057973,42.028985507246375,A5_Full_CostAware
Australian Credit Approval,R2_F1,2,1,0.8333333333333334,0.8125,0.8904109589041096,0.7692307692307693,0.8496732026143791,0.8298208640674394,0.6670635937899404,0.9106427818756586,0.9216611370875148,0.827605888602368,50,15,8,65,16.666666666666668,22.463768115942027,39.85507246376812,68.84057971014492,A5_Full_CostAware
Australian Credit Approval,R2_F2,2,2,0.8623188405797102,0.925,0.8505747126436781,0.8823529411764706,0.8862275449101796,0.8664638269100744,0.7167155585435772,0.8992562542258282,0.9248015871917856,0.8663181282828385,45,6,13,74,13.768115942028986,23.18840579710145,51.44927536231884,98.55072463768116,A5_Full_CostAware
Australian Credit Approval,R2_F3,2,3,0.8405797101449275,0.8048780487804879,0.9166666666666666,0.7575757575757576,0.8571428571428571,0.8371212121212122,0.6858882322135353,0.9280303030303032,0.9293184325493824,0.8333333333333334,50,16,6,66,15.942028985507246,20.28985507246377,33.333333333333336,55.072463768115945,A5_Full_CostAware
Australian Credit Approval,R2_F4,2,4,0.8333333333333334,0.7888888888888889,0.9466666666666668,0.6984126984126984,0.8606060606060606,0.8225396825396825,0.6746401483798578,0.9244444444444444,0.9162742692012508,0.8131199303694512,44,19,4,71,16.666666666666668,19.565217391304348,28.26086956521739,42.7536231884058,A5_Full_CostAware
Australian Credit Approval,R2_F5,2,5,0.8985507246376812,0.8604651162790697,0.9736842105263158,0.8064516129032258,0.9135802469135802,0.8900679117147707,0.8007961276396814,0.981748726655348,0.9864024278741752,0.8861315940859752,50,12,2,74,10.144927536231885,11.594202898550725,15.942028985507246,23.18840579710145,A5_Full_CostAware
Australian Credit Approval,R3_F1,3,1,0.7898550724637681,0.7529411764705882,0.8888888888888888,0.6818181818181818,0.8152866242038217,0.7853535353535352,0.5861436596392653,0.91266835016835,0.9270485232449476,0.7784989441615229,45,21,8,64,21.014492753623188,26.81159420289855,44.20289855072464,73.18840579710145,A5_Full_CostAware
Australian Credit Approval,R3_F2,3,2,0.8623188405797102,0.8701298701298701,0.881578947368421,0.8387096774193549,0.8758169934640523,0.8601443123938879,0.7214378388751225,0.9180814940577248,0.9150278353412444,0.8598771973759176,52,10,9,67,13.768115942028986,20.28985507246377,39.85507246376812,72.46376811594203,A5_Full_CostAware
Australian Credit Approval,R3_F3,3,3,0.8695652173913043,0.8536585365853658,0.9210526315789472,0.8064516129032258,0.8860759493670886,0.8637521222410866,0.7369486585691832,0.9514006791171477,0.9672400062697092,0.8618493953734624,50,12,6,70,13.043478260869565,17.391304347826086,30.434782608695652,52.17391304347826,A5_Full_CostAware
Australian Credit Approval,R3_F4,3,4,0.8478260869565217,0.8117647058823529,0.9324324324324323,0.75,0.8679245283018868,0.8412162162162162,0.6997100432637001,0.9353885135135136,0.9439048198838522,0.8362561355974163,48,16,5,69,15.217391304347826,18.840579710144926,29.71014492753623,47.82608695652174,A5_Full_CostAware
Australian Credit Approval,R3_F5,3,5,0.8840579710144928,0.8709677419354839,0.9529411764705882,0.7735849056603774,0.9101123595505618,0.8632630410654828,0.7537908761861088,0.9405105438401776,0.9532197915661124,0.8585924004438247,41,12,4,81,11.594202898550725,14.492753623188406,23.18840579710145,37.68115942028985,A5_Full_CostAware
Australian Credit Approval,R4_F1,4,1,0.8333333333333334,0.7865168539325843,0.945945945945946,0.703125,0.8588957055214724,0.824535472972973,0.67640214003352,0.9353885135135136,0.9360190652058926,0.815547817876575,45,19,4,70,16.666666666666668,19.565217391304348,28.26086956521739,42.7536231884058,A5_Full_CostAware
Australian Credit Approval,R4_F2,4,2,0.7971014492753623,0.7848101265822784,0.8493150684931506,0.7384615384615385,0.8157894736842105,0.7938883034773445,0.5930493775504402,0.9140147523709168,0.9319164366691512,0.7919510793717116,48,17,11,62,20.28985507246377,28.26086956521739,52.17391304347826,92.02898550724638,A5_Full_CostAware
Australian Credit Approval,R4_F3,4,3,0.8695652173913043,0.8533333333333334,0.9014084507042254,0.835820895522388,0.8767123287671232,0.8686146731133066,0.7397215717036736,0.9194870716838344,0.8982153267591431,0.8679954023490297,56,11,7,64,13.043478260869565,18.115942028985508,33.333333333333336,58.69565217391305,A5_Full_CostAware
Australian Credit Approval,R4_F4,4,4,0.855072463768116,0.8645833333333334,0.9222222222222224,0.7291666666666666,0.8924731182795699,0.8256944444444445,0.6742515569407586,0.944675925925926,0.9743329005422932,0.8200327455069729,35,13,7,83,14.492753623188406,19.565217391304348,34.78260869565217,60.14492753623188,A5_Full_CostAware
Australian Credit Approval,R4_F5,4,5,0.8913043478260869,0.8658536585365854,0.9466666666666668,0.8253968253968254,0.9044585987261148,0.886031746031746,0.7831644826825697,0.9451851851851852,0.939894442222326,0.8839545584336682,52,11,4,71,10.869565217391305,13.768115942028986,22.463768115942027,36.95652173913044,A5_Full_CostAware
Australian Credit Approval,R5_F1,5,1,0.8260869565217391,0.8148148148148148,0.88,0.7619047619047619,0.8461538461538461,0.8209523809523809,0.6493690216213965,0.9316402116402116,0.950574465316831,0.8188261051506543,48,15,9,66,17.391304347826086,23.91304347826087,43.47826086956522,76.08695652173913,A5_Full_CostAware
Australian Credit Approval,R5_F2,5,2,0.8405797101449275,0.8202247191011236,0.9240506329113924,0.7288135593220338,0.8690476190476191,0.8264320961167131,0.674946512351025,0.9156833297575628,0.9272774075412258,0.8206464712444269,43,16,6,73,15.942028985507246,20.28985507246377,33.333333333333336,55.072463768115945,A5_Full_CostAware
Australian Credit Approval,R5_F3,5,3,0.8115942028985508,0.7473684210526316,0.9726027397260274,0.6307692307692307,0.8452380952380952,0.801685985247629,0.6502902000763054,0.9498419388830348,0.9487942025157912,0.783254672492308,41,24,2,71,18.840579710144926,20.28985507246377,24.63768115942029,31.884057971014492,A5_Full_CostAware
Australian Credit Approval,R5_F4,5,4,0.8695652173913043,0.8604651162790697,0.925,0.7931034482758621,0.891566265060241,0.8590517241379311,0.7314676185145957,0.94375,0.9586518963581968,0.856516602089634,46,12,6,74,13.043478260869565,17.391304347826086,30.434782608695652,52.17391304347826,A5_Full_CostAware
Australian Credit Approval,R5_F5,5,5,0.8768115942028986,0.8641975308641975,0.9210526315789472,0.8225806451612904,0.89171974522293,0.8718166383701189,0.7512448699339501,0.9250848896434636,0.9197564748923204,0.8704252224698654,51,11,6,70,12.318840579710145,16.666666666666668,29.71014492753623,51.44927536231884,A5_Full_CostAware
Taiwan Credit Card Default,R1_F1,1,1,0.8269711618603101,0.6865248226950355,0.372021521906226,0.952958705832269,0.4825523429710867,0.6624901138692475,0.4158776356073156,0.7918201736948589,0.5631620173631597,0.5954167851660787,4477,221,817,484,17.302883813968993,30.921820303383896,71.7786297716286,139.87331221870312,A0_Baseline_XGB
Taiwan Credit Card Default,R1_F2,1,2,0.816741704185426,0.6625850340136055,0.3639760837070254,0.9467696930671818,0.4698504582730342,0.6553728883871036,0.3945123067889141,0.7795171824563801,0.5529774668776057,0.5870277038224817,4411,248,851,487,18.325829581457395,32.51625812906453,75.08754377188595,146.03968650992164,A0_Baseline_XGB
Taiwan Credit Card Default,R1_F3,1,3,0.8170609796734422,0.6382978723404256,0.3675344563552833,0.9420783645655876,0.466472303206997,0.6548064104604355,0.3858921969733155,0.7812585602813382,0.5439963994996716,0.5884269364710352,4424,272,826,480,18.293902032655783,32.05598133955348,73.34221926024658,142.15261579473508,A0_Baseline_XGB
Taiwan Credit Card Default,R1_F4,1,4,0.8251666666666667,0.6871657754010695,0.3867569601203913,0.9499036608863198,0.4949446316803081,0.6683303105033556,0.4232009039414193,0.7802620881384087,0.5704539588907159,0.6061203282283346,4437,234,815,514,17.483333333333334,31.066666666666666,71.81666666666666,139.73333333333332,A0_Baseline_XGB
Taiwan Credit Card Default,R1_F5,1,5,0.8135621459513496,0.6708860759493671,0.3502202643171806,0.9495689655172412,0.4602026049204052,0.649894614917211,0.3885616094558854,0.785511924654413,0.5724658794380455,0.5766786749055665,4406,234,885,477,18.643785404865046,33.388870376541156,77.62412529156947,151.34955014995,A0_Baseline_XGB
Taiwan Credit Card Default,R2_F1,2,1,0.819349457881568,0.6615811373092927,0.3624620060790273,0.9478521051506732,0.4683357879234168,0.6551570556148503,0.3948828725676545,0.7882423146556009,0.555910351450321,0.5861402353525496,4435,244,839,477,18.065054211843204,32.060050041701416,74.04503753127607,144.02001668056715,A0_Baseline_XGB
Taiwan Credit Card Default,R2_F2,2,2,0.832027995334111,0.7075862068965517,0.3919022154316272,0.9548167092924126,0.504424778761062,0.6733594623620198,0.4393442788464278,0.7949299459379195,0.5931033954253029,0.6117146260331139,4480,212,796,513,16.7972004665889,30.061656390601566,69.85502416263957,136.1773037827029,A0_Baseline_XGB
Taiwan Credit Card Default,R2_F3,2,3,0.8155614795068311,0.6492434662998624,0.3564954682779456,0.9454895254382216,0.4602632862018527,0.6509924968580836,0.3837788404483914,0.7796517962204004,0.5434480969808699,0.5805710388255613,4423,255,852,472,18.443852049316895,32.639120293235585,75.22492502499166,146.20126624458513,A0_Baseline_XGB
Taiwan Credit Card Default,R2_F4,2,4,0.8202565383974679,0.6858710562414266,0.3703703703703703,0.9507844401461424,0.481000481000481,0.6605774052582563,0.4105008070068286,0.7788249715436476,0.5694337392417754,0.593415861971444,4424,229,850,500,17.974346160253205,32.13393303348326,74.61269365317341,145.41062801932367,A0_Baseline_XGB
Taiwan Credit Card Default,R2_F5,2,5,0.8179696616102684,0.6666666666666666,0.3664921465968586,0.9474474474474476,0.4729729729729729,0.6569697970221531,0.3984706339259005,0.7743983966871026,0.5452465183012184,0.5892639890598521,4417,245,847,490,18.203033838973163,32.3220536756126,74.67911318553092,145.27421236872812,A0_Baseline_XGB
Taiwan Credit Card Default,R3_F1,3,1,0.8126354392398734,0.6545454545454545,0.3479553903345725,0.946927374301676,0.4543689320388349,0.6474413823181242,0.3795677415904132,0.7667620130902305,0.5441553358452116,0.5740108745865635,4407,247,877,468,18.73645607601267,33.35555925987665,77.21286881146858,150.30838473078848,A0_Baseline_XGB
Taiwan Credit Card Default,R3_F2,3,2,0.8197267577474175,0.6578212290502793,0.360091743119266,0.947805709416276,0.4654150197628458,0.653948726267771,0.3921583076737538,0.7875711429386725,0.5602870955173527,0.5842063077732894,4449,245,837,471,18.027324225258248,31.972675774741752,73.80873042319227,143.5354881706098,A0_Baseline_XGB
Taiwan Credit Card Default,R3_F3,3,3,0.8249708284714119,0.6892265193370166,0.3768882175226586,0.9518716577540108,0.4873046875,0.6643799376383347,0.4185362628050394,0.7822669111588607,0.5724381324211698,0.5989567700604503,4450,225,825,499,17.50291715285881,31.25520920153359,72.51208534755793,141.27354559093183,A0_Baseline_XGB
Taiwan Credit Card Default,R3_F4,3,4,0.8206666666666667,0.6815718157181572,0.3742559523809524,0.9495274914089348,0.4831892411143131,0.6618917218949435,0.411014511273142,0.7884808132875143,0.5671252125930782,0.5961260903610472,4421,235,841,503,17.933333333333334,31.95,74.0,144.08333333333334,A0_Baseline_XGB
Taiwan Credit Card Default,R3_F5,3,5,0.8196666666666667,0.6547144754316069,0.3749049429657795,0.9445037353255068,0.4767891682785299,0.6597043391456432,0.3988516247421987,0.7875936063238796,0.552056450813601,0.5950622816337588,4425,260,822,493,18.033333333333335,31.733333333333334,72.83333333333333,141.33333333333334,A0_Baseline_XGB
Taiwan Credit Card Default,R4_F1,4,1,0.8246082027342447,0.7011494252873564,0.3663663663663664,0.9554222031718816,0.4812623274161736,0.660894284769124,0.4176097323721819,0.7872589423971763,0.5718378725666694,0.5916371868990578,4458,208,844,488,17.539179726575526,31.610536845615204,73.82460820273424,144.18139379793266,A0_Baseline_XGB
Taiwan Credit Card Default,R4_F2,4,2,0.8237254248583805,0.672883787661406,0.3610469591993841,0.95152030618754,0.469939879759519,0.656283632693462,0.4017690470324003,0.789230155779884,0.5612352321858743,0.5861258509616157,4475,228,830,469,17.627457514161947,31.45618127290903,72.94235254915029,142.0859713428857,A0_Baseline_XGB
Taiwan Credit Card Default,R4_F3,4,3,0.815,0.667578659370725,0.3601476014760147,0.9476856835306782,0.4678811121764142,0.6539166425033465,0.3935095674492129,0.7791599903081915,0.5620309588159844,0.58421462312812,4402,243,867,488,18.5,32.95,76.3,148.55,A0_Baseline_XGB
Taiwan Credit Card Default,R4_F4,4,4,0.8163469557964971,0.6507713884992987,0.3525835866261398,0.9467835007480232,0.4573681616559881,0.6496835436870815,0.3827935010659395,0.7714208898194156,0.5520287810958993,0.5777718602114423,4430,249,852,464,18.36530442035029,32.57714762301918,75.21267723102585,146.27189324437032,A0_Baseline_XGB
Taiwan Credit Card Default,R4_F5,4,5,0.8221482098251457,0.6722797927461139,0.389055472263868,0.9458360094198244,0.4928774928774929,0.6674457408418463,0.4159134182382904,0.7862809122092776,0.55905982232178,0.6066157559188535,4418,253,815,519,17.78517901748543,31.357202331390507,72.07327227310574,139.93338884263113,A0_Baseline_XGB
Taiwan Credit Card Default,R5_F1,5,1,0.8301383563927321,0.6907630522088354,0.3957055214723926,0.9507987220447284,0.5031691857630424,0.6732521217585605,0.4328550533292781,0.7947165925112867,0.5687410695172419,0.6133810431713665,4464,231,788,516,16.98616436072679,30.12168694782464,69.52825470911819,135.20586764460742,A0_Baseline_XGB
Taiwan Credit Card Default,R5_F2,5,2,0.8186062020673558,0.6781292984869326,0.3659985152190051,0.949688239088368,0.4754098360655737,0.6578433771536867,0.4036450342816515,0.7819386336279751,0.568579585984189,0.5895629613767255,4417,234,854,493,18.13937979326442,32.377459153051014,75.09169723241081,146.28209403134377,A0_Baseline_XGB
Taiwan Credit Card Default,R5_F3,5,3,0.8164388129376459,0.6491935483870968,0.365079365079365,0.9441711229946524,0.467343976777939,0.6546252440370087,0.3890000180041463,0.7752042231033828,0.5492351697681787,0.5871093544725368,4414,261,840,483,18.35611870623541,32.360786928976324,74.37479159719906,144.39813271090364,A0_Baseline_XGB
Taiwan Credit Card Default,R5_F4,5,4,0.8163197335553706,0.6752873563218391,0.3489235337787676,0.9514813224559896,0.4601076847772883,0.6502024281173786,0.3914528925397763,0.7856721184076186,0.5625099252494936,0.5761894005931028,4432,226,877,470,18.368026644462947,32.97252289758534,76.78601165695254,149.80849292256454,A0_Baseline_XGB
Taiwan Credit Card Default,R5_F5,5,5,0.8233333333333334,0.6763485477178424,0.3718631178707224,0.9500533617929564,0.479882237487733,0.6609582398318394,0.4090705249559485,0.7828737455920725,0.5516035902824951,0.5943818682125913,4451,234,826,489,17.666666666666668,31.433333333333334,72.73333333333333,141.56666666666666,A0_Baseline_XGB
Taiwan Credit Card Default,R1_F1,1,1,0.8244707451241874,0.6771428571428572,0.3643351268255188,0.951894423158791,0.4737631184407796,0.658114774992155,0.4059304449091119,0.7897674415560745,0.5580176741346131,0.5889045554128973,4472,226,827,474,17.552925487581263,31.338556426071012,72.69544924154026,141.623603933989,A1_FrozenFS_XGB
Taiwan Credit Card Default,R1_F2,1,2,0.8187427046856762,0.6721536351165981,0.3662182361733931,0.9487014380768404,0.4741170778906628,0.6574598371251168,0.4012246050086812,0.7784457553745406,0.554330335823251,0.5894334290720726,4420,239,848,490,18.125729531432384,32.266133066533264,74.68734367183592,145.38936134734033,A1_FrozenFS_XGB
Taiwan Credit Card Default,R1_F3,1,3,0.8195601466177941,0.6508795669824087,0.3683001531393568,0.9450596252129472,0.4704156479217604,0.656679889176152,0.3934956898980741,0.7840129327099927,0.5458656355402961,0.5899708507136192,4438,258,825,481,18.043985338220594,31.789403532155948,73.02565811396201,141.75274908363878,A1_FrozenFS_XGB
Taiwan Credit Card Default,R1_F4,1,4,0.8271666666666667,0.6989100817438693,0.3860045146726862,0.95268679083708,0.4973339796412991,0.669345652754883,0.4292230288412792,0.7780558169220165,0.5715914533686397,0.6064168552506979,4450,221,816,513,17.283333333333335,30.883333333333333,71.68333333333334,139.68333333333334,A1_FrozenFS_XGB
Taiwan Credit Card Default,R1_F5,1,5,0.8150616461179607,0.6784702549575071,0.3516886930983847,0.9510775862068964,0.4632495164410058,0.6513831396526406,0.3936214067799767,0.7859200940553951,0.5711377669776189,0.5783452544356785,4413,227,883,479,18.493835388203934,33.20559813395535,77.34088637120959,150.89970009996668,A1_FrozenFS_XGB
Taiwan Credit Card Default,R2_F1,2,1,0.8206839032527106,0.6680613668061367,0.3639817629179331,0.9491344304338534,0.4712247909493359,0.6565580966758933,0.3994070486661913,0.7871039586433857,0.5533846319731436,0.5877649387598943,4441,238,837,479,17.93160967472894,31.89324437030859,73.77814845704754,143.5863219349458,A1_FrozenFS_XGB
Taiwan Credit Card Default,R2_F2,2,2,0.8330278286952174,0.7171145685997171,0.387318563789152,0.957374254049446,0.5029761904761905,0.672346408919299,0.4415494864394025,0.7952659208300852,0.5889442842291936,0.608940736925312,4492,200,802,507,16.697217130478254,30.061656390601566,70.1549741709715,136.97717047158807,A1_FrozenFS_XGB
Taiwan Credit Card Default,R2_F3,2,3,0.8162279240253248,0.649932157394844,0.3617824773413897,0.9448482257374946,0.4648229015041242,0.6533153515394422,0.3873974952339186,0.7786334988355857,0.5414555273334714,0.5846618953026848,4420,258,845,479,18.37720759746751,32.455848050649784,74.6917694101966,145.08497167610795,A1_FrozenFS_XGB
Taiwan Credit Card Default,R2_F4,2,4,0.8192570381475929,0.6822558459422283,0.3674074074074074,0.950354609929078,0.4776119402985074,0.6588810086682427,0.4066453360740874,0.7773479475607136,0.5642457037021138,0.5909038190363306,4422,231,854,496,18.074296185240712,32.300516408462435,74.9791770781276,146.1102781942362,A1_FrozenFS_XGB
Taiwan Credit Card Default,R2_F5,2,5,0.8171361893648942,0.6648351648351648,0.3620044876589379,0.9476619476619476,0.4687651331719128,0.6548332176604428,0.3946696906586359,0.7753263467549182,0.5491082110406116,0.5857114288087903,4418,244,853,484,18.286381063510586,32.50541756959493,75.16252708784798,146.2577096182697,A1_FrozenFS_XGB
Taiwan Credit Card Default,R3_F1,3,1,0.8139689948324721,0.662873399715505,0.3464684014869889,0.9490760636012032,0.455078125,0.647772232544096,0.3832176570121778,0.7680195155304708,0.5443174206871528,0.5734325301598023,4417,237,879,466,18.603100516752793,33.25554259043174,77.21286881146858,150.47507917986331,A1_FrozenFS_XGB
Taiwan Credit Card Default,R3_F2,3,2,0.8217260913028991,0.6680790960451978,0.3616207951070336,0.949936088623775,0.4692460317460317,0.6557784418654043,0.3987531883094745,0.7852589159953041,0.5607404640416115,0.58610292924451,4459,235,835,473,17.827390869710097,31.73942019326891,73.47550816394535,143.03565478173942,A1_FrozenFS_XGB
Taiwan Credit Card Default,R3_F3,3,3,0.8258043007167861,0.6918844566712518,0.3799093655589123,0.952085561497326,0.4904924427108727,0.6659974635281193,0.4219017643769616,0.7800051698789926,0.5708688493041485,0.6014201706180546,4451,224,821,503,17.419569928321387,31.105184197366228,72.16202700450074,140.59009834972497,A1_FrozenFS_XGB
Taiwan Credit Card Default,R3_F4,3,4,0.8211666666666667,0.6828609986504723,0.3764880952380952,0.9495274914089348,0.4853717026378897,0.663007793323515,0.4131272049461291,0.7878053216024382,0.5708024156580799,0.597901159571343,4421,235,838,506,17.883333333333333,31.85,73.75,143.58333333333334,A1_FrozenFS_XGB
Taiwan Credit Card Default,R3_F5,3,5,0.8198333333333333,0.6576819407008087,0.3711026615969581,0.9457844183564568,0.4744773942634905,0.6584435399767075,0.3982079838081642,0.7880123848054832,0.5513568358087383,0.5924382794426877,4431,254,827,488,18.016666666666666,31.8,73.15,142.06666666666666,A1_FrozenFS_XGB
Taiwan Credit Card Default,R4_F1,4,1,0.8244414804934979,0.7007194244604317,0.3656156156156156,0.9554222031718816,0.4805130735076467,0.6605189093937487,0.4168957423599631,0.7832739780071543,0.5707120517435131,0.5910306903922293,4458,208,845,487,17.555851950650215,31.64388129376459,73.90796932310771,144.34811603867956,A1_FrozenFS_XGB
Taiwan Credit Card Default,R4_F2,4,2,0.8245584805064978,0.6772334293948127,0.3618167821401077,0.952370827131618,0.471650777722027,0.657093804635863,0.4046093608687083,0.7894759327617034,0.5613662395383098,0.5870125621116424,4479,224,829,470,17.544151949350216,31.356214595134954,72.79240253248918,141.85271576141287,A1_FrozenFS_XGB
Taiwan Credit Card Default,R4_F3,4,3,0.8151666666666667,0.6713091922005571,0.3557195571955719,0.9491926803013994,0.4650265315967197,0.6524561187484856,0.3928040357017265,0.7813190392399079,0.5632451524754024,0.581073489268003,4409,236,873,482,18.483333333333334,33.03333333333333,76.68333333333334,149.43333333333334,A1_FrozenFS_XGB
Taiwan Credit Card Default,R4_F4,4,4,0.8161801501251043,0.646978021978022,0.35790273556231,0.9450737337037828,0.4608610567514677,0.6514882346330464,0.3839423498974498,0.7720344441405724,0.5546774634634608,0.5815878906929459,4422,257,845,471,18.381984987489574,32.477064220183486,74.76230191826522,145.23769808173478,A1_FrozenFS_XGB
Taiwan Credit Card Default,R4_F5,4,5,0.82248126561199,0.6786666666666666,0.3815592203898051,0.9484050524512952,0.4884836852207294,0.6649821364205502,0.4148898166994562,0.7831484867713864,0.5554230967415364,0.6015585527835744,4430,241,825,509,17.751873438801,31.490424646128226,72.7060782681099,141.39883430474603,A1_FrozenFS_XGB
Taiwan Credit Card Default,R5_F1,5,1,0.830305050841807,0.6901595744680851,0.3980061349693251,0.9503727369542068,0.504863813229572,0.674189435961766,0.4339542540920634,0.7914582475809666,0.5689250375391808,0.6150237229695802,4462,233,785,519,16.969494915819304,30.055009168194697,69.31155192532088,134.73912318719786,A1_FrozenFS_XGB
Taiwan Credit Card Default,R5_F2,5,2,0.8186062020673558,0.6796116504854369,0.3637713437268003,0.9503332616641582,0.4738878143133462,0.6570523026954793,0.4030603634999834,0.7825483004748522,0.5688104189311831,0.5879659918599406,4420,231,857,490,18.13937979326442,32.42747582527509,75.29176392130711,146.73224408136045,A1_FrozenFS_XGB
Taiwan Credit Card Default,R5_F3,5,3,0.8169389796598866,0.654320987654321,0.3605442176870748,0.946096256684492,0.4649122807017544,0.6533202371857834,0.3891099571531409,0.7768035699128137,0.5510421728382442,0.5840458327246074,4423,252,846,477,18.30610203401134,32.4108036012004,74.72490830276759,145.2484161387129,A1_FrozenFS_XGB
Taiwan Credit Card Default,R5_F4,5,4,0.8164862614487927,0.6747503566333809,0.3511507052709725,0.9510519536281666,0.4619140625,0.6511013294495696,0.392573567292723,0.7843826571969643,0.5595496991688078,0.5778949422393892,4430,228,874,473,18.351373855120734,32.90591174021649,76.56952539550375,149.34221482098252,A1_FrozenFS_XGB
Taiwan Credit Card Default,R5_F5,5,5,0.8225,0.6765536723163842,0.3642585551330798,0.9511205976520812,0.4735541275333663,0.6576895763925805,0.4044120705799739,0.7820094874427326,0.5527041317062762,0.5886032744200956,4456,229,836,479,17.75,31.683333333333334,73.48333333333333,143.15,A1_FrozenFS_XGB
Taiwan Credit Card Default,R1_F1,1,1,0.7687947991331888,0.4746760895170789,0.6195234435049961,0.8101319710515112,0.5375125041680561,0.7148277072782536,0.3930627419944238,0.7903269875581184,0.5593081201913271,0.7084460095161254,3806,892,495,806,23.120520086681115,31.371895315885983,56.12602100350058,97.38289714952492,A2_FrozenFS_BalancedXGB
Taiwan Credit Card Default,R1_F2,1,2,0.7592129398032349,0.4693995381062356,0.6076233183856502,0.8027473706804035,0.529641693811075,0.7051853445330268,0.3769791091924658,0.7778131497902865,0.5502926475619305,0.6984039097815693,3740,919,525,813,24.078706019676506,32.8330832082708,59.09621477405369,102.86810071702519,A2_FrozenFS_BalancedXGB
Taiwan Credit Card Default,R1_F3,1,3,0.7604131956014661,0.4633333333333333,0.6385911179173047,0.7942930153321976,0.5370251126851255,0.7164420666247512,0.389801067078967,0.7837087573797779,0.5443705339256811,0.7121997364608434,3730,966,472,834,23.95868043985338,31.82272575808064,55.41486171276241,94.7350883038987,A2_FrozenFS_BalancedXGB
Taiwan Credit Card Default,R1_F4,1,4,0.76,0.4685195689166194,0.6215199398043642,0.7994005566259902,0.5342820181112549,0.7104602482151772,0.3837179449589808,0.7780654822456865,0.5719211805430129,0.7048711838582711,3734,937,503,826,24.0,32.38333333333333,57.53333333333333,99.45,A2_FrozenFS_BalancedXGB
Taiwan Credit Card Default,R1_F5,1,5,0.7575808063978674,0.4751735184196476,0.6534508076358296,0.788146551724138,0.5502318392581144,0.7207986796799838,0.3991927835660575,0.7856556028153324,0.5708490201406995,0.7176454561686656,3657,983,472,890,24.241919360213263,32.10596467844052,55.698100633122294,95.01832722425858,A2_FrozenFS_BalancedXGB
Taiwan Credit Card Default,R2_F1,2,1,0.7683069224353628,0.4790109258194364,0.6329787234042553,0.8063688822397949,0.5453355155482815,0.7196738028220251,0.4007394801926276,0.7868519109180189,0.5524845515186885,0.7144328839527627,3773,906,483,833,23.16930775646372,31.22602168473728,55.39616346955796,95.67973311092577,A2_FrozenFS_BalancedXGB
